term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.8585966863043748,2.37056225294826,9.799717120520782,6.379218404001241e-5
s(AirTemp_scaled),4.364173551625404,5.131579300777323,3.289241501789851,0.00888688611806554
