term,edf,ref.df,statistic,p.value
s(height_cd_scaled),1.2603108195043315,1.4751266893732413,8.267409386387667,0.0042109502920757436
s(AirTemp_scaled),3.211161745470963,3.843318251208421,2.326164027001097,0.11377078341731567
s(Srad_mJ_scaled),1.2427272784669527,1.3119718418362831,1.906483188261267,0.3117615934142836
s(Specific_RH_gkg_scaled),3.2945370216995995,3.944740931071988,0.8225999124665195,0.49747762435818055
