term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.1016774628662627,9,1.7188646563099306,9.989072682459188e-5
s(AirTemp_scaled):site_fBuffaloCamp,6.305355478155409e-6,5,4.235434505667336e-9,0.9662830697024276
s(AirTemp_scaled):site_fHlangwine,0.062226206518261704,9,0.007370938311882924,0.3047036135657908
s(AirTemp_scaled):site_fLetaba,4.525197288077474e-6,6,2.497051457341008e-7,0.5654139908497336
s(AirTemp_scaled):site_fMakhohlola,0.8741415864812775,4,1.7328927608238824,0.006036519679522456
s(AirTemp_scaled):site_fNkuhlu,1.0206481293086496e-5,3,1.6138796534647982e-6,0.49512391968087055
s(AirTemp_scaled):site_fRoanCamp,2.445632912454648,8,3.605647060311103,3.2962079592468996e-6
s(Time_num_scaled),1.047355129497799e-5,9,3.442144307570627e-7,0.6404335114343702
