term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.0827598343103126,9,1.7353209371000207,9.008993463921477e-5
s(RH_scaled):site_fBuffaloCamp,8.084841044321083e-6,5,7.624786905765453e-9,0.9503936853371662
s(RH_scaled):site_fHlangwine,9.718836456303614e-5,9,9.613305567262336e-6,0.3561143820951451
s(RH_scaled):site_fLetaba,1.8077154938167957e-5,5,1.1739299425010328e-6,0.5695873702215934
s(RH_scaled):site_fMakhohlola,0.8742166476519969,3,2.316722653935407,0.005979937464585472
s(RH_scaled):site_fNkuhlu,1.6812858426751412e-5,3,2.735160846284751e-6,0.4873497302801758
s(RH_scaled):site_fRoanCamp,2.4976329951713967,8,3.6623000441819764,2.9484166823579017e-6
s(Time_num_scaled),3.068849499790284e-5,9,1.0575571758186461e-6,0.6418172353757654
