,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
268,112735.385,cam1-001-000268-0,7372578.376764852,341423.86566743045,391.5751953125,LetabaExclosure,2020-12-07,2020-12-07 09:18:55.385,09:18:55,73.28076875000001,25.534846263888888,20.38684615277778,0.0,3.9,0.7631538472222222,17.703692305555556,16.606307694444446,1496640.540051654,1385095.1522218084
269,112737.921,cam1-001-000269-0,7372565.6442422755,341439.7436296529,391.4421691894531,LetabaExclosure,2020-12-07,2020-12-07 09:18:57.921,09:18:57,73.27759875,25.535571841666666,20.386839108333334,0.0,3.9,0.7631608916666667,17.703678216666667,16.606321783333335,1496655.4372785673,1385106.454417235
270,112739.389,cam1-001-000270-0,7372558.438958094,341448.5815253669,391.43170166015625,LetabaExclosure,2020-12-07,2020-12-07 09:18:59.389,09:18:59,73.27576375000001,25.535991852777777,20.386835030555556,0.0,3.9,0.7631649694444445,17.70367006111111,16.60632993888889,1496664.0607521906,1385112.9968552818
271,112741.391,cam1-001-000271-0,7372548.476519019,341461.75722653297,391.6001892089844,LetabaExclosure,2020-12-07,2020-12-07 09:19:01.391,09:19:01,73.27326125,25.536564647222225,20.386829469444443,0.0,3.9,0.7631705305555556,17.70365893888889,16.606341061111113,1496675.8211024592,1385121.9191720183
272,112743.393,cam1-001-000272-0,7372539.076330264,341474.35339409404,391.6661987304688,LetabaExclosure,2020-12-07,2020-12-07 09:19:03.393,09:19:03,73.27075875000001,25.537137441666665,20.386823908333334,0.0,3.9,0.7631760916666667,17.703647816666667,16.606352183333335,1496687.5814527273,1385130.841488755
273,112745.529,cam1-001-000273-0,7372528.499815181,341487.67459288833,391.52154541015625,LetabaExclosure,2020-12-07,2020-12-07 09:19:05.529,09:19:05,73.26808875,25.537748575,20.386817975,0.0,3.9,0.763182025,17.703635950000002,16.60636405,1496700.1289593074,1385140.361003515
274,112747.931,cam1-001-000274-0,7372516.712206073,341502.4252409408,391.5191955566406,LetabaExclosure,2020-12-07,2020-12-07 09:19:07.931,09:19:07,73.26508625000001,25.53843581388889,20.38681130277778,0.0,3.9,0.7631886972222223,17.703622605555555,16.606377394444447,1496714.239029909,1385151.0660009184
275,112749.399,cam1-001-000275-0,7372509.6464517135,341511.2019358258,391.5501098632813,LetabaExclosure,2020-12-07,2020-12-07 09:19:09.399,09:19:09,73.26325125,25.538855825000002,20.386807225,0.0,3.9,0.763192775,17.70361445,16.606385550000002,1496722.8625035326,1385157.6084389652
276,112751.401,cam1-001-000276-0,7372499.416201647,341524.0628643419,391.6408996582031,LetabaExclosure,2020-12-07,2020-12-07 09:19:11.401,09:19:11,73.26074875,25.539428619444443,20.38680166388889,0.0,3.9,0.7631983361111111,17.703603327777778,16.606396672222225,1496734.6228538007,1385166.5307557017
277,112753.403,cam1-001-000277-0,7372489.679865845,341536.65628266777,391.7699890136719,LetabaExclosure,2020-12-07,2020-12-07 09:19:13.403,09:19:13,73.25824625,25.54000141388889,20.38679610277778,0.0,3.9,0.7632038972222223,17.703592205555555,16.606407794444447,1496746.3832040692,1385175.4530724385
