,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
342,368959.306,Flight1_cam1-001-000089-0,-3100418.2406034297,3483168.9503949634,322.82037353515625,NkuluEP,2020-01-16,2020-01-16 08:29:19.306,08:29:19,70.70851733333338,27.567392222222214,21.723617244444444,0.0,3.9,0.7546608833333331,19.12895636111111,18.17827812777778,1478156.4459320896,1387570.7438537732
343,368962.243,Flight1_cam1-001-000090-0,-3100442.763489241,3483177.7307771053,322.8268737792969,NkuluEP,2020-01-16,2020-01-16 08:29:22.243,08:29:22,70.7006853333333,27.5690238888889,21.723356177777774,0.0,3.9,0.7546853583333335,19.128670819444444,18.17804153611111,1478130.8289587751,1387577.5667201534
344,368965.312,Flight1_cam1-001-000091-0,-3100468.46456818,3483187.345366023,322.86737060546875,NkuluEP,2020-01-16,2020-01-16 08:29:25.312,08:29:25,70.6925013333334,27.570728888888876,21.72308337777778,0.0,3.9,0.7547109333333332,19.128372444444448,18.177794311111114,1478104.060660818,1387584.6962322132
345,368968.248,Flight1_cam1-001-000092-0,-3100492.861267541,3483196.4921061816,322.8902282714844,NkuluEP,2020-01-16,2020-01-16 08:29:28.248,08:29:28,70.68467199999995,27.57236000000001,21.7228224,0.0,3.9,0.7547354000000002,19.128086999999997,18.1775578,1478078.4524096597,1387591.51677552
346,368971.318,Flight1_cam1-001-000093-0,-3100518.882120267,3483205.841553964,322.7225646972656,NkuluEP,2020-01-16,2020-01-16 08:29:31.318,08:29:31,70.67648533333326,27.57406555555557,21.722549511111108,0.0,3.9,0.7547609833333335,19.127788527777774,18.17731049444444,1478051.675389546,1387598.6486106534
347,368974.254,Flight1_cam1-001-000094-0,-3100543.1550753023,3483215.130437206,322.65850830078125,NkuluEP,2020-01-16,2020-01-16 08:29:34.254,08:29:34,70.66865599999996,27.575696666666676,21.72228853333333,0.0,3.9,0.7547854500000001,19.12750308333333,18.177073983333333,1478026.0671383883,1387605.46915396
348,368977.324,Flight1_cam1-001-000095-0,-3100568.4644540963,3483224.086918494,322.5849609375,NkuluEP,2020-01-16,2020-01-16 08:29:37.324,08:29:37,70.66046933333328,27.577402222222233,21.72201564444444,0.0,3.9,0.7548110333333335,19.127204611111107,18.176826677777775,1477999.2901182743,1387612.6009890933
349,368980.26,Flight1_cam1-001-000096-0,-3100593.1134611177,3483233.0501027857,322.508056640625,NkuluEP,2020-01-16,2020-01-16 08:29:40.260,08:29:40,70.65263999999998,27.57903333333334,21.721754666666666,0.0,3.9,0.7548355000000001,19.126919166666667,18.176590166666667,1477973.6818671166,1387619.4215324
350,368983.33,Flight1_cam1-001-000097-0,-3100618.895123213,3483242.4438182875,322.5292358398437,NkuluEP,2020-01-16,2020-01-16 08:29:43.330,08:29:43,70.64445333333329,27.5807388888889,21.721481777777775,0.0,3.9,0.7548610833333335,19.126620694444444,18.17634286111111,1477946.9048470026,1387626.5533675333
351,368986.266,Flight1_cam1-001-000098-0,-3100643.411403932,3483251.383989324,322.6009521484375,NkuluEP,2020-01-16,2020-01-16 08:29:46.266,08:29:46,70.636624,27.58237,21.721220799999998,0.0,3.9,0.75488555,19.12633525,18.17610635,1477921.296595845,1387633.37391084
352,368989.336,Flight1_cam1-001-000099-0,-3100669.196816236,3483260.904109806,322.6225891113281,NkuluEP,2020-01-16,2020-01-16 08:29:49.336,08:29:49,70.62843733333331,27.58407555555556,21.72094791111111,0.0,3.9,0.7549111333333334,19.126036777777777,18.175859044444444,1477894.5195757311,1387640.5057459734
353,368992.272,Flight1_cam1-001-000100-0,-3100693.769072645,3483269.894643702,322.5187072753906,NkuluEP,2020-01-16,2020-01-16 08:29:52.272,08:29:52,70.620608,27.585706666666663,21.720686933333333,0.0,3.9,0.7549355999999999,19.125751333333334,18.175622533333335,1477868.9113245734,1387647.32628928
354,368995.209,Flight1_cam1-001-000101-0,-3100718.1487888577,3483278.650354362,322.2543334960937,NkuluEP,2020-01-16,2020-01-16 08:29:55.209,08:29:55,70.61277600000007,27.587338333333317,21.72042586666667,0.0,3.9,0.7549600749999997,19.12546579166667,18.17538594166667,1477843.2943512595,1387654.1491556598
355,368998.278,Flight1_cam1-001-000102-0,-3100743.314907744,3483288.335069616,322.0248413085937,NkuluEP,2020-01-16,2020-01-16 08:29:58.278,08:29:58,70.60459200000003,27.58904333333333,21.720153066666665,0.0,3.9,0.75498565,19.125167416666667,18.17513871666667,1477816.5260533018,1387661.27866772
356,369001.215,Flight1_cam1-001-000103-0,-3100759.304624761,3483306.742495289,321.88189697265625,NkuluEP,2020-01-16,2020-01-16 08:30:01.215,08:30:01,70.59675999999993,27.590675000000015,21.719891999999998,0.0,3.9,0.7550101250000002,19.124881874999996,18.174902125,1477790.9090799873,1387668.1015341
357,369004.284,Flight1_cam1-001-000104-0,-3100758.7755805985,3483334.387298025,321.84478759765625,NkuluEP,2020-01-16,2020-01-16 08:30:04.284,08:30:04,70.58857600000005,27.59237999999999,21.7196192,0.0,3.9,0.7550356999999999,19.1245835,18.1746549,1477764.14078203,1387675.23104616
358,369007.221,Flight1_cam1-001-000105-0,-3100751.2251429725,3483357.067845567,321.8167419433594,NkuluEP,2020-01-16,2020-01-16 08:30:07.221,08:30:07,70.58074399999995,27.594011666666677,21.71935813333333,0.0,3.9,0.7550601750000001,19.124297958333333,18.174418308333333,1477738.5238087156,1387682.05391254
359,369010.29,Flight1_cam1-001-000106-0,-3100742.17964668,3483380.370766771,321.8375244140625,NkuluEP,2020-01-16,2020-01-16 08:30:10.290,08:30:10,70.57256000000005,27.595716666666654,21.719085333333336,0.0,3.9,0.7550857499999998,19.123999583333337,18.174171083333334,1477711.7555107586,1387689.1834246
360,369013.226,Flight1_cam1-001-000107-0,-3100720.3751047472,3483390.912843345,321.7518005371094,NkuluEP,2020-01-16,2020-01-16 08:30:13.226,08:30:13,70.5647306666666,27.59734777777779,21.71882435555555,0.0,3.9,0.7551102166666669,19.123714138888886,18.173934572222223,1477686.1472596005,1387696.0039679068
361,369016.296,Flight1_cam1-001-000108-0,-3100699.51133297,3483384.3692430067,321.7532043457031,NkuluEP,2020-01-16,2020-01-16 08:30:16.296,08:30:16,70.55654400000007,27.59905333333332,21.718551466666668,0.0,3.9,0.7551357999999998,19.12341566666667,18.17368726666667,1477659.370239487,1387703.13580304
362,369019.232,Flight1_cam1-001-000109-0,-3100678.45814272,3483375.016894714,321.7815856933594,NkuluEP,2020-01-16,2020-01-16 08:30:19.232,08:30:19,70.54871466666663,27.600684444444454,21.718290488888886,0.0,3.9,0.7551602666666668,19.12313022222222,18.173450755555553,1477633.7619883288,1387709.9563463468
363,369022.302,Flight1_cam1-001-000110-0,-3100656.075541517,3483366.9148496822,321.6802062988281,NkuluEP,2020-01-16,2020-01-16 08:30:22.302,08:30:22,70.54052799999994,27.602390000000014,21.718017599999996,0.0,3.9,0.7551858500000002,19.122831749999996,18.17320345,1477606.9849682148,1387717.08818148
364,369025.238,Flight1_cam1-001-000111-0,-3100633.038029106,3483359.0005020374,321.65740966796875,NkuluEP,2020-01-16,2020-01-16 08:30:25.238,08:30:25,70.53269866666663,27.604021111111116,21.71775662222222,0.0,3.9,0.7552103166666668,19.122546305555556,18.172966938888887,1477581.376717057,1387723.9087247867
365,369028.308,Flight1_cam1-001-000112-0,-3100607.3701122995,3483349.969906929,321.6909484863281,NkuluEP,2020-01-16,2020-01-16 08:30:28.308,08:30:28,70.52451199999994,27.605726666666676,21.71748373333333,0.0,3.9,0.7552359000000002,19.122247833333333,18.172719633333333,1477554.599696943,1387731.04055992
366,369031.244,Flight1_cam1-001-000113-0,-3100582.8628060543,3483341.068878924,321.7622985839844,NkuluEP,2020-01-16,2020-01-16 08:30:31.244,08:30:31,70.51668266666665,27.607357777777782,21.717222755555554,0.0,3.9,0.7552603666666667,19.12196238888889,18.17248312222222,1477528.9914457856,1387737.8611032267
367,369034.314,Flight1_cam1-001-000114-0,-3100557.6976059857,3483331.9246959505,321.75750732421875,NkuluEP,2020-01-16,2020-01-16 08:30:34.314,08:30:34,70.50849599999997,27.60906333333334,21.716949866666663,0.0,3.9,0.7552859500000001,19.121663916666666,18.172235816666667,1477502.2144256716,1387744.99293836
368,369037.25,Flight1_cam1-001-000115-0,-3100533.4934557844,3483323.0908438503,321.75897216796875,NkuluEP,2020-01-16,2020-01-16 08:30:37.250,08:30:37,70.50066666666666,27.610694444444444,21.71668888888889,0.0,3.9,0.7553104166666667,19.121378472222222,18.171999305555556,1477476.606174514,1387751.8134816666
369,369040.32,Flight1_cam1-001-000116-0,-3100507.2934768074,3483313.928155067,321.8430480957031,NkuluEP,2020-01-16,2020-01-16 08:30:40.320,08:30:40,70.49247999999999,27.612400000000004,21.716416,0.0,3.9,0.755336,19.12108,18.171752,1477449.8291544,1387758.9453168
370,369043.256,Flight1_cam1-001-000117-0,-3100482.889312305,3483304.6427706964,321.8612060546875,NkuluEP,2020-01-16,2020-01-16 08:30:43.256,08:30:43,70.48465066666668,27.614031111111107,21.71615502222222,0.0,3.9,0.7553604666666667,19.120794555555555,18.17151548888889,1477424.2209032422,1387765.7658601066
371,369046.326,Flight1_cam1-001-000118-0,-3100457.431033677,3483295.0562506714,322.001953125,NkuluEP,2020-01-16,2020-01-16 08:30:46.326,08:30:46,70.47646399999999,27.615736666666667,21.71588213333333,0.0,3.9,0.75538605,19.120496083333332,18.171268183333336,1477397.4438831282,1387772.89769524
372,369049.262,Flight1_cam1-001-000119-0,-3100432.7707856386,3483286.328987005,322.1036376953125,NkuluEP,2020-01-16,2020-01-16 08:30:49.262,08:30:49,70.4686346666667,27.617367777777773,21.715621155555556,0.0,3.9,0.7554105166666666,19.12021063888889,18.171031672222224,1477371.8356319708,1387779.7182385465
373,369052.332,Flight1_cam1-001-000120-0,-3100407.581030459,3483276.9729707045,322.019287109375,NkuluEP,2020-01-16,2020-01-16 08:30:52.332,08:30:52,70.46044800000001,27.61907333333333,21.715348266666666,0.0,3.9,0.7554360999999999,19.119912166666666,18.170784366666666,1477345.0586118568,1387786.85007368
374,369055.268,Flight1_cam1-001-000121-0,-3100383.2774331803,3483268.048825921,321.8490295410156,NkuluEP,2020-01-16,2020-01-16 08:30:55.268,08:30:55,70.45261866666672,27.620704444444435,21.71508728888889,0.0,3.9,0.7554605666666665,19.119626722222225,18.170547855555558,1477319.450360699,1387793.6706169867
375,369058.204,Flight1_cam1-001-000122-0,-3100358.8459666087,3483258.924713113,321.7801208496094,NkuluEP,2020-01-16,2020-01-16 08:30:58.204,08:30:58,70.44478933333326,27.62233555555557,21.714826311111107,0.0,3.9,0.7554850333333336,19.119341277777774,18.170311344444443,1477293.842109541,1387800.4911602933
376,369061.274,Flight1_cam1-001-000123-0,-3100332.7478820505,3483249.669917864,321.746826171875,NkuluEP,2020-01-16,2020-01-16 08:31:01.274,08:31:01,70.43660266666673,27.624041111111097,21.714553422222224,0.0,3.9,0.7555106166666665,19.11904280555556,18.170064038888892,1477267.0650894274,1387807.6229954266
377,369064.21,Flight1_cam1-001-000124-0,-3100308.234361473,3483240.4803590607,321.653564453125,NkuluEP,2020-01-16,2020-01-16 08:31:04.210,08:31:04,70.42877333333328,27.625672222222235,21.714292444444443,0.0,3.9,0.7555350833333335,19.118757361111108,18.169827527777777,1477241.4568382693,1387814.4435387333
378,369067.28,Flight1_cam1-001-000125-0,-3100282.519823854,3483230.969508038,321.6197814941406,NkuluEP,2020-01-16,2020-01-16 08:31:07.280,08:31:07,70.4205866666666,27.62737777777779,21.714019555555552,0.0,3.9,0.7555606666666669,19.118458888888885,18.16958022222222,1477214.6798181552,1387821.5753738666
379,369070.216,Flight1_cam1-001-000126-0,-3100257.9372188835,3483222.1469016946,321.6349182128906,NkuluEP,2020-01-16,2020-01-16 08:31:10.216,08:31:10,70.41275733333329,27.629008888888897,21.713758577777774,0.0,3.9,0.7555851333333334,19.118173444444444,18.16934371111111,1477189.0715669976,1387828.3959171732
380,369073.286,Flight1_cam1-001-000127-0,-3100232.783314293,3483212.687474287,321.5892028808594,NkuluEP,2020-01-16,2020-01-16 08:31:13.286,08:31:13,70.40457066666661,27.630714444444457,21.713485688888884,0.0,3.9,0.7556107166666669,19.11787497222222,18.169096405555553,1477162.2945468838,1387835.5277523068
381,369076.222,Flight1_cam1-001-000128-0,-3100208.4640336325,3483203.658456096,321.5585327148437,NkuluEP,2020-01-16,2020-01-16 08:31:16.222,08:31:16,70.39674133333331,27.63234555555556,21.71322471111111,0.0,3.9,0.7556351833333335,19.117589527777778,18.168859894444445,1477136.686295726,1387842.3482956134
382,369079.292,Flight1_cam1-001-000129-0,-3100182.738215669,3483194.372738267,321.5214233398437,NkuluEP,2020-01-16,2020-01-16 08:31:19.292,08:31:19,70.38855466666662,27.63405111111112,21.71295182222222,0.0,3.9,0.7556607666666668,19.117291055555555,18.168612588888887,1477109.909275612,1387849.4801307467
383,369082.228,Flight1_cam1-001-000130-0,-3100158.2485270514,3483185.5214684024,321.50299072265625,NkuluEP,2020-01-16,2020-01-16 08:31:22.228,08:31:22,70.38072533333333,27.635682222222222,21.71269084444444,0.0,3.9,0.7556852333333334,19.11700561111111,18.16837607777778,1477084.3010244544,1387856.3006740534
384,369085.298,Flight1_cam1-001-000131-0,-3100132.72712976,3483175.893413485,321.4822082519531,NkuluEP,2020-01-16,2020-01-16 08:31:25.298,08:31:25,70.37253866666664,27.637387777777782,21.712417955555555,0.0,3.9,0.7557108166666667,19.116707138888888,18.16812877222222,1477057.5240043404,1387863.4325091867
385,369088.234,Flight1_cam1-001-000132-0,-3100108.0473673823,3483166.902296832,321.5284118652344,NkuluEP,2020-01-16,2020-01-16 08:31:28.234,08:31:28,70.36470933333334,27.639018888888888,21.712156977777777,0.0,3.9,0.7557352833333333,19.116421694444444,18.167892261111113,1477031.9157531827,1387870.2530524933
386,369091.304,Flight1_cam1-001-000133-0,-3100082.3087715195,3483157.032662595,321.5382385253906,NkuluEP,2020-01-16,2020-01-16 08:31:31.304,08:31:31,70.35652266666666,27.640724444444448,21.711884088888887,0.0,3.9,0.7557608666666668,19.11612322222222,18.167644955555556,1477005.138733069,1387877.3848876266
387,369094.24,Flight1_cam1-001-000134-0,-3100057.5727086826,3483148.059081241,321.5376281738281,NkuluEP,2020-01-16,2020-01-16 08:31:34.240,08:31:34,70.34869333333336,27.64235555555555,21.71162311111111,0.0,3.9,0.7557853333333333,19.115837777777777,18.167408444444447,1476979.5304819113,1387884.2054309333
388,369097.31,Flight1_cam1-001-000135-0,-3100032.185194048,3483139.016904042,321.49786376953125,NkuluEP,2020-01-16,2020-01-16 08:31:37.310,08:31:37,70.34050666666667,27.64406111111111,21.711350222222222,0.0,3.9,0.7558109166666667,19.115539305555554,18.16716113888889,1476952.7534617973,1387891.3372660666
389,369100.246,Flight1_cam1-001-000136-0,-3100008.2853391496,3483129.7592284097,321.4284362792969,NkuluEP,2020-01-16,2020-01-16 08:31:40.246,08:31:40,70.33267733333338,27.645692222222213,21.711089244444445,0.0,3.9,0.7558353833333332,19.115253861111114,18.166924627777778,1476927.1452106396,1387898.1578093732
390,369103.316,Flight1_cam1-001-000137-0,-3099982.37047909,3483120.4114624504,321.4795837402344,NkuluEP,2020-01-16,2020-01-16 08:31:43.316,08:31:43,70.32449066666669,27.647397777777773,21.710816355555554,0.0,3.9,0.7558609666666666,19.11495538888889,18.166677322222224,1476900.3681905256,1387905.2896445065
391,369106.252,Flight1_cam1-001-000138-0,-3099957.9476465764,3483111.4515544376,321.55078125,NkuluEP,2020-01-16,2020-01-16 08:31:46.252,08:31:46,70.31666133333339,27.64902888888888,21.71055537777778,0.0,3.9,0.7558854333333331,19.114669944444447,18.166440811111112,1476874.7599393679,1387912.1101878132
392,369109.322,Flight1_cam1-001-000139-0,-3099931.8626498617,3483102.047659873,321.6228942871094,NkuluEP,2020-01-16,2020-01-16 08:31:49.322,08:31:49,70.30847466666671,27.650734444444435,21.71028248888889,0.0,3.9,0.7559110166666666,19.114371472222224,18.166193505555558,1476847.982919254,1387919.2420229467
393,369112.258,Flight1_cam1-001-000140-0,-3099907.2657287493,3483092.939815848,321.67694091796875,NkuluEP,2020-01-16,2020-01-16 08:31:52.258,08:31:52,70.3006453333334,27.65236555555554,21.710021511111112,0.0,3.9,0.7559354833333332,19.11408602777778,18.165956994444446,1476822.3746680964,1387926.0625662534
394,369115.328,Flight1_cam1-001-000141-0,-3099882.4296776955,3483083.635745565,321.6176147460937,NkuluEP,2020-01-16,2020-01-16 08:31:55.328,08:31:55,70.29245866666672,27.6540711111111,21.70974862222222,0.0,3.9,0.7559610666666665,19.113787555555557,18.165709688888892,1476795.5976479824,1387933.1944013867
395,369118.264,Flight1_cam1-001-000142-0,-3099857.947530518,3483074.8454016065,321.67449951171875,NkuluEP,2020-01-16,2020-01-16 08:31:58.264,08:31:58,70.28462933333327,27.655702222222235,21.70948764444444,0.0,3.9,0.7559855333333335,19.11350211111111,18.165473177777777,1476769.9893968243,1387940.0149446933
396,369121.334,Flight1_cam1-001-000143-0,-3099832.1311654,3483065.327801292,321.7203063964844,NkuluEP,2020-01-16,2020-01-16 08:32:01.334,08:32:01,70.27644266666674,27.657407777777763,21.709214755555557,0.0,3.9,0.7560111166666664,19.11320363888889,18.165225872222226,1476743.2123767107,1387947.1467798266
397,369124.27,Flight1_cam1-001-000144-0,-3099807.360732236,3483056.1482040025,321.6558532714844,NkuluEP,2020-01-16,2020-01-16 08:32:04.270,08:32:04,70.26861333333329,27.6590388888889,21.708953777777776,0.0,3.9,0.7560355833333335,19.112918194444443,18.16498936111111,1476717.6041255526,1387953.9673231333
398,369127.34,Flight1_cam1-001-000145-0,-3099781.897274431,3483046.4536450384,321.6368713378906,NkuluEP,2020-01-16,2020-01-16 08:32:07.340,08:32:07,70.2604266666666,27.660744444444457,21.708680888888885,0.0,3.9,0.7560611666666669,19.11261972222222,18.164742055555553,1476690.8271054386,1387961.0991582668
399,369130.276,Flight1_cam1-001-000146-0,-3099757.5044341795,3483037.4442272163,321.5821533203125,NkuluEP,2020-01-16,2020-01-16 08:32:10.276,08:32:10,70.2525973333333,27.662375555555563,21.708419911111108,0.0,3.9,0.7560856333333335,19.112334277777776,18.164505544444445,1476665.2188542811,1387967.9197015734
400,369133.212,Flight1_cam1-001-000147-0,-3099732.908944729,3483028.3817609786,321.5673828125,NkuluEP,2020-01-16,2020-01-16 08:32:13.212,08:32:13,70.24476800000001,27.664006666666666,21.708158933333333,0.0,3.9,0.7561101,19.112048833333333,18.164269033333333,1476639.6106031234,1387974.74024488
401,369136.282,Flight1_cam1-001-000148-0,-3099707.8657047213,3483019.374335173,321.5802917480469,NkuluEP,2020-01-16,2020-01-16 08:32:16.282,08:32:16,70.23658133333332,27.665712222222226,21.707886044444443,0.0,3.9,0.7561356833333334,19.11175036111111,18.16402172777778,1476612.8335830094,1387981.8720800134
402,369139.218,Flight1_cam1-001-000149-0,-3099683.471148568,3483010.316509758,321.5196533203125,NkuluEP,2020-01-16,2020-01-16 08:32:19.218,08:32:19,70.22875200000001,27.667343333333328,21.707625066666665,0.0,3.9,0.7561601499999999,19.111464916666666,18.163785216666668,1476587.2253318517,1387988.69262332
403,369142.288,Flight1_cam1-001-000150-0,-3099657.6708192355,3483000.763757044,321.54302978515625,NkuluEP,2020-01-16,2020-01-16 08:32:22.288,08:32:22,70.22056533333333,27.669048888888888,21.707352177777775,0.0,3.9,0.7561857333333334,19.111166444444443,18.163537911111113,1476560.4483117377,1387995.8244584533
404,369145.224,Flight1_cam1-001-000151-0,-3099633.093199483,3482991.7007280807,321.5459899902344,NkuluEP,2020-01-16,2020-01-16 08:32:25.224,08:32:25,70.21273600000004,27.670679999999994,21.7070912,0.0,3.9,0.7562101999999999,19.110881000000003,18.1633014,1476534.84006058,1388002.64500176
405,369148.294,Flight1_cam1-001-000152-0,-3099607.042696048,3482982.4808242293,321.6324462890625,NkuluEP,2020-01-16,2020-01-16 08:32:28.294,08:32:28,70.20454933333335,27.672385555555554,21.70681831111111,0.0,3.9,0.7562357833333333,19.11058252777778,18.163054094444444,1476508.0630404663,1388009.7768368933
406,369151.23,Flight1_cam1-001-000153-0,-3099582.77564999,3482973.221186532,321.7456359863281,NkuluEP,2020-01-16,2020-01-16 08:32:31.230,08:32:31,70.19672000000006,27.674016666666656,21.706557333333333,0.0,3.9,0.7562602499999999,19.110297083333336,18.162817583333336,1476482.4547893086,1388016.5973802
407,369154.3,Flight1_cam1-001-000154-0,-3099557.487818033,3482963.8489034,321.7940673828125,NkuluEP,2020-01-16,2020-01-16 08:32:34.300,08:32:34,70.18853333333337,27.675722222222216,21.706284444444446,0.0,3.9,0.7562858333333332,19.109998611111113,18.162570277777778,1476455.6777691946,1388023.7292153332
408,369157.236,Flight1_cam1-001-000155-0,-3099533.1433549435,3482955.0767189325,321.7618713378906,NkuluEP,2020-01-16,2020-01-16 08:32:37.236,08:32:37,70.18070400000006,27.67735333333332,21.706023466666668,0.0,3.9,0.7563102999999998,19.10971316666667,18.16233376666667,1476430.069518037,1388030.54975864
409,369160.306,Flight1_cam1-001-000156-0,-3099507.3383005774,3482945.4134941977,321.6542053222656,NkuluEP,2020-01-16,2020-01-16 08:32:40.306,08:32:40,70.17251733333339,27.67905888888888,21.705750577777778,0.0,3.9,0.7563358833333332,19.109414694444446,18.162086461111112,1476403.292497923,1388037.6815937732
410,369163.242,Flight1_cam1-001-000157-0,-3099482.7676048656,3482936.5738105047,321.5994873046875,NkuluEP,2020-01-16,2020-01-16 08:32:43.242,08:32:43,70.16468799999993,27.680690000000016,21.705489599999996,0.0,3.9,0.7563603500000002,19.10912925,18.161849949999997,1476377.6842467648,1388044.50213708
411,369166.312,Flight1_cam1-001-000158-0,-3099457.006528396,3482926.93192019,321.5977478027344,NkuluEP,2020-01-16,2020-01-16 08:32:46.312,08:32:46,70.1565013333334,27.68239555555554,21.705216711111113,0.0,3.9,0.7563859333333331,19.10883077777778,18.161602644444446,1476350.9072266514,1388051.6339722134
412,369169.248,Flight1_cam1-001-000159-0,-3099432.42310227,3482918.086415436,321.5540466308594,NkuluEP,2020-01-16,2020-01-16 08:32:49.248,08:32:49,70.14867199999995,27.68402666666668,21.704955733333332,0.0,3.9,0.7564104000000001,19.108545333333332,18.16136613333333,1476325.298975493,1388058.45451552
413,369172.318,Flight1_cam1-001-000160-0,-3099407.244954035,3482908.800342616,321.5526733398437,NkuluEP,2020-01-16,2020-01-16 08:32:52.318,08:32:52,70.14048533333326,27.68573222222224,21.70468284444444,0.0,3.9,0.7564359833333336,19.10824686111111,18.161118827777777,1476298.5219553793,1388065.5863506533
414,369175.254,Flight1_cam1-001-000161-0,-3099382.4716803557,3482899.794219292,321.53369140625,NkuluEP,2020-01-16,2020-01-16 08:32:55.254,08:32:55,70.13265599999995,27.68736333333334,21.704421866666664,0.0,3.9,0.7564604500000002,19.107961416666665,18.160882316666665,1476272.9137042216,1388072.40689396
415,369178.324,Flight1_cam1-001-000162-0,-3099356.815608846,3482890.6530188182,321.5578918457031,NkuluEP,2020-01-16,2020-01-16 08:32:58.324,08:32:58,70.12446933333328,27.6890688888889,21.704148977777773,0.0,3.9,0.7564860333333335,19.107662944444442,18.16063501111111,1476246.1366841076,1388079.5387290933
416,369181.26,Flight1_cam1-001-000163-0,-3099332.600405392,3482881.8300243714,321.3957214355469,NkuluEP,2020-01-16,2020-01-16 08:33:01.260,08:33:01,70.11663999999998,27.690700000000007,21.703888,0.0,3.9,0.7565105000000001,19.1073775,18.1603985,1476220.52843295,1388086.3592724
417,369184.33,Flight1_cam1-001-000164-0,-3099306.740391824,3482872.235524667,321.44287109375,NkuluEP,2020-01-16,2020-01-16 08:33:04.330,08:33:04,70.10845333333329,27.692405555555563,21.70361511111111,0.0,3.9,0.7565360833333334,19.107079027777775,18.160151194444445,1476193.751412836,1388093.4911075335
418,369187.266,Flight1_cam1-001-000165-0,-3099281.946046556,3482863.107589152,321.4060974121094,NkuluEP,2020-01-16,2020-01-16 08:33:07.266,08:33:07,70.100624,27.69403666666667,21.70335413333333,0.0,3.9,0.75656055,19.10679358333333,18.159914683333334,1476168.1431616782,1388100.31165084
419,369190.336,Flight1_cam1-001-000166-0,-3099257.168369553,3482853.739198795,321.3332824707031,NkuluEP,2020-01-16,2020-01-16 08:33:10.336,08:33:10,70.09243733333331,27.69574222222223,21.70308124444444,0.0,3.9,0.7565861333333335,19.10649511111111,18.15966737777778,1476141.3661415644,1388107.4434859734
420,369193.272,Flight1_cam1-001-000167-0,-3099232.6433879016,3482844.7263393244,321.3105773925781,NkuluEP,2020-01-16,2020-01-16 08:33:13.272,08:33:13,70.084608,27.69737333333333,21.702820266666667,0.0,3.9,0.7566106,19.10620966666667,18.159430866666668,1476115.7578904068,1388114.26402928
421,369196.342,Flight1_cam1-001-000168-0,-3099206.944587008,3482835.14253477,321.3583068847656,NkuluEP,2020-01-16,2020-01-16 08:33:16.342,08:33:16,70.07642133333333,27.69907888888889,21.702547377777776,0.0,3.9,0.7566361833333334,19.105911194444445,18.15918356111111,1476088.9808702928,1388121.3958644134
422,369199.278,Flight1_cam1-001-000169-0,-3099182.486987175,3482826.073229224,321.3650817871094,NkuluEP,2020-01-16,2020-01-16 08:33:19.278,08:33:19,70.06859200000002,27.700709999999994,21.7022864,0.0,3.9,0.7566606499999999,19.10562575,18.158947050000002,1476063.372619135,1388128.21640772
423,369202.214,Flight1_cam1-001-000170-0,-3099158.060404958,3482817.1959836083,321.4148254394531,NkuluEP,2020-01-16,2020-01-16 08:33:22.214,08:33:22,70.06076266666673,27.7023411111111,21.702025422222224,0.0,3.9,0.7566851166666665,19.105340305555558,18.15871053888889,1476037.7643679774,1388135.0369510266
424,369205.284,Flight1_cam1-001-000171-0,-3099131.9447194585,3482808.467306709,321.3815612792969,NkuluEP,2020-01-16,2020-01-16 08:33:25.284,08:33:25,70.05257600000004,27.70404666666666,21.701752533333334,0.0,3.9,0.7567106999999998,19.105041833333335,18.158463233333336,1476010.9873478634,1388142.16878616
425,369208.22,Flight1_cam1-001-000172-0,-3099107.160195797,3482811.2954041976,321.4223022460937,NkuluEP,2020-01-16,2020-01-16 08:33:28.220,08:33:28,70.04474666666674,27.705677777777762,21.701491555555556,0.0,3.9,0.7567351666666664,19.10475638888889,18.158226722222224,1475985.379096706,1388148.9893294666
426,369211.29,Flight1_cam1-001-000173-0,-3099088.7557936166,3482830.255125808,321.3659362792969,NkuluEP,2020-01-16,2020-01-16 08:33:31.290,08:33:31,70.03656000000005,27.707383333333322,21.701218666666666,0.0,3.9,0.7567607499999999,19.104457916666668,18.15797941666667,1475958.602076592,1388156.1211646
427,369214.226,Flight1_cam1-001-000174-0,-3099077.2867006725,3482853.786416341,321.35528564453125,NkuluEP,2020-01-16,2020-01-16 08:33:34.226,08:33:34,70.0287306666666,27.709014444444456,21.700957688888884,0.0,3.9,0.7567852166666669,19.10417247222222,18.157742905555555,1475932.9938254338,1388162.9417079068
428,369217.296,Flight1_cam1-001-000175-0,-3099068.409165362,3482876.2241709167,321.3387756347656,NkuluEP,2020-01-16,2020-01-16 08:33:37.296,08:33:37,70.02054400000007,27.710719999999984,21.7006848,0.0,3.9,0.7568107999999998,19.103874,18.157495600000004,1475906.2168053202,1388170.0735430398
429,369220.232,Flight1_cam1-001-000176-0,-3099077.632434519,3482898.443338658,321.3316345214844,NkuluEP,2020-01-16,2020-01-16 08:33:40.232,08:33:40,70.01271466666662,27.712351111111122,21.70042382222222,0.0,3.9,0.7568352666666668,19.103588555555554,18.15725908888889,1475880.608554162,1388176.8940863467
