,GPSTime,Lat,Lon,Easting,Northing,Altitude,Roll,Pitch,Heading
22892,114207.86108,-23.75594570496795,31.443067587559195,341332.2440593982,7371924.6538882,388.8786315917969,0.0550279,-0.0909678,-0.92267
22893,114207.94108029001,-23.75594203556797,31.443062762386703,341331.7477921258,7371925.054845872,388.8798828125,0.0510856,-0.0911303,-0.9223244
22894,114208.01308069,-23.755938730489127,31.443058419968008,341331.3011724921,7371925.415998035,388.8803405761719,0.05013270000000001,-0.091181,-0.9212822000000002
22895,114208.09308105,-23.75593505283117,31.443053598720542,341330.80529522256,7371925.817874532,388.8804016113281,0.0485396,-0.0930323,-0.9194155000000002
22896,114208.17308142,-23.755931367951398,31.44304877888666,341330.3095532518,7371926.220552321,388.88031005859375,0.0457004,-0.0955818,-0.9178487
22897,114208.2530817854,-23.75592767365438,31.443043956362093,341329.8135255795,7371926.624269942,388.8793640136719,0.0460085,-0.0948965,-0.9161761000000002
22898,114208.33308214,-23.75592396841555,31.44303913697503,341329.31780441,7371927.029202723,388.87738037109375,0.0434663,-0.0915311,-0.9149181
22899,114208.41308251,-23.75592025774133,31.44303432353807,341328.82268310117,7371927.434744036,388.87506103515625,0.0406802,-0.0910203,-0.9146038
22900,114208.49308283,-23.755916542568908,31.443029512305195,341328.3277809679,7371927.840785917,388.8731689453125,0.0416224,-0.09022970000000001,-0.9146996
22901,114208.57308324,-23.755912818407246,31.44302470505959,341327.83327431907,7371928.2478276845,388.87213134765625,0.0402711,-0.0883835,-0.9154813
22902,114208.65308361,-23.75590908897042,31.4430199040178,341327.33939358604,7371928.6554605225,388.8716735839844,0.039647,-0.0859752,-0.9172919
22903,114208.7330839658,-23.755905354832443,31.4430151133908,341326.846568679,7371929.063625565,388.8716125488281,0.0378919,-0.0862052,-0.9186255
22904,114208.81308434,-23.755901615947664,31.44301033303977,341326.3547853932,7371929.472327715,388.8717041015625,0.0322163,-0.08901810000000002,-0.9207901
22905,114208.89308469999,-23.75589787663965,31.443005552304736,341325.86296242545,7371929.8810762875,388.8723449707031,0.0269634,-0.091459,-0.9228417
22906,114208.97308505526,-23.755894139362493,31.44300076443413,341325.3704145809,7371930.289591989,388.8739929199219,0.0246606,-0.0933644,-0.9247754
22907,114209.04508539,-23.75589077524564,31.44299644533119,341324.92609955545,7371930.657307759,388.8762512207031,0.0229445,-0.094072,-0.9269185
22908,114209.12508575,-23.755887039209412,31.442991634707127,341324.4312339568,7371931.065660616,388.8791809082031,0.0239947,-0.0902879,-0.9289416
22909,114209.2050861144,-23.755883306134578,31.44298682165108,341323.93612403446,7371931.473682806,388.8822021484375,0.0259301,-0.0882149,-0.9312284
22910,114209.28508648,-23.75587957316406,31.442982011486492,341323.4413089303,7371931.8816966545,388.8851623535156,0.0223389,-0.0877621,-0.9333588
22911,114209.36508685,-23.755875846306772,31.44297719770973,341322.94613303035,7371932.289029488,388.888916015625,0.017425,-0.0861021,-0.9355798000000001
22912,114209.44508721738,-23.755872135229943,31.442972375763578,341322.4501435513,7371932.694605688,388.89373779296875,0.0188316,-0.0859643,-0.9370851000000001
22913,114209.52508758001,-23.755868434959567,31.442967548262583,341321.95360095584,7371933.098978987,388.89892578125,0.0207292,-0.08842690000000002,-0.937967
22914,114209.60508794,-23.755864737543057,31.44296271490927,341321.4564652804,7371933.503029704,388.90460205078125,0.020213600000000005,-0.0892991,-0.938837
22915,114209.68508831,-23.7558610446227,31.442957872510412,341320.95841303765,7371933.906572415,388.9106750488281,0.0210077,-0.088037,-0.9388168
22916,114209.76508867,-23.755857355514777,31.4429530244522,341320.4597885456,7371934.3096866105,388.91668701171875,0.0208586,-0.0870047,-0.9387163
22917,114209.84508903,-23.755853671621463,31.44294817254677,341319.9607782109,7371934.712219041,388.9229736328125,0.0194816,-0.0869635,-0.9393984000000001
22918,114209.9250894,-23.75584999655389,31.442943311831133,341319.46088054683,7371935.113764275,388.9299621582031,0.0185646,-0.0861989,-0.940109
