,,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,RH,RH,RH,RH,RH,RH,RH,RH,STRD,STRD,STRD,STRD,STRD,STRD,STRD,STRD,Distance,Distance,Distance,Distance,Distance,Distance,Distance,Distance,phi,phi,phi,phi,phi,phi,phi,phi,tau,tau,tau,tau,tau,tau,tau,tau,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg
,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Topo,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-000-000138-0.tif,Upland,Inside,620210.0,35.534603118896484,1.8236275911331177,31.649993896484375,34.209991455078125,35.529998779296875,36.80999755859375,42.57000732421875,620210.0,1.7939084768295288,3.127192497253418,0.0,0.07000000029802322,0.16200000047683716,1.2480000257492065,11.928999900817871,620210.0,388992.3125,316.6415100097656,388395.0,388722.0,388956.0,389267.0,389845.0,620210.0,0.45466434400104383,0.29224879985902874,0.0,0.18823529411764706,0.46875,0.7028985507246377,1.0,620210.0,0.28906903045785404,0.506360225585942,0.0,0.0,0.0,0.37700085154017376,4.066239838124319,620210.0,45.466434400104376,29.22487998590288,0.0,18.823529411764707,46.875,70.28985507246377,100.0,620210.0,7479325.8122018995,1.1175879905144058e-08,7479325.812201888,7479325.812201888,7479325.812201888,7479325.812201888,7479325.812201888,620210.0,321075.4294110463,2.328308313571679e-10,321075.42941104656,321075.42941104656,321075.42941104656,321075.42941104656,321075.42941104656,620210.0,500.0189208984375,0.0,500.0189208984375,500.0189208984375,500.0189208984375,500.0189208984375,500.0189208984375,620210.0,28.53265523333333,1.0658149628776605e-14,28.53265523333332,28.53265523333332,28.53265523333332,28.53265523333332,28.53265523333332,620210.0,60.44513958333339,2.842173234340428e-14,60.445139583333365,60.445139583333365,60.445139583333365,60.445139583333365,60.445139583333365,620210.0,1558120.72325644,2.5611391449288467e-09,1558120.7232564425,1558120.7232564425,1558120.7232564425,1558120.7232564425,1558120.7232564425,620210.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,620210.0,3967.902495410026,100.18822294578693,3757.6133641020733,3894.8482190981945,3966.846228062821,4037.4657501976676,4365.057415226843,620210.0,0.9907862524730495,8.881791357313838e-16,0.9907862524730504,0.9907862524730504,0.9907862524730504,0.9907862524730504,0.9907862524730504,620210.0,0.9547039712355492,0.020668802049060533,0.91,0.96,0.96,0.97,0.97,620210.0,39.25927999675245,2.7638952696206087,34.27518409631466,37.32520246417039,38.94196612154735,40.57901647433704,49.70470066837356
cam1-000-000138-0.tif,Upland,Outside,1070950.0,38.162437438964844,1.5855309963226318,32.089996337890625,37.209991455078125,38.410003662109375,39.329986572265625,42.25,1070950.0,0.13140207529067993,0.41021835803985596,0.0,0.02500000037252903,0.0430000014603138,0.07699999958276749,5.3460001945495605,1070950.0,388279.125,329.2542724609375,387561.0,388063.0,388241.0,388483.0,389222.0,1070950.0,0.17623761805651378,0.231773094794341,0.0,0.0,0.07272727272727272,0.26666666666666666,1.0,1070950.0,0.03468705834893835,0.18701996783905042,0.0,0.0,0.0,0.0,5.416100402204421,1070950.0,17.623761805651384,23.17730947943409,0.0,0.0,7.2727272727272725,26.666666666666668,100.0,1070950.0,7479325.812201882,6.519261065990402e-09,7479325.812201888,7479325.812201888,7479325.812201888,7479325.812201888,7479325.812201888,1070950.0,321075.42941104627,2.910384404460001e-10,321075.42941104656,321075.42941104656,321075.42941104656,321075.42941104656,321075.42941104656,1070950.0,500.0189208984375,0.0,500.0189208984375,500.0189208984375,500.0189208984375,500.0189208984375,500.0189208984375,1070950.0,28.532655233333237,8.171245276193851e-14,28.53265523333332,28.53265523333332,28.53265523333332,28.53265523333332,28.53265523333332,1070950.0,60.44513958333323,1.350031828240723e-13,60.445139583333365,60.445139583333365,60.445139583333365,60.445139583333365,60.445139583333365,1070950.0,1558120.7232564397,2.7939690282816006e-09,1558120.7232564425,1558120.7232564425,1558120.7232564425,1558120.7232564425,1558120.7232564425,1070950.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1070950.0,4113.549661297585,88.55609877536047,3780.9758225451023,4059.69639207132,4126.854073627628,4178.811670258596,4346.436402426147,1070950.0,0.9907862524730469,3.552715337475587e-15,0.9907862524730504,0.9907862524730504,0.9907862524730504,0.9907862524730504,0.9907862524730504,1070950.0,0.9312194780335217,0.025252689058200804,0.91,0.91,0.91,0.96,0.97,1070950.0,43.64750712566319,2.925051315546622,34.68182176238747,41.31175953406097,44.348759521924705,46.18953676899122,49.45358362854972
cam1-000-000154-0.tif,Upland,Inside,499385.0,35.039371490478516,1.2718684673309326,31.889984130859375,34.089996337890625,35.1300048828125,35.970001220703125,40.57000732421875,499385.0,2.113720655441284,3.518949508666992,0.0,0.09600000083446503,0.16200000047683716,2.377000093460083,13.39799976348877,499385.0,390352.5625,129.51039123535156,389930.0,390263.0,390358.0,390441.0,391141.0,499385.0,0.5209296531943982,0.23242539205010881,0.0,0.35251798561151076,0.5538461538461539,0.7000000000000001,1.0,499385.0,0.29351973289114874,0.4772538091329796,0.0,0.0,0.0,0.5034321133942155,3.457402666521836,499385.0,52.09296531943983,23.24253920501088,0.0,35.25179856115108,55.38461538461539,70.0,100.0,499385.0,7479355.286691143,6.519264549604737e-09,7479355.28669115,7479355.28669115,7479355.28669115,7479355.28669115,7479355.28669115,499385.0,321329.7016658333,2.3283087677159777e-10,321329.70166583307,321329.70166583307,321329.70166583307,321329.70166583307,321329.70166583307,499385.0,500.4542236328125,0.0,500.4542236328125,500.4542236328125,500.4542236328125,500.4542236328125,500.4542236328125,499385.0,28.56348996666673,3.197445512305267e-14,28.563489966666697,28.563489966666697,28.563489966666697,28.563489966666697,28.563489966666697,499385.0,60.378685416666585,2.1316303415368447e-14,60.378685416666606,60.378685416666606,60.378685416666606,60.378685416666606,60.378685416666606,499385.0,1559066.103908574,4.656617535431955e-10,1559066.1039085744,1559066.1039085744,1559066.1039085744,1559066.1039085744,1559066.1039085744,499385.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,499385.0,3940.3777734338823,69.46760621839344,3770.3443645761517,3888.344960625321,3944.940252998819,3991.0325635032523,4249.491696219093,499385.0,0.990787655956978,7.771568953519746e-16,0.9907876559569773,0.9907876559569773,0.9907876559569773,0.9907876559569773,0.9907876559569773,499385.0,0.9596004085024582,0.01482465109263328,0.91,0.96,0.96,0.97,0.97,499385.0,38.40062848841944,1.9020491847164012,34.60025607709446,37.04026880663645,38.41056436432109,39.43195587975907,47.69534998515212
cam1-000-000154-0.tif,Upland,Outside,1106035.0,38.112884521484375,1.34369957447052,32.69000244140625,37.209991455078125,38.25,39.170013427734375,41.529998779296875,1106035.0,0.07638734579086304,0.2804660201072693,0.0,0.020999999716877937,0.03400000184774399,0.05400000140070915,5.39900016784668,1106035.0,389657.4375,283.08367919921875,388856.0,389462.0,389733.0,389869.0,390532.0,1106035.0,0.09839942511960212,0.16422645445436432,0.0,0.0,0.023255813953488372,0.125,1.0,1106035.0,0.01964572902051078,0.15480534753006892,0.0,0.0,0.0,0.0,3.757541692435369,1106035.0,9.83994251196021,16.422645445436427,0.0,0.0,2.3255813953488373,12.5,100.0,1106035.0,7479355.286691164,1.396984493451519e-08,7479355.28669115,7479355.28669115,7479355.28669115,7479355.28669115,7479355.28669115,1106035.0,321329.7016658334,3.492461233628797e-10,321329.70166583307,321329.70166583307,321329.70166583307,321329.70166583307,321329.70166583307,1106035.0,500.4542236328125,0.0,500.4542236328125,500.4542236328125,500.4542236328125,500.4542236328125,500.4542236328125,1106035.0,28.56348996666666,3.907986813346026e-14,28.563489966666697,28.563489966666697,28.563489966666697,28.563489966666697,28.563489966666697,1106035.0,60.378685416666535,7.105430569720047e-14,60.378685416666606,60.378685416666606,60.378685416666606,60.378685416666606,60.378685416666606,1106035.0,1559066.103908571,3.4924612336287976e-09,1559066.1039085744,1559066.1039085744,1559066.1039085744,1559066.1039085744,1559066.1039085744,1106035.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1106035.0,4110.597465794043,75.17861438056828,3812.9842956824655,4059.69639207132,4117.859376425129,4169.747516022463,4304.721193532294,1106035.0,0.9907876559569784,1.1102235265187573e-15,0.9907876559569773,0.9907876559569773,0.9907876559569773,0.9907876559569773,0.9907876559569773,1106035.0,0.9244005840683165,0.022904227850648547,0.91,0.91,0.91,0.96,0.97,1106035.0,44.0869214152681,2.5327258515632076,35.291558966123944,42.21043798171513,44.808376151987545,46.10529945145191,48.699707252081225
cam1-000-000169-0.tif,Upland,Inside,537560.0,34.97079849243164,1.3964415788650513,31.850006103515625,33.889984130859375,35.010009765625,35.92999267578125,40.3699951171875,537560.0,1.5801036357879639,2.7888007164001465,0.0,0.09200000017881393,0.16200000047683716,1.7660000324249268,14.020000457763672,537560.0,390388.4375,129.08901977539062,390021.0,390305.0,390402.0,390484.0,390821.0,537560.0,0.48985009995051126,0.24156517135515929,0.0,0.3076923076923077,0.5230769230769231,0.6777777777777777,1.0,537560.0,0.23728234008383084,0.4263299179176454,0.0,0.0,0.0,0.3247888173280484,4.1039379853036175,537560.0,48.98500999505111,24.156517135515934,0.0,30.76923076923077,52.307692307692314,67.77777777777777,100.0,537560.0,7479383.301968101,7.450587526932563e-09,7479383.301968109,7479383.301968109,7479383.301968109,7479383.301968109,7479383.301968109,537560.0,321567.4898678851,3.4924629032496393e-10,321567.4898678854,321567.4898678854,321567.4898678854,321567.4898678854,321567.4898678854,537560.0,500.85748291015625,0.0,500.85748291015625,500.85748291015625,500.85748291015625,500.85748291015625,500.85748291015625,537560.0,28.592518966666653,1.421086793314469e-14,28.592518966666667,28.592518966666667,28.592518966666667,28.592518966666667,28.592518966666667,537560.0,60.31612291666669,3.552716983286173e-14,60.31612291666666,60.31612291666666,60.31612291666666,60.31612291666666,60.31612291666666,537560.0,1559956.1214953659,6.984925806499279e-10,1559956.1214953652,1559956.1214953652,1559956.1214953652,1559956.1214953652,1559956.1214953652,537560.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,537560.0,3936.713596201604,76.32858549673811,3768.221683266037,3877.520540542013,3938.383694579672,3988.829482879978,4238.040873412005,537560.0,0.9907889741268506,3.330672171830787e-16,0.990788974126851,0.990788974126851,0.990788974126851,0.990788974126851,0.990788974126851,537560.0,0.9578012686955876,0.01659282364065238,0.91,0.96,0.96,0.97,0.97,537560.0,38.45763597267242,2.1446496366715753,34.43735916153787,36.89871993499656,38.3694214895026,39.47254294893037,47.485602740635215
cam1-000-000169-0.tif,Upland,Outside,1139010.0,37.47100067138672,1.5117088556289673,32.04998779296875,36.45001220703125,37.6099853515625,38.6099853515625,41.769989013671875,1139010.0,0.11122467368841171,0.3949267566204071,0.0,0.020999999716877937,0.035999998450279236,0.057999998331069946,4.763999938964844,1139010.0,389802.1875,216.73428344726562,389173.0,389632.0,389794.0,389981.0,390460.0,1139010.0,0.11056703959851502,0.17563303548685505,0.0,0.0,0.034482758620689655,0.14285714285714285,1.0,1139010.0,0.034945539098518816,0.20405796484250954,0.0,0.0,0.0,0.0,4.969813299576,1139010.0,11.056703959851507,17.563303548685504,0.0,0.0,3.4482758620689653,14.285714285714285,100.0,1139010.0,7479383.3019681,9.313229834455976e-09,7479383.301968109,7479383.301968109,7479383.301968109,7479383.301968109,7479383.301968109,1139010.0,321567.4898678858,3.4924611879209906e-10,321567.4898678854,321567.4898678854,321567.4898678854,321567.4898678854,321567.4898678854,1139010.0,500.85748291015625,0.0,500.85748291015625,500.85748291015625,500.85748291015625,500.85748291015625,500.85748291015625,1139010.0,28.592518966666734,6.750158952890912e-14,28.592518966666667,28.592518966666667,28.592518966666667,28.592518966666667,28.592518966666667,1139010.0,60.316122916666494,1.6342490096472736e-13,60.31612291666666,60.31612291666666,60.31612291666666,60.31612291666666,60.31612291666666,1139010.0,1559956.1214953659,6.984922375841981e-10,1559956.1214953652,1559956.1214953652,1559956.1214953652,1559956.1214953652,1559956.1214953652,1139010.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1139010.0,4074.7970104413453,84.09292474733577,3778.847663465793,4017.5247887141973,4082.0043666010315,4138.113563601704,4318.597801367778,1139010.0,0.9907889741268534,2.442491726375001e-15,0.990788974126851,0.990788974126851,0.990788974126851,0.990788974126851,0.990788974126851,1139010.0,0.9264463876524349,0.023942740433443084,0.91,0.91,0.91,0.96,0.97,1139010.0,43.273904389745226,2.755065206988815,34.68133687042689,41.106902736811435,44.01304377887709,45.51905801666254,48.950304185114135
cam1-000-000179-0.tif,Upland,Inside,550520.0,35.128684997558594,1.310786485671997,32.25,34.089996337890625,35.04998779296875,35.970001220703125,40.529998779296875,550520.0,1.6528831720352173,2.092184066772461,0.0,0.11599999666213989,0.25999999046325684,3.114000082015991,11.008999824523926,550520.0,389890.0625,211.78079223632812,389375.0,389731.0,389906.0,390050.0,390506.0,550520.0,0.5288029694776404,0.22929538913494404,0.0,0.375,0.5649950332153723,0.6965036411784178,1.0,550520.0,0.4054159842797322,0.5360268802185832,0.0,0.0,0.035063121827888705,0.8091048989407751,6.059267650459343,550520.0,52.880296947764045,22.929538913494408,0.0,37.5,56.499503321537226,69.65036411784178,100.0,550520.0,7479402.50427748,4.656617102368987e-09,7479402.5042774845,7479402.5042774845,7479402.5042774845,7479402.5042774845,7479402.5042774845,550520.0,321731.4733843137,2.910385688980617e-10,321731.473384314,321731.473384314,321731.473384314,321731.473384314,321731.473384314,550520.0,501.46282958984375,0.0,501.46282958984375,501.46282958984375,501.46282958984375,501.46282958984375,501.46282958984375,550520.0,28.60804497222221,1.421086762197567e-14,28.608044972222224,28.608044972222224,28.608044972222224,28.608044972222224,28.608044972222224,550520.0,60.273658055555615,6.39489042988905e-14,60.27365805555555,60.27365805555555,60.27365805555555,60.27365805555555,60.27365805555555,550520.0,1560174.1498578354,2.3283085511844934e-09,1560174.1498578377,1560174.1498578377,1560174.1498578377,1560174.1498578377,1560174.1498578377,550520.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,550520.0,3945.2827046718203,71.86495744023661,3789.4945502564583,3888.344960625321,3940.5673299993796,3991.0325635032523,4247.199633723314,550520.0,0.9907893292017939,1.3322688395602188e-15,0.9907893292017925,0.9907893292017925,0.9907893292017925,0.9907893292017925,0.9907893292017925,550520.0,0.9605859914262882,0.015284912700567204,0.91,0.96,0.96,0.97,0.97,550520.0,38.42558143087372,2.0068039670262445,34.843940719557565,36.87729553597751,38.24679267487949,39.390741122249096,47.65286432357607
cam1-000-000179-0.tif,Upland,Outside,1119505.0,37.53374099731445,1.631655216217041,32.04998779296875,36.3699951171875,37.529998779296875,38.850006103515625,41.769989013671875,1119505.0,0.20046915113925934,0.6390676498413086,0.0,0.020999999716877937,0.03700000047683716,0.06599999964237213,5.868000030517578,1119505.0,389294.5,241.93368530273438,388724.0,389155.0,389325.0,389467.0,390204.0,1119505.0,0.13889523572048043,0.20940950000990055,0.0,0.0,0.04,0.18796992481203006,1.0,1119505.0,0.06930548912372081,0.28524680284682685,0.0,0.0,0.0,0.0,7.902487437162851,1119505.0,13.889523572048045,20.940950000990053,0.0,0.0,4.0,18.796992481203006,100.0,1119505.0,7479402.504277474,1.02445528962546e-08,7479402.5042774845,7479402.5042774845,7479402.5042774845,7479402.5042774845,7479402.5042774845,1119505.0,321731.4733843135,4.656614952843e-10,321731.473384314,321731.473384314,321731.473384314,321731.473384314,321731.473384314,1119505.0,501.46282958984375,0.0,501.46282958984375,501.46282958984375,501.46282958984375,501.46282958984375,501.46282958984375,1119505.0,28.608044972222185,3.90798679208931e-14,28.608044972222224,28.608044972222224,28.608044972222224,28.608044972222224,28.608044972222224,1119505.0,60.27365805555562,7.105430531071473e-14,60.27365805555555,60.27365805555555,60.27365805555555,60.27365805555555,60.27365805555555,1119505.0,1560174.14985784,2.3283074764215e-09,1560174.1498578377,1560174.1498578377,1560174.1498578377,1560174.1498578377,1560174.1498578377,1119505.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1119505.0,4078.389613662841,90.9058645129569,3778.847663465793,4013.100843506271,4077.5372660510066,4151.652891871336,4318.597801367778,1119505.0,0.9907893292017913,1.2212458725279093e-15,0.9907893292017925,0.9907893292017925,0.9907893292017925,0.9907893292017925,0.9907893292017925,1119505.0,0.9284639639840827,0.02498357005003057,0.91,0.91,0.91,0.96,0.97,1119505.0,43.196177465093,2.9735387391798964,34.64060349542842,40.61649941081686,43.8037847876015,45.6862838045663,48.950178969785156
cam1-000-000191-0.tif,Upland,Inside,399515.0,35.16259765625,1.2211109399795532,31.69000244140625,34.3699951171875,35.329986572265625,36.010009765625,39.529998779296875,399515.0,1.3565053939819336,2.4121549129486084,0.0,0.10100000351667404,0.17000000178813934,1.3940000534057617,12.87399959564209,399515.0,389323.28125,172.5669708251953,388847.0,389211.0,389343.0,389442.0,390036.0,399515.0,0.5211342277277655,0.2288750770395973,0.0,0.35714285714285715,0.5416666666666666,0.693069306930693,1.0,399515.0,0.24294732177331207,0.4601209576847075,0.0,0.0,0.0,0.2581540845502847,3.462753897706613,399515.0,52.11342277277655,22.887507703959734,0.0,35.714285714285715,54.166666666666664,69.3069306930693,100.0,399515.0,7479423.576561767,9.313237401841343e-10,7479423.576561766,7479423.576561766,7479423.576561766,7479423.576561766,7479423.576561766,399515.0,321916.01893096085,1.7462320128452515e-10,321916.018930961,321916.018930961,321916.018930961,321916.018930961,321916.018930961,399515.0,500.7814025878906,0.0,500.7814025878906,500.7814025878906,500.7814025878906,500.7814025878906,500.7814025878906,399515.0,28.622707349999953,3.1974463125828584e-14,28.622707349999985,28.622707349999985,28.622707349999985,28.622707349999985,28.622707349999985,399515.0,60.2256485000001,4.2632617501104774e-14,60.225648500000055,60.225648500000055,60.225648500000055,60.225648500000055,60.225648500000055,399515.0,1560153.487330147,4.656618700920671e-10,1560153.4873301475,1560153.4873301475,1560153.4873301475,1560153.4873301475,1560153.4873301475,399515.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,399515.0,3947.082199373513,66.65433966453503,3759.7338088744755,3903.530594564489,3955.882745777395,3993.23641742775,4190.161869067513,399515.0,0.9907893567947758,7.771570898638892e-16,0.990789356794775,0.990789356794775,0.990789356794775,0.990789356794775,0.990789356794775,399515.0,0.959091773775703,0.014487404371455645,0.91,0.96,0.96,0.97,0.97,399515.0,38.55985016540637,1.8003969932553148,34.27463991337771,37.38888182483436,38.65533502868465,39.47247452737167,46.60677042251717
cam1-000-000191-0.tif,Upland,Outside,861765.0,36.793052673339844,1.494876503944397,31.769989013671875,35.850006103515625,36.6099853515625,37.80999755859375,41.57000732421875,861765.0,0.18016208708286285,0.5228791832923889,0.0,0.026000000536441803,0.04600000008940697,0.07500000298023224,5.611000061035156,861765.0,388721.5625,280.3273620605469,387876.0,388544.0,388739.0,388925.0,389550.0,861765.0,0.17268518215177014,0.215693929983229,0.0,0.0,0.08928571428571429,0.25,1.0,861765.0,0.07111093965049421,0.2874574187113883,0.0,0.0,0.0,0.0,5.129898714923075,861765.0,17.268518215177014,21.569392998322908,0.0,0.0,8.928571428571429,25.0,100.0,861765.0,7479423.576561776,1.0244554264709294e-08,7479423.576561766,7479423.576561766,7479423.576561766,7479423.576561766,7479423.576561766,861765.0,321916.0189309607,3.492461681150896e-10,321916.018930961,321916.018930961,321916.018930961,321916.018930961,321916.018930961,861765.0,500.7814025878906,0.0,500.7814025878906,500.7814025878906,500.7814025878906,500.7814025878906,500.7814025878906,861765.0,28.622707349999942,4.263258888123652e-14,28.622707349999985,28.622707349999985,28.622707349999985,28.622707349999985,28.622707349999985,861765.0,60.225648500000034,2.131629444061826e-14,60.225648500000055,60.225648500000055,60.225648500000055,60.225648500000055,60.225648500000055,861765.0,1560153.487330148,4.656615574867861e-10,1560153.4873301475,1560153.4873301475,1560153.4873301475,1560153.4873301475,1560153.4873301475,861765.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,861765.0,4037.065034230919,82.96533236044223,3763.975394095259,3984.427320467747,4026.3785803140368,4093.1882110090737,4307.032613902324,861765.0,0.9907893567947771,2.1094249706861817e-15,0.990789356794775,0.990789356794775,0.990789356794775,0.990789356794775,0.990789356794775,861765.0,0.9329720399412834,0.0257446056453241,0.91,0.91,0.91,0.96,0.97,861765.0,42.102448786018925,2.8360517622689003,34.355954552997105,39.63590692056749,42.59081086398419,44.26393014054139,48.7409473691622
cam1-000-000227-0.tif,Lowland,Inside,586515.0,34.6540412902832,2.454496145248413,30.6099853515625,32.529998779296875,33.970001220703125,36.769989013671875,41.529998779296875,586515.0,2.649482011795044,2.700143337249756,0.0,0.07699999958276749,2.1389999389648438,4.849999904632568,11.329000473022461,586515.0,387498.0,277.8067626953125,386668.0,387299.0,387490.0,387652.0,388522.0,586515.0,0.4863679758857296,0.29613165376746414,0.0,0.20833333333333334,0.5274122807017544,0.7380952380952381,1.0,586515.0,0.7154487537002976,0.7510994505926185,0.0,0.0,0.5443283582760068,1.3236416963761823,8.333452521641394,586515.0,48.63679758857297,29.613165376746412,0.0,20.833333333333336,52.74122807017544,73.80952380952381,100.0,586515.0,7479562.249780759,7.450586948500621e-09,7479562.249780752,7479562.249780752,7479562.249780752,7479562.249780752,7479562.249780752,586515.0,322120.6602171199,2.910385526758055e-10,322120.6602171196,322120.6602171196,322120.6602171196,322120.6602171196,322120.6602171196,586515.0,499.78094482421886,5.684346731949326e-14,499.7809448242188,499.7809448242188,499.7809448242188,499.7809448242188,499.7809448242188,586515.0,28.667952550000056,4.2632600489619947e-14,28.667952550000013,28.667952550000013,28.667952550000013,28.667952550000013,28.667952550000013,586515.0,60.0775005,2.842173365974663e-14,60.07750049999997,60.07750049999997,60.07750049999997,60.07750049999997,60.07750049999997,586515.0,1560089.7268533695,2.0954775792657993e-09,1560089.7268533674,1560089.7268533674,1560089.7268533674,1560089.7268533674,1560089.7268533674,586515.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,586515.0,3920.4286420084213,134.46224405871587,3702.763747941234,3804.431619675911,3881.848652097992,4035.2464311006775,4304.721193532294,586515.0,0.9907894311921279,9.992015739754674e-16,0.9907894311921289,0.9907894311921289,0.9907894311921289,0.9907894311921289,0.9907894311921289,586515.0,0.9583723348933957,0.02041299152723516,0.91,0.96,0.97,0.97,0.97,586515.0,38.10981302606832,3.4485258369993446,33.1767259836887,35.20992130380904,36.9395187095904,40.61650890124105,48.5735634159696
cam1-000-000227-0.tif,Lowland,Outside,965730.0,34.978946685791016,1.6021009683609009,31.010009765625,34.010009765625,34.69000244140625,35.730010986328125,41.089996337890625,965730.0,0.4720877408981323,0.8340898156166077,0.0,0.07500000298023224,0.17299999296665192,0.3970000147819519,13.248000144958496,965730.0,386846.96875,522.6251831054688,385560.0,386440.0,386676.0,387292.0,388383.0,965730.0,0.5300383946617779,0.30765219262829285,0.0,0.26,0.5675675675675675,0.8,1.0,965730.0,0.19072468249280933,0.48583032906182544,0.0,0.0,0.0,0.05970592629936232,5.579780735239946,965730.0,53.0038394661778,30.765219262829287,0.0,26.0,56.75675675675676,80.0,100.0,965730.0,7479562.249780765,1.3038522795223065e-08,7479562.249780752,7479562.249780752,7479562.249780752,7479562.249780752,7479562.249780752,965730.0,322120.66021712037,7.566999836513386e-10,322120.6602171196,322120.6602171196,322120.6602171196,322120.6602171196,322120.6602171196,965730.0,499.7809448242188,0.0,499.7809448242188,499.7809448242188,499.7809448242188,499.7809448242188,499.7809448242188,965730.0,28.667952549999985,2.842172414555809e-14,28.667952550000013,28.667952550000013,28.667952550000013,28.667952550000013,28.667952550000013,965730.0,60.077500499999836,1.3500318969140092e-13,60.07750049999997,60.07750049999997,60.07750049999997,60.07750049999997,60.07750049999997,965730.0,1560089.72685337,2.5611384062045304e-09,1560089.7268533674,1560089.7268533674,1560089.7268533674,1560089.7268533674,1560089.7268533674,965730.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,965730.0,3937.3073616334163,87.8981515351791,3723.7991960163204,3884.0138667078318,3920.9324229636813,3977.8290332446095,4279.351957133908,965730.0,0.9907894311921275,1.4432906792666218e-15,0.9907894311921289,0.9907894311921289,0.9907894311921289,0.9907894311921289,0.9907894311921289,965730.0,0.9550694811179107,0.018527597190421876,0.91,0.96,0.96,0.96,0.97,965730.0,38.66036169558966,2.5584913632996025,33.58337430456385,37.1846173849537,38.00168930188863,39.43161639654517,48.2387586818615
