site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,1.86112642288208,0.47011902928352356,1.4285532236099243,1.493434190750122,1.7410332560539246,2.0984673500061035,2.6276259422302246
Hlangwine,16.0,1.5286951065063477,0.34376487135887146,0.8584937453269958,1.3955336511135101,1.45030677318573,1.6943898797035217,2.324065923690796
Letaba,9.0,1.575354814529419,0.15632416307926178,1.3167657852172852,1.4341005086898804,1.5945472717285156,1.7172386646270752,1.7783594131469727
Makhohlola,5.0,1.0557798147201538,0.1973753124475479,0.8723664879798889,0.9317535758018494,0.9695065021514893,1.1480962038040161,1.3571760654449463
Nkuhlu,4.0,1.4975048303604126,0.30640295147895813,1.3077189922332764,1.308345377445221,1.36627596616745,1.5554353594779968,1.949748158454895
RoanCamp,41.0,2.3394887447357178,0.8420954346656799,0.6300139427185059,1.5836341381072998,2.19391131401062,2.98422908782959,4.25322961807251
