,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-001-001236-0.tif,Inside,1367317.0,36.7828369140625,2.1320583820343018,32.209991455078125,35.04998779296875,36.529998779296875,38.329986572265625,49.45001220703125,1367317.0,1.346653938293457,1.3987629413604736,0.0,0.041999999433755875,1.0800000429153442,2.4739999771118164,8.37399959564209,1367317.0,274.5608215332031,1.3686282634735107,268.7699890136719,273.760986328125,274.6390075683594,275.53900146484375,277.32598876953125,1367317.0,0.29582335501337964,0.2307556231214626,0.0,0.06349206349206349,0.29279279279279274,0.48995983935742976,1.0,1367317.0,0.4626687637222695,0.4910156020959811,0.0,0.0,0.288581223552524,0.8836197287147518,2.55055963446089,1367317.0,29.582335501337955,23.075562312146264,0.0,6.349206349206349,29.279279279279276,48.99598393574298,100.0
cam1-001-001236-0.tif,Outside,1868412.0,38.70608139038086,2.6946258544921875,31.850006103515625,36.57000732421875,38.769989013671875,40.6099853515625,49.25,1868412.0,0.8902928829193115,1.266596794128418,0.0,0.026000000536441803,0.05000000074505806,1.7359999418258667,7.164999961853027,1868412.0,278.4801330566406,1.6030163764953613,271.302001953125,277.4339904785156,278.5790100097656,279.70599365234375,281.60699462890625,1868412.0,0.19801261462117664,0.23350509832841776,0.0,0.0,0.07894736842105263,0.37755102040816324,1.0,1868412.0,0.31791898741337726,0.46980793207697175,0.0,0.0,0.0,0.5978085244197279,3.9481620520440197,1868412.0,19.80126146211766,23.350509832841777,0.0,0.0,7.894736842105263,37.755102040816325,100.0
cam1-001-001262-0.tif,Outside,407421.0,38.189937591552734,1.9965972900390625,32.69000244140625,36.730010986328125,38.649993896484375,39.649993896484375,44.170013427734375,407421.0,0.6428096890449524,1.070641040802002,0.0,0.02500000037252903,0.041999999433755875,1.1540000438690186,6.315000057220459,407421.0,271.3258056640625,0.6262491345405579,269.9880065917969,270.7969970703125,271.2250061035156,271.79998779296875,273.0419921875,407421.0,0.15868045149685725,0.22216106198675162,0.0,0.0,0.034482758620689655,0.2635135135135135,0.9541666666666667,407421.0,0.23203014822992568,0.42559423621056536,0.0,0.0,0.0,0.2666641681424523,2.341914363288715,407421.0,15.86804514968572,22.21610619867516,0.0,0.0,3.4482758620689653,26.351351351351347,95.41666666666667
cam1-001-001380-0.tif,Inside,508697.0,37.76522445678711,2.5202245712280273,31.889984130859375,35.730010986328125,37.69000244140625,39.80999755859375,46.69000244140625,508697.0,1.505256175994873,1.6425392627716064,0.0,0.04100000113248825,0.871999979019165,2.8450000286102295,6.551000118255615,508697.0,271.39447021484375,0.8116453289985657,269.97198486328125,270.7550048828125,271.2489929199219,271.97198486328125,273.77801513671875,508697.0,0.3050387100795782,0.24756915666990073,0.0,0.058823529411764705,0.2857142857142857,0.5080645161290323,1.0,508697.0,0.46269234220345506,0.5256101768533996,0.0,0.0,0.2316658766655393,0.8847305839565549,5.03156487431585,508697.0,30.503871007957834,24.75691566699007,0.0,5.88235294117647,28.57142857142857,50.806451612903224,100.0
cam1-001-001380-0.tif,Outside,846734.0,38.61750793457031,2.454742670059204,32.45001220703125,36.730010986328125,38.970001220703125,40.45001220703125,47.410003662109375,846734.0,0.6728748083114624,1.0781657695770264,0.0,0.02199999988079071,0.039000000804662704,1.2619999647140503,6.230000019073486,846734.0,272.1254577636719,1.1413041353225708,269.9360046386719,271.1929931640625,272.00799560546875,273.0199890136719,274.99200439453125,846734.0,0.168328755971644,0.23174865223749413,0.0,0.0,0.03076923076923077,0.3047619047619048,1.0,846734.0,0.24828084932254027,0.43167297964048273,0.0,0.0,0.0,0.3487067742895556,3.060780176598268,846734.0,16.832875597164403,23.174865223749418,0.0,0.0,3.076923076923077,30.476190476190478,100.0
cam1-001-001405-0.tif,Inside,1107827.0,36.225162506103516,1.9385756254196167,31.69000244140625,34.649993896484375,35.92999267578125,37.69000244140625,44.010009765625,1107827.0,1.4140691757202148,1.406950831413269,0.0,0.03799999877810478,1.3209999799728394,2.4549999237060547,8.065999984741211,1107827.0,274.5469055175781,1.7036606073379517,269.4150085449219,273.4330139160156,274.6300048828125,275.7250061035156,278.2070007324219,1107827.0,0.2988193845826845,0.23267528238582136,0.0,0.05454545454545454,0.30869565217391304,0.4949494949494948,1.0,1107827.0,0.493902969928226,0.4937830163516415,0.0,0.0,0.3815532436339055,0.9142186825210055,2.806982424433103,1107827.0,29.88193845826844,23.26752823858214,0.0,5.454545454545454,30.869565217391305,49.49494949494948,100.0
cam1-001-001405-0.tif,Outside,1941695.0,36.417198181152344,2.1669671535491943,30.80999755859375,34.57000732421875,36.3699951171875,38.209991455078125,44.529998779296875,1941695.0,1.077244758605957,1.4175174236297607,0.0,0.01899999938905239,0.07199999690055847,2.0759999752044678,7.355999946594238,1941695.0,275.027587890625,1.8679569959640503,269.78900146484375,273.760986328125,275.3699951171875,276.49700927734375,278.73199462890625,1941695.0,0.2486762167763855,0.26386929373032103,0.0,0.0,0.15384615384615385,0.47619047619047616,1.0,1941695.0,0.42362113934275736,0.5691682955198443,0.0,0.0,0.013559373970757608,0.8312141594691216,5.545177444479562,1941695.0,24.867621677638557,26.386929373032103,0.0,0.0,15.384615384615385,47.61904761904761,100.0
cam1-001-001806-0.tif,Inside,1582623.0,35.66950988769531,1.7350242137908936,31.69000244140625,34.209991455078125,35.57000732421875,36.92999267578125,42.45001220703125,1582623.0,1.2081706523895264,1.5192476511001587,0.0,0.032999999821186066,0.15000000596046448,2.3239998817443848,10.28600025177002,1582623.0,278.4221496582031,1.86665678024292,274.00299072265625,277.1050109863281,278.2640075683594,279.61199951171875,282.8999938964844,1582623.0,0.27410968562810867,0.23067922411052613,0.0,0.046875,0.24561403508771928,0.46474358974358976,1.0,1582623.0,0.3732675820207808,0.47328841837134344,0.0,0.0,0.06956697084747689,0.74717273952364,5.2245115541729055,1582623.0,27.410968562810876,23.067922411052606,0.0,4.6875,24.561403508771928,46.47435897435898,100.0
cam1-001-001806-0.tif,Outside,1603406.0,36.80083084106445,2.118192434310913,31.290008544921875,35.010009765625,36.889984130859375,38.529998779296875,43.769989013671875,1603406.0,0.7218018174171448,1.132131576538086,0.0,0.0,0.02800000086426735,1.3240000009536743,6.77400016784668,1603406.0,280.40234375,1.102065086364746,276.8380126953125,279.6239929199219,280.59100341796875,281.3190002441406,282.3580017089844,1603406.0,0.18758635905190454,0.25400888137461125,0.0,0.0,0.0,0.37179487179487175,1.0,1603406.0,0.33378398519732977,0.5452200562323156,0.0,0.0,0.0,0.5788393847006436,5.780743515792328,1603406.0,18.75863590519045,25.400888137461127,0.0,0.0,0.0,37.179487179487175,100.0
cam1-001-001821-0.tif,Inside,413098.0,36.05247497558594,1.8083362579345703,31.889984130859375,34.529998779296875,36.04998779296875,37.489990234375,42.010009765625,413098.0,1.087544560432434,1.355188012123108,0.0,0.023000000044703484,0.10499999672174454,2.2149999141693115,5.650000095367432,413098.0,277.61138916015625,0.484218955039978,276.0950012207031,277.2829895019531,277.62298583984375,277.968994140625,278.6050109863281,413098.0,0.2668771503690967,0.2396646466338703,0.0,0.02727272727272727,0.23076923076923078,0.47,1.0,413098.0,0.3683633107529978,0.47245013285214166,0.0,0.0,0.054797948376228776,0.7390874454918291,2.772588722239781,413098.0,26.68771503690967,23.966464663387036,0.0,2.727272727272727,23.076923076923077,47.0,100.0
cam1-001-001821-0.tif,Outside,1284682.0,37.04182052612305,2.051832914352417,31.6099853515625,35.529998779296875,37.25,38.6099853515625,42.6099853515625,1284682.0,0.5920034050941467,1.018904209136963,0.0,0.0,0.024000000208616257,1.0199999809265137,6.02400016784668,1284682.0,278.3024597167969,1.1650017499923706,275.81500244140625,277.4020080566406,278.3739929199219,279.29901123046875,280.4079895019531,1284682.0,0.16326768236806374,0.222148738530434,0.0,0.0,0.038461538461538464,0.29069767441860467,1.0,1284682.0,0.2453887602962027,0.43873792603549927,0.0,0.0,0.0,0.32594713317881824,5.20537937088877,1284682.0,16.326768236806384,22.214873853043397,0.0,0.0,3.8461538461538463,29.069767441860467,100.0
cam1-001-002009-0.tif,Inside,1416135.0,34.6900520324707,1.5167542695999146,30.970001220703125,33.410003662109375,34.769989013671875,35.889984130859375,40.970001220703125,1416135.0,1.0894497632980347,1.4651271104812622,0.0,0.03200000151991844,0.09700000286102295,2.1410000324249268,6.8979997634887695,1416135.0,274.7364196777344,1.0040451288223267,271.4330139160156,273.95599365234375,274.5979919433594,275.50299072265625,277.093994140625,1416135.0,0.25182087815852183,0.23480579933550463,0.0,0.02631578947368421,0.19101123595505617,0.45,1.0,1416135.0,0.33333496364267273,0.4621083344860797,0.0,0.0,0.0,0.6657134282108943,3.6251004777942573,1416135.0,25.1820878158522,23.480579933550462,0.0,2.631578947368421,19.101123595505616,45.0,100.0
cam1-001-002009-0.tif,Outside,482083.0,35.82174301147461,1.918936014175415,31.089996337890625,34.45001220703125,36.010009765625,37.170013427734375,41.57000732421875,482083.0,0.5815412402153015,1.016048789024353,0.0,0.017999999225139618,0.03799999877810478,0.8230000138282776,5.38100004196167,482083.0,274.36419677734375,0.606637179851532,272.9809875488281,273.8800048828125,274.3559875488281,274.8280029296875,277.0299987792969,482083.0,0.16922510520006986,0.23799140121406764,0.0,0.0,0.03333333333333333,0.2916666666666667,1.0,482083.0,0.2504822137584455,0.4794080573584327,0.0,0.0,0.0,0.24722791193435328,4.056296494584571,482083.0,16.922510520006988,23.79914012140677,0.0,0.0,3.3333333333333335,29.166666666666668,100.0
