site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,357095.8888888889,139298.43404669382,129106.0,233096.0,423651.0,449116.0,545598.0
Letaba,7.0,514954.71428571426,381240.880870924,0.0,295409.0,335740.0,816797.0,1044531.0
Nkuhlu,3.0,196826.66666666666,171959.05825903252,5792.0,125620.0,245448.0,292344.0,339240.0
RoanCamp,30.0,187963.86666666667,130998.48507119127,17245.0,99721.5,135274.5,261728.0,463607.0
