site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,154574.16666666666,90765.2702291282,5528.0,122132.0,163142.5,207277.5,265181.0
Hlangwine,18.0,371867.3333333333,135403.5102030007,129106.0,242449.5,434190.0,474649.25,545598.0
Letaba,9.0,519920.0,379964.0200430167,56253.0,115731.0,700525.0,744078.0,1044531.0
Makhohlola,4.0,77826.5,71780.88468619855,33081.0,40842.0,46612.0,83596.5,185001.0
Nkuhlu,5.0,185591.8,171050.09490847995,0.0,5792.0,245448.0,337479.0,339240.0
RoanCamp,41.0,247321.70731707316,148944.61485284453,43527.0,108441.0,229053.0,409338.0,489192.0
