site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,0.04230914992828503,0.00906466767988909,0.035127976562704284,0.03575913455725493,0.03830360458085885,0.047030084834967685,0.05726982437623056
Hlangwine,16.0,0.03918208704309174,0.01025499285157561,0.0209330863041952,0.03080575980378736,0.040297513560411745,0.04566894483464433,0.060824058128711084
Letaba,9.0,0.09144164075098045,0.0071817771052104075,0.08161393028365445,0.08695094981844903,0.08921109568101787,0.09412511699898368,0.1041300586456591
Makhohlola,5.0,0.02138443685171971,0.0015569740667976258,0.018614519029477233,0.021868273986415315,0.021970851878625457,0.022204139953596203,0.02226439941048433
Nkuhlu,4.0,0.07966090103197362,0.0036759385961239242,0.07657585402095998,0.07709979867249406,0.07869777550085064,0.0812588778603302,0.08467219910523324
RoanCamp,41.0,0.06465586870390412,0.009540066077516464,0.038170289864156014,0.06198770242401842,0.06619313117915089,0.06916754582458216,0.08532411347072802
