,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
0,Hlangwine,Flight2_cam1-000-000155-0.tif,200.1123706528606,0.0,0.40872553110861093,0.21931549559882918,0.40441072413301704,0.18509522853418786,479418,479418,0.20221524760519177,0.6280795536511422,0.42586430604595044,-0.7477114576333441,1.55307343789567,2.300784895529014
1,Hlangwine,Flight2_cam1-000-000194-0.tif,281.68855645136284,0.0,0.5838678520062296,0.286154923931048,0.39672326453277273,0.11056834060172469,465521,465521,0.31792460970036174,0.6225689923918412,0.3046443826914794,-1.18598095160721,1.56927775114235,2.75525870274956
2,Hlangwine,Flight2_cam1-000-000224-0.tif,155.52503748495687,0.0,0.46513854107414426,0.21693711809979138,0.39652505475788674,0.17958793665809536,223597,223597,0.13456022077546764,0.5287942845125567,0.3942340637370891,-0.8616436916827095,1.3335709261434487,2.1952146178261582
3,Hlangwine,Flight2_cam1-000-000240-0.tif,8.823147929514635,1.1160722462709771e-18,0.023990919657000977,0.010594632878298538,0.22259990965749796,0.21200527677919942,270510,270510,0.024787818943916906,0.45383007470704,0.4290422557631231,0.015036401976217029,2.038770255591402,2.0237338536151848
4,Hlangwine,Flight2_cam1-000-000262-0.tif,151.67497041899372,0.0,0.307827852509496,0.1401901569163889,0.2984241329031322,0.1582339759867433,485559,485559,0.125653568700061,0.5138897439956337,0.3882361752955727,-0.7315462558339823,1.722011350075502,2.4535576059094844
5,Hlangwine,Flight2_cam1-000-000282-0.tif,345.2944576489805,0.0,0.7394309427516121,0.4215651551758897,0.6151850169903753,0.1936198618144856,436128,436128,0.25845438711306495,0.6845094272395109,0.42605504012644596,-1.0877830535309245,1.1126887169461415,2.200471770477066
6,Hlangwine,Flight3_cam1-001-000162-0.tif,186.22158286253563,0.0,0.3871722112195107,0.25693156277340534,0.6504641650845395,0.3935326023111342,462681,462681,0.19824944426797608,0.755290286011268,0.5570408417432919,-0.25433254686860085,1.1611558738414198,1.4154884207100207
7,Hlangwine,Flight3_cam1-001-000175-0.tif,221.6673539550127,0.0,0.4677754996253598,0.2603499679522975,0.5092881333208381,0.24893816536854066,449116,449116,0.13533314467483182,0.6201082219001914,0.4847750772253596,-0.7297734363559711,1.2175980183491524,1.9473714547051235
8,Hlangwine,Flight3_cam1-001-000200-0.tif,56.379417867835684,0.0,0.13897584240231092,0.11222512532235307,0.685420767404733,0.5731956420823799,329149,329149,0.3149012509465624,0.9494672496216973,0.6345659986751349,0.27816565170026974,1.385232684467303,1.1070670327670333
9,Hlangwine,Flight3_cam1-001-000217-0.tif,4.391341223283074,1.1267835694903265e-05,0.012863074116741719,0.008511189336375291,0.7828782026957926,0.7743670133594173,233096,233096,-0.017152879172215307,0.6530441237755259,0.6701970029477412,-0.03131920073417571,0.8341580101819274,0.8654772109161031
10,Hlangwine,Flight3_cam1-001-000349-0.tif,36.91090747575046,1.947804377329201e-297,0.14527688111116965,0.092624386778209,0.4649900410259623,0.3723656542477533,129106,129106,0.10486522164968692,0.6878443919656485,0.5829791703159616,-0.08634247158459085,1.4792669332185617,1.5656094048031526
11,Hlangwine,Flight4_cam1-000-000119-0.tif,176.34950846781578,0.0,0.676909376231594,0.48337889239404913,0.7611086939816802,0.2777298015876311,135743,135743,0.33946224490505783,0.863363402359757,0.5239011574546991,-0.7520202913265828,1.1343496785500364,1.8863699698766192
12,Hlangwine,Flight4_cam1-001-000165-0.tif,30.342729502675788,4.018922753049518e-202,0.06526812515126071,0.03949130981211596,0.4779882865342561,0.43849697672214016,432252,432252,0.07122689859686715,0.6396271794735857,0.5684002808767186,0.04191821676746077,1.338164966575484,1.2962467498080232
13,Hlangwine,Flight4_cam1-001-000378-0.tif,-17.32848016993073,2.945969503435434e-67,-0.037650552498873946,-0.019973313845862595,0.36527272010721923,0.3852460339530818,423651,423651,0.014688481543322585,0.5377853197170621,0.5230968381737395,0.11445900961938404,1.4722843785301156,1.3578253689107316
14,Hlangwine,Flight4_cam1-002-000219-0.tif,105.3341496164173,0.0,0.20167302217148494,0.10146412015024872,0.3381064692370049,0.23664234908675616,545598,545598,0.13478054624495167,0.565968500386975,0.4311879541420233,-0.1481724223034302,1.6739357329192186,1.8221081552226488
15,Hlangwine,Flight4_cam1-004-000052-0.tif,161.40737947245216,0.0,0.4990487969359825,0.27666842556605953,0.5644434623425626,0.28777503677650307,209214,209214,0.13071353510388323,0.6158823894202428,0.48516885431635953,-0.5947988798049637,1.0911321159858907,1.6859309957908544
