,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
19,RoanCamp,cam1-001-000468-0.tif,124.73513432385455,0.0,0.2522110579034662,0.4790526797540906,37.91470731965693,37.435654639902836,489192,489192,0.1290594248042103,1.9628451255203077,1.8337857007160974,0.0027850149645629457,0.05177001918995872,0.04898500422539578
20,RoanCamp,cam1-001-000605-0.tif,-211.69423425845628,0.0,-0.9433401626677904,-2.2316360358861544,36.397677471541925,38.62931350742808,100719,100719,-0.7176128027099615,1.9794996418411959,2.6971124445511574,-0.015435028218705085,0.0543853283877494,0.06982035660645448
21,RoanCamp,cam1-002-000302-0.tif,111.45933265337203,0.0,0.22983944035697992,0.3354501620631396,35.66278044194832,35.32733027988518,470342,470342,-0.13997723137753493,1.3878301244646416,1.5278073558421765,-0.004331813237051445,0.03891536518650709,0.04324717842355853
22,RoanCamp,cam1-002-000323-0.tif,-353.42458442254895,0.0,-0.7738722500324552,-1.9153449844272572,35.32477547100621,37.24012045543347,417143,417143,-0.4665086296068206,2.230744233189069,2.6972528627958896,-0.009279116749502617,0.06314956580601663,0.07242868255551925
23,RoanCamp,cam1-002-000442-0.tif,-158.4349825406774,0.0,-0.9268294555148963,-2.1495051531049754,35.88428670278801,38.033791855892986,58443,58443,-1.0241371209677639,1.7498964788580786,2.7740335998258425,-0.024171046403066304,0.04876497875941119,0.07293602516247749
24,RoanCamp,cam1-003-000047-0.tif,-369.4546018065589,0.0,-0.8247494208619528,-2.2081523243880525,39.114045308281,41.32219763266905,401336,401336,-0.17519958137609315,2.5883282229889337,2.763527804365027,-0.0007036791712889817,0.06617388210778975,0.06687756127907873
25,RoanCamp,cam1-003-000167-0.tif,-248.80463271048114,0.0,-1.053996743983791,-3.7267977245221573,42.288483492208485,46.01528121673064,111447,111447,-0.8294995780824719,3.096713497841313,3.9262130759237848,-0.012095819568633565,0.07322829390209445,0.08532411347072802
26,RoanCamp,cam1-003-000303-0.tif,-291.61175394742924,0.0,-0.8036263828356444,-3.089093107863718,42.21105786521223,45.30015097307595,263349,263349,1.630334581697754,4.571680495306758,2.941345913609004,0.043375124308511925,0.10830528128209876,0.06493015697358684
27,RoanCamp,cam1-003-000440-0.tif,-329.90535265260513,0.0,-1.3728014447232644,-3.923912160219892,38.62479408743507,42.54870624765496,115503,115503,-0.6102305254055356,2.5368777489175036,3.147108274323039,-0.00828480761130386,0.06568003296470049,0.07396484057600435
28,RoanCamp,cam1-003-000465-0.tif,-190.00931923997052,0.0,-0.5594525771729001,-1.5015437867352617,39.41422157376536,40.91576536050062,230703,230703,0.053536299217415984,2.7105865243870997,2.6570502251696837,0.003832267345123097,0.06877178886595854,0.06493952152083544
29,RoanCamp,cam1-003-000473-0.tif,-195.21351412891673,0.0,-0.5842974714275875,-1.5496406414803303,39.171443379745874,40.721084021226204,223245,223245,-0.212512493388485,2.543757687603851,2.756270180992336,-0.0027474771579332757,0.06493908490793922,0.0676865620658725
30,RoanCamp,cam1-003-000483-0.tif,-210.21104596295095,0.0,-0.713313794957172,-1.6039632861846016,38.09439101394777,39.69835430013237,173692,173692,-0.14968380634395295,2.1725204984311013,2.3222043047750542,-0.0014663048763650169,0.05702993119474363,0.05849623607110865
31,RoanCamp,cam1-003-000491-0.tif,-184.1657393447131,0.0,-0.6765292063243801,-1.8720169188831974,38.4190529173515,40.2910698362347,148209,148209,-0.7183917201551071,2.384481068807533,3.10287278896264,-0.014946360776844372,0.062065066360097884,0.07701142713694226
32,RoanCamp,cam1-003-000506-0.tif,-118.35032641554345,0.0,-0.47665944508176256,-1.366752707721858,38.22568152075714,39.592434228479,123297,123297,-0.23119851449376894,2.7494263812813062,2.980624895775075,-0.0033565312884122067,0.0719261572822011,0.07528268857061331
33,RoanCamp,cam1-003-000514-0.tif,-78.18947844894576,0.0,-0.4266093654971499,-1.0906453112936347,37.77035224927738,38.860997560571015,67184,67184,0.05407958421911463,2.58344008334889,2.5293604991297753,0.003311243399541086,0.06839862298076174,0.06508737958122066
34,RoanCamp,cam1-003-000558-0.tif,-330.7613479294437,0.0,-0.977376198760279,-3.6408268384681364,38.1840319807017,41.82485881916983,229053,229053,0.8937535669126362,4.145077993841297,3.2513244269286607,0.03081862204908735,0.10855527242215357,0.07773665037306622
35,RoanCamp,cam1-003-000566-0.tif,-777.1066372166528,0.0,-1.6671732604009553,-4.127920392426482,36.190659882793824,40.318580275220306,434540,434540,-0.4598600312384078,2.2353704538510044,2.695230485089412,-0.005081846336217388,0.061766501663424206,0.0668483479996416
36,RoanCamp,cam1-003-000576-0.tif,-632.2050686607623,0.0,-1.3827437906892557,-4.266570711683627,38.08178404006689,42.34835475175052,418083,418083,0.8606959197983577,3.4857731322966354,2.6250772124982777,0.029546169219945462,0.09153387164396388,0.06198770242401842
37,RoanCamp,cam1-003-000619-0.tif,-131.1847125925127,0.0,-0.7847356825918919,-1.9761103976311034,38.39575414692257,40.371864544553674,55892,55892,0.6103079080744762,2.8047822700263434,2.194474361951867,0.018692754525253118,0.07304928194127286,0.05435652741601974
38,RoanCamp,cam1-003-000629-0.tif,-187.68308866518015,0.0,-0.6916868810829656,-1.7958114031630927,38.48905168362402,40.28486308678711,147252,147252,0.5694825622539379,2.8653578039351855,2.2958752416812476,0.017455033255280937,0.07444604838508694,0.056991015129806
39,RoanCamp,cam1-003-000640-0.tif,-329.10639013186454,0.0,-1.193092044269797,-2.963881122588191,37.433017288318,40.39689841090619,152179,152179,-0.3851316989042157,2.2841609835089556,2.6692926824131713,-0.005056720142650573,0.061019953746068736,0.06607667388871931
40,RoanCamp,cam1-003-000649-0.tif,-227.296532980193,0.0,-1.5407367496273827,-4.1373634321812105,36.71266925857365,40.85003269075486,43527,43527,-1.104115047176955,2.0758977436589814,3.1800127908359364,-0.02130157662629526,0.05654445142732816,0.07784602805362342
