,,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Topo,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-001-000468-0.tif,Lowland,Inside,741200.0,34.67034912109375,1.611248254776001,29.649993896484375,33.57000732421875,34.57000732421875,35.769989013671875,40.45001220703125,741200.0,0.5069178342819214,0.9589026570320129,0.0,0.14399999380111694,0.2280000001192093,0.5040000081062317,8.869000434875488,741200.0,388545.5,174.07728576660156,388028.0,388394.0,388565.0,388689.0,389362.0,741200.0,0.5593052954682122,0.23409806088617804,0.0,0.391304347826087,0.5730337078651685,0.7428571428571429,1.0,741200.0,0.10720087658875238,0.2835086458278017,0.0,0.0,0.0,0.06791689934497691,4.769646382462037,741200.0,55.93052954682121,23.409806088617803,0.0,39.130434782608695,57.30337078651685,74.28571428571429,100.0
cam1-001-000468-0.tif,Lowland,Outside,1149090.0,33.862831115722656,1.1984057426452637,30.1300048828125,33.1300048828125,33.80999755859375,34.57000732421875,39.529998779296875,1149090.0,0.3148481845855713,0.48679202795028687,0.0,0.0820000022649765,0.1459999978542328,0.2930000126361847,5.336999893188477,1149090.0,388569.3125,353.548828125,387370.0,388346.0,388521.0,388745.0,390085.0,1149090.0,0.5272796171574444,0.26569742256054574,0.0,0.32142857142857145,0.5365853658536586,0.7452830188679245,1.0,1149090.0,0.12072472938390875,0.39861125504180306,0.0,0.0,0.0,0.01762125936430984,6.519395638776911,1149090.0,52.72796171574446,26.56974225605457,0.0,32.142857142857146,53.65853658536586,74.52830188679245,100.0
cam1-002-000302-0.tif,Lowland,Inside,1217415.0,32.60024642944336,1.050918698310852,29.290008544921875,31.92999267578125,32.489990234375,33.209991455078125,37.529998779296875,1217415.0,0.7788907289505005,1.3752280473709106,0.0,0.2029999941587448,0.40799999237060547,0.6980000138282776,10.371999740600586,1217415.0,389191.75,239.14930725097656,388492.0,389018.0,389185.0,389361.0,390448.0,1217415.0,0.6782856659153895,0.23087809227584535,0.0,0.5333333333333333,0.7291666666666666,0.8636363636363636,1.0,1217415.0,0.21781325861704898,0.41980717919824745,0.0,0.0,0.04166817380568405,0.21394423910433566,6.949899103800313,1217415.0,67.82856659153889,23.087809227584533,0.0,53.333333333333336,72.91666666666666,86.36363636363636,100.0
cam1-002-000302-0.tif,Lowland,Outside,712640.0,32.14496994018555,1.0911145210266113,29.529998779296875,31.290008544921875,32.089996337890625,32.889984130859375,36.6099853515625,712640.0,0.5110524892807007,0.620360791683197,0.0,0.11100000143051147,0.20800000429153442,0.8289999961853027,5.229000091552734,712640.0,389759.78125,296.92572021484375,388602.0,389572.0,389783.0,389971.0,390916.0,712640.0,0.5993390676787863,0.2508231421789465,0.0,0.40540540540540543,0.6103896103896104,0.8168103448275862,1.0,712640.0,0.34432292926834496,0.628758377026202,0.0,0.0,0.0,0.40134139092430243,5.666426688112431,712640.0,59.93390676787862,25.082314217894655,0.0,40.54054054054054,61.038961038961034,81.68103448275862,100.0
cam1-002-000323-0.tif,Lowland,Inside,632035.0,32.07019805908203,1.5646262168884277,28.769989013671875,30.769989013671875,32.04998779296875,33.209991455078125,37.57000732421875,632035.0,1.400133728981018,2.255186080932617,0.0,0.11699999868869781,0.29100000858306885,1.1139999628067017,10.36400032043457,632035.0,389783.59375,255.2718505859375,389129.0,389606.0,389789.0,389969.0,390542.0,632035.0,0.5620100205490435,0.2681304066783492,0.0,0.35714285714285715,0.6136363636363636,0.7853535353535352,1.0,632035.0,0.36704163949284613,0.6201209159333304,0.0,0.0,0.025157564413720145,0.415278729556489,6.1520383033194035,632035.0,56.20100205490436,26.813040667834922,0.0,35.714285714285715,61.36363636363637,78.53535353535352,100.0
cam1-002-000323-0.tif,Lowland,Outside,1106000.0,32.989131927490234,1.4224103689193726,28.92999267578125,32.010009765625,33.1300048828125,34.010009765625,36.970001220703125,1106000.0,0.2965087294578552,0.6462982296943665,0.0,0.041999999433755875,0.0820000022649765,0.16500000655651093,7.142000198364258,1106000.0,390598.96875,335.3550109863281,389610.0,390391.0,390655.0,390822.0,391403.0,1106000.0,0.3706958908756303,0.2894483932806362,0.0,0.11764705882352941,0.3333333333333333,0.59375,1.0,1106000.0,0.1378085878341652,0.4061368443366878,0.0,0.0,0.0,0.0,8.908694592507013,1106000.0,37.06958908756304,28.944839328063615,0.0,11.76470588235294,33.33333333333333,59.375,100.0
cam1-003-000047-0.tif,Lowland,Inside,1050270.0,35.56354522705078,1.6633597612380981,30.769989013671875,34.529998779296875,35.45001220703125,36.730010986328125,40.69000244140625,1050270.0,0.8434925675392151,1.518028736114502,0.0,0.07599999755620956,0.18799999356269836,0.9860000014305115,11.682000160217285,1050270.0,390553.5625,220.05368041992188,389994.0,390375.0,390551.0,390694.0,391892.0,1050270.0,0.42168381252709186,0.2495300726813477,0.0,0.21084337349397592,0.43478260869565216,0.6214953271028038,1.0,1050270.0,0.19902723919162732,0.3663076086071838,0.0,0.0,0.03478348542373844,0.20950207653161435,4.813430979814447,1050270.0,42.16838125270914,24.95300726813476,0.0,21.084337349397593,43.47826086956522,62.149532710280376,100.0
cam1-003-000047-0.tif,Lowland,Outside,608085.0,36.31372833251953,1.4333547353744507,31.3699951171875,35.57000732421875,36.57000732421875,37.290008544921875,40.329986572265625,608085.0,0.19572465121746063,0.4888688921928406,0.0,0.029999999329447746,0.052000001072883606,0.08799999952316284,5.473999977111816,608085.0,391344.0,332.0649108886719,390411.0,391109.0,391337.0,391575.0,392426.0,608085.0,0.2162100619577315,0.2371027964272405,0.0,0.021739130434782608,0.13636363636363635,0.32558139534883723,1.0,608085.0,0.10274510254752134,0.33718061134181176,0.0,0.0,0.0,0.0,5.143836053555259,608085.0,21.62100619577315,23.71027964272404,0.0,2.1739130434782608,13.636363636363635,32.55813953488372,100.0
cam1-003-000303-0.tif,Lowland,Inside,399015.0,38.13418197631836,3.3445284366607666,32.25,34.970001220703125,38.3699951171875,40.970001220703125,45.170013427734375,399015.0,1.579758882522583,2.1639750003814697,0.0,0.04899999871850014,0.1080000028014183,3.0239999294281006,9.604000091552734,399015.0,391404.0625,397.25579833984375,390519.0,391070.0,391393.0,391722.0,392566.0,399015.0,0.32747610409076927,0.2636044389093814,0.0,0.07317073170731707,0.2872340425531915,0.5620567375886525,1.0,399015.0,0.37369155764474293,0.5265876251484356,0.0,0.0,0.0,0.7617889030821292,3.62232499275002,399015.0,32.74761040907692,26.36044389093815,0.0,7.317073170731707,28.723404255319153,56.205673758865245,100.0
cam1-003-000303-0.tif,Lowland,Outside,882955.0,39.354698181152344,1.7127172946929932,32.57000732421875,38.45001220703125,39.57000732421875,40.529998779296875,44.170013427734375,882955.0,0.13796435296535492,0.41176652908325195,0.0,0.013000000268220901,0.029999999329447746,0.05900000035762787,5.473999977111816,882955.0,392216.03125,364.2601318359375,391132.0,391976.0,392245.0,392488.0,393156.0,882955.0,0.13773699016071736,0.2288764777876365,0.0,0.0,0.0,0.1836734693877551,1.0,882955.0,0.08144727251503164,0.3138496260932432,0.0,0.0,0.0,0.0,4.605170185988092,882955.0,13.773699016071742,22.88764777876365,0.0,0.0,0.0,18.367346938775512,100.0
