site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,1.4514583104037433,0.3441383909507094,0.8654772109161031,1.2962467498080232,1.4154884207100207,1.6859309957908544,1.9473714547051235
Letaba,6.0,1.6490909626750376,0.2096391886370154,1.3440315560029934,1.5158046210372689,1.6884408665696524,1.7741185512904152,1.9126955015174496
Nkuhlu,3.0,1.4553561834601592,0.14338590664067066,1.3543280414961216,1.373300151231448,1.3922722609667744,1.5058702544421778,1.6194682479175815
RoanCamp,30.0,3.6294191097114448,1.6535651447684456,1.4972366645833222,2.142931276966861,3.4926005194938203,4.434484841860451,7.831298877972753
