,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
56,RoanCamp,cam1-003-000440-0.tif,189.21805553602337,0.0,0.7873738,1.0828133,1.3714013,0.28858802,115503,115503,1.0248864,1.7886233,0.763737,-1.3422308,1.3042305,2.6464612
57,RoanCamp,cam1-003-000465-0.tif,166.03045371847833,0.0,0.4888506,0.49557704,0.88822615,0.3926491,230703,230703,0.6414523,1.2824141,0.64096177,-0.18861115,1.4437923,1.6324035
58,RoanCamp,cam1-003-000473-0.tif,150.03103753266112,0.0,0.44906086,0.4310102,0.8425744,0.41156423,223245,223245,0.6118047,1.2156532,0.60384846,-0.024419188,1.4427843,1.4672035
59,RoanCamp,cam1-003-000483-0.tif,159.68148158660497,0.0,0.5418507,0.4664576,0.775161,0.30870342,173692,173692,0.6644684,1.1264007,0.46193233,-0.04324448,1.4531183,1.4963628
60,RoanCamp,cam1-003-000491-0.tif,133.94205088939532,0.0,0.49203348,0.56497294,1.0517052,0.4867323,148209,148209,0.8503609,1.4918007,0.6414398,0.10060966,1.4184589,1.3178493
61,RoanCamp,cam1-003-000506-0.tif,153.23700195309854,0.0,0.6171666,0.8947586,1.4798098,0.5850512,123297,123297,1.1957479,1.9186397,0.72289175,0.060940504,1.2965448,1.2356043
62,RoanCamp,cam1-003-000514-0.tif,128.94836280696293,0.0,0.70355475,1.0029975,1.4514897,0.4484922,67184,67184,1.2405326,1.9038726,0.6633399,-0.1673764,1.311668,1.4790444
63,RoanCamp,cam1-003-000558-0.tif,341.0836795317452,0.0,1.007878,1.6841446,1.864411,0.1802664,229053,229053,1.9278554,2.3288527,0.40099728,-0.9753616,1.249109,2.2244706
64,RoanCamp,cam1-003-000566-0.tif,447.9446028866124,0.0,0.96100235,2.0063152,2.239018,0.23270279,434540,434540,2.447116,2.9151638,0.46804783,-0.70937145,1.3019832,2.0113547
65,RoanCamp,cam1-003-000576-0.tif,482.5156312917677,0.0,1.0553466,2.0493622,2.2008483,0.15148613,418083,418083,2.1855474,2.698004,0.5124567,-2.1569695,1.2258928,3.3828623
