,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Exclosure,Topo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inside,Lowland,5267598.0,34.972747802734375,2.131762742996216,29.209991455078125,33.410003662109375,34.769989013671875,36.3699951171875,45.489990234375,5267598.0,1.9031150341033936,2.4156346321105957,0.0,0.032999999821186066,0.8859999775886536,3.25600004196167,17.301000595092773,5267598.0,269.0830078125,2.1099822521209717,262.7969970703125,268.36700439453125,269.2820129394531,270.4849853515625,273.45098876953125,5267598.0,0.30020813310083355,0.2626838412988221,0.0,0.03333333333333333,0.27450980392156865,0.5071428571428571,1.0,5267598.0,0.5016083899039213,0.5831788357794871,0.0,0.0,0.25316830421890596,0.9401364458155728,7.139473597883026,5267598.0,30.020813310083376,26.26838412988222,0.0,3.3333333333333335,27.450980392156865,50.71428571428571,100.0
Outside,Lowland,4530498.0,36.72631072998047,2.579271078109741,29.209991455078125,34.69000244140625,36.970001220703125,38.649993896484375,49.489990234375,4530498.0,1.0815825462341309,2.1092798709869385,0.0,0.02199999988079071,0.04100000113248825,1.7410000562667847,18.854999542236328,4530498.0,268.3074645996094,2.107475519180298,262.6159973144531,267.3739929199219,268.3900146484375,269.4230041503906,273.50799560546875,4530498.0,0.19448934511498164,0.25723201280030467,0.0,0.0,0.0392156862745098,0.3695652173913043,1.0,4530498.0,0.3181788382159097,0.525953969435863,0.0,0.0,0.0,0.5276875021285174,5.940828931139401,4530498.0,19.448934511498173,25.723201280030473,0.0,0.0,3.9215686274509802,36.95652173913043,100.0
