,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Topo,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lowland,Inside,9573104.0,28.682104110717773,1.3166745901107788,25.80999755859375,27.730010986328125,28.57000732421875,29.329986572265625,34.69000244140625,9573104.0,1.4472389221191406,2.0275392532348633,0.0,0.13899999856948853,0.2980000078678131,2.114000082015991,12.192999839782715,9573104.0,561.9817504882812,6.554546356201172,543.1950073242188,559.1849975585938,563.9509887695312,566.5689697265625,572.6229858398438,9573104.0,0.5719613359931617,0.20231399778067452,0.0,0.42727272727272725,0.5833333333333334,0.7222222222222222,1.0,9573104.0,0.39501853029124256,0.591485440249167,0.0,0.0,0.03478348542373844,0.7102458695553293,8.439125152732002,9573104.0,57.19613359931612,20.23139977806746,0.0,42.72727272727273,58.333333333333336,72.22222222222221,100.0,9573104.0,28.682104110717773,1.3166745901107788,25.80999755859375,27.730010986328125,28.57000732421875,29.329986572265625,34.69000244140625
Lowland,Outside,10059344.0,29.6066837310791,1.4264028072357178,26.04998779296875,28.529998779296875,29.45001220703125,30.69000244140625,35.649993896484375,10059344.0,0.693390965461731,1.4386786222457886,-0.06400000303983688,0.08799999952316284,0.14900000393390656,0.5440000295639038,15.461000442504883,10059344.0,556.4658813476562,5.333011627197266,541.3740234375,552.8519897460938,556.0579833984375,560.1199951171875,571.135986328125,10059344.0,0.46796924272372453,0.2563661073730133,0.0,0.2653061224489796,0.46153846153846156,0.6666666666666666,1.0,10059344.0,0.19047658904147732,0.4162306181333035,0.0,0.0,0.0,0.11864817750489177,8.188689124444195,10059344.0,46.7969242723725,25.636610737301343,0.0,26.53061224489796,46.15384615384615,66.66666666666666,100.0,10059344.0,29.6066837310791,1.4264028072357178,26.04998779296875,28.529998779296875,29.45001220703125,30.69000244140625,35.649993896484375
Upland,Inside,9825440.0,28.592079162597656,1.5536651611328125,25.45001220703125,27.329986572265625,28.410003662109375,29.69000244140625,35.92999267578125,9825440.0,2.0601089000701904,2.4756298065185547,0.0,0.16500000655651093,0.7609999775886536,3.6500000953674316,13.531000137329102,9825440.0,580.488037109375,9.727189064025879,567.656982421875,572.0079956054688,576.0640258789062,589.9630126953125,599.6939697265625,9825440.0,0.6044421831885703,0.22001296740657172,0.0,0.45614035087719296,0.6333333333333333,0.7692307692307693,1.0,9825440.0,0.5694874449179174,0.7275093902645159,0.0,0.0,0.2065060666365231,1.0673913922917413,10.131529215576482,9825440.0,60.444218318857075,22.001296740657153,0.0,45.614035087719294,63.33333333333333,76.92307692307693,100.0,9825440.0,28.592079162597656,1.5536651611328125,25.45001220703125,27.329986572265625,28.410003662109375,29.69000244140625,35.92999267578125
Upland,Outside,6465352.0,28.02644920349121,1.432486891746521,25.489990234375,27.010009765625,27.6099853515625,28.69000244140625,35.290008544921875,6465352.0,1.3920670747756958,1.97362220287323,0.0,0.1379999965429306,0.34299999475479126,1.8550000190734863,14.225000381469727,6465352.0,578.1861572265625,5.3285722732543945,573.2760009765625,575.385009765625,576.2579956054688,577.3140258789062,595.3200073242188,6465352.0,0.5653643040857466,0.21419537376347075,0.0,0.41935483870967744,0.5882352941176471,0.7247706422018348,1.0,6465352.0,0.38116004507859635,0.5504489140240925,0.0,0.0,0.05333649416432259,0.7044411871787042,7.700295203420115,6465352.0,56.53643040857467,21.419537376347073,0.0,41.935483870967744,58.82352941176471,72.47706422018348,100.0,6465352.0,28.02644920349121,1.432486891746521,25.489990234375,27.010009765625,27.6099853515625,28.69000244140625,35.290008544921875
