,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Exclosure,Topo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inside,Lowland,1302876.0,35.88077926635742,1.3586978912353516,33.45001220703125,35.010009765625,35.489990234375,36.489990234375,50.69000244140625,1302876.0,2.744671583175659,3.227243185043335,0.0,0.2590000033378601,1.5169999599456787,4.064000129699707,17.167999267578125,1302876.0,224.78868103027344,1.5233795642852783,221.75599670410156,223.72300720214844,224.19500732421875,225.9929962158203,231.5290069580078,1302876.0,0.7029551815473951,0.19507926697999206,0.0,0.5930232558139535,0.725,0.85,1.0,1302876.0,1.0368458054453282,0.89615241234207,0.0,0.0,1.1252343200702852,1.653427173154188,7.657282792978191,1302876.0,70.2955181547395,19.50792669799921,0.0,59.30232558139535,72.5,85.0,100.0
Outside,Lowland,678840.0,37.73841857910156,1.9499843120574951,32.57000732421875,36.3699951171875,37.529998779296875,38.80999755859375,46.209991455078125,678840.0,0.6192116141319275,1.0978766679763794,0.0,0.057999998331069946,0.10899999737739563,0.5059999823570251,9.286999702453613,678840.0,225.22674560546875,1.5630244016647339,221.8179931640625,223.7779998779297,225.49400329589844,226.6179962158203,228.04100036621094,678840.0,0.45324817883643576,0.2700377986235218,0.0,0.23076923076923078,0.4444444444444444,0.6666666666666666,1.0,678840.0,0.297721001703553,0.5794490265500404,0.0,0.0,0.0,0.2452046441846648,5.129898714923075,678840.0,45.32481788364356,27.003779862352175,0.0,23.076923076923077,44.44444444444444,66.66666666666666,100.0
