,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
0,Letaba,cam1-001-001236-0.tif,201.49548384741328,0.0,0.29996721635331797,0.1441841705883279,0.4624688252923914,0.31828465470406353,902429,902429,0.021170799197454016,0.4911352564500951,0.4699644572526411,-0.4145682774975894,1.0619856509021546,1.476553928399744
1,Letaba,cam1-001-001262-0.tif,69.65912420855695,0.0,0.4153556892851227,0.2088577570309847,0.516728497311782,0.30787074028079736,56253,56253,0.003283044470311025,0.5044795704989702,0.5011965260286592,-0.6516494183436937,0.9762952365187222,1.627944654862416
2,Letaba,cam1-001-001380-0.tif,354.6814320483242,0.0,0.5814926358554066,0.2732044898681256,0.5164435286017366,0.24323903873361097,744078,744078,0.07178938008128005,0.5043546312691377,0.43256525118785766,-0.8017625249084959,0.9765920247556796,1.7783545496641755
3,Letaba,cam1-001-001405-0.tif,80.0816242892092,0.0,0.13244640481927228,0.07055063768928316,0.4939818092464935,0.42343117155721033,731165,731165,-0.0755454011375355,0.49355945523067235,0.5691048563682078,-0.3448865551303203,0.9991450008726731,1.3440315560029934
4,Letaba,cam1-001-001659-0.tif,138.97411483198516,0.0,0.5777288581240547,0.44249945973774096,0.846488222207943,0.403988762470202,115731,115731,0.2831214302537777,0.8942945698990966,0.6111731396453189,-0.45637078879463133,1.0564760931539694,1.5128468819486007
5,Letaba,cam1-001-001806-0.tif,55.61057039261992,0.0,0.07695054155553825,0.039297844347566224,0.3733002822562136,0.33400243790864736,1044531,1044531,-0.07241486877943276,0.4731970511318175,0.5456119199112502,-0.36595237711051576,1.2676043218393283,1.633556698949844
6,Letaba,cam1-001-001821-0.tif,99.49246114795557,0.0,0.2694680003680434,0.12282650692815436,0.36843434793857366,0.2456078410104193,272644,272644,0.03445395791544842,0.4727124280785143,0.4382584701630659,-0.501352767541916,1.283030289448817,1.784383056990733
7,Letaba,cam1-001-002009-0.tif,148.87089699836937,0.0,0.2515434328995262,0.11610803134918049,0.3490728616952238,0.2329648303460433,700525,700525,0.013051146516584344,0.4680618829559931,0.45501073643940876,-0.6122589999309176,1.3408715896243428,1.9531305895552604
8,Letaba,cam1-001-002044-0.tif,-31.53482315794473,9.352027889892745e-218,-0.13330418570135102,-0.09499576201571786,0.4864699907649344,0.5814657527806523,111924,111924,-0.17998137622466825,0.6169284312097528,0.7969098074344211,-0.10234524087425845,1.2681736652237956,1.370518906098054
9,Nkuhlu,Flight2_cam1-000-000201-0.tif,431.00227214773884,0.0,1.049231162327496,0.780543388397386,1.036915159071033,0.256371770673647,337479,337479,0.34798064111244464,0.8972768487444163,0.5492962076319716,-1.2772438530703683,0.8653329454150154,2.1425767984853836
10,Nkuhlu,Flight2_cam1-001-000217-0.tif,389.5192999638027,0.0,1.111896159139597,0.6894191801475514,1.0763156026465104,0.38689642249895895,245448,245448,0.15324308293976108,0.6919082398523431,0.538665156912582,-0.7494234179777506,0.6428488429890238,1.3922722609667744
