,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-000-000138-0.tif,Inside,620210.0,35.534603118896484,1.8236275911331177,31.649993896484375,34.209991455078125,35.529998779296875,36.80999755859375,42.57000732421875,620210.0,1.7939084768295288,3.127192497253418,0.0,0.07000000029802322,0.16200000047683716,1.2480000257492065,11.928999900817871,620210.0,388992.3125,316.6415100097656,388395.0,388722.0,388956.0,389267.0,389845.0,620210.0,0.45466434400104383,0.29224879985902874,0.0,0.18823529411764706,0.46875,0.7028985507246377,1.0,620210.0,0.28906903045785404,0.506360225585942,0.0,0.0,0.0,0.37700085154017376,4.066239838124319,620210.0,45.466434400104376,29.22487998590288,0.0,18.823529411764707,46.875,70.28985507246377,100.0,620210.0,35.534603118896484,1.8236275911331177,31.649993896484375,34.209991455078125,35.529998779296875,36.80999755859375,42.57000732421875
cam1-000-000138-0.tif,Outside,1070950.0,38.162437438964844,1.5855309963226318,32.089996337890625,37.209991455078125,38.410003662109375,39.329986572265625,42.25,1070950.0,0.13140207529067993,0.41021835803985596,0.0,0.02500000037252903,0.0430000014603138,0.07699999958276749,5.3460001945495605,1070950.0,388279.125,329.2542724609375,387561.0,388063.0,388241.0,388483.0,389222.0,1070950.0,0.17623761805651378,0.231773094794341,0.0,0.0,0.07272727272727272,0.26666666666666666,1.0,1070950.0,0.03468705834893835,0.18701996783905042,0.0,0.0,0.0,0.0,5.416100402204421,1070950.0,17.623761805651384,23.17730947943409,0.0,0.0,7.2727272727272725,26.666666666666668,100.0,1070950.0,38.162437438964844,1.5855309963226318,32.089996337890625,37.209991455078125,38.410003662109375,39.329986572265625,42.25
cam1-000-000154-0.tif,Inside,499385.0,35.039371490478516,1.2718684673309326,31.889984130859375,34.089996337890625,35.1300048828125,35.970001220703125,40.57000732421875,499385.0,2.113720655441284,3.518949508666992,0.0,0.09600000083446503,0.16200000047683716,2.377000093460083,13.39799976348877,499385.0,390352.5625,129.51039123535156,389930.0,390263.0,390358.0,390441.0,391141.0,499385.0,0.5209296531943982,0.23242539205010881,0.0,0.35251798561151076,0.5538461538461539,0.7000000000000001,1.0,499385.0,0.29351973289114874,0.4772538091329796,0.0,0.0,0.0,0.5034321133942155,3.457402666521836,499385.0,52.09296531943983,23.24253920501088,0.0,35.25179856115108,55.38461538461539,70.0,100.0,499385.0,35.039371490478516,1.2718684673309326,31.889984130859375,34.089996337890625,35.1300048828125,35.970001220703125,40.57000732421875
cam1-000-000154-0.tif,Outside,1106035.0,38.112884521484375,1.34369957447052,32.69000244140625,37.209991455078125,38.25,39.170013427734375,41.529998779296875,1106035.0,0.07638734579086304,0.2804660201072693,0.0,0.020999999716877937,0.03400000184774399,0.05400000140070915,5.39900016784668,1106035.0,389657.4375,283.08367919921875,388856.0,389462.0,389733.0,389869.0,390532.0,1106035.0,0.09839942511960212,0.16422645445436432,0.0,0.0,0.023255813953488372,0.125,1.0,1106035.0,0.01964572902051078,0.15480534753006892,0.0,0.0,0.0,0.0,3.757541692435369,1106035.0,9.83994251196021,16.422645445436427,0.0,0.0,2.3255813953488373,12.5,100.0,1106035.0,38.112884521484375,1.34369957447052,32.69000244140625,37.209991455078125,38.25,39.170013427734375,41.529998779296875
cam1-000-000169-0.tif,Inside,537560.0,34.97079849243164,1.3964415788650513,31.850006103515625,33.889984130859375,35.010009765625,35.92999267578125,40.3699951171875,537560.0,1.5801036357879639,2.7888007164001465,0.0,0.09200000017881393,0.16200000047683716,1.7660000324249268,14.020000457763672,537560.0,390388.4375,129.08901977539062,390021.0,390305.0,390402.0,390484.0,390821.0,537560.0,0.48985009995051126,0.24156517135515929,0.0,0.3076923076923077,0.5230769230769231,0.6777777777777777,1.0,537560.0,0.23728234008383084,0.4263299179176454,0.0,0.0,0.0,0.3247888173280484,4.1039379853036175,537560.0,48.98500999505111,24.156517135515934,0.0,30.76923076923077,52.307692307692314,67.77777777777777,100.0,537560.0,34.97079849243164,1.3964415788650513,31.850006103515625,33.889984130859375,35.010009765625,35.92999267578125,40.3699951171875
cam1-000-000169-0.tif,Outside,1139010.0,37.47100067138672,1.5117088556289673,32.04998779296875,36.45001220703125,37.6099853515625,38.6099853515625,41.769989013671875,1139010.0,0.11122467368841171,0.3949267566204071,0.0,0.020999999716877937,0.035999998450279236,0.057999998331069946,4.763999938964844,1139010.0,389802.1875,216.73428344726562,389173.0,389632.0,389794.0,389981.0,390460.0,1139010.0,0.11056703959851502,0.17563303548685505,0.0,0.0,0.034482758620689655,0.14285714285714285,1.0,1139010.0,0.034945539098518816,0.20405796484250954,0.0,0.0,0.0,0.0,4.969813299576,1139010.0,11.056703959851507,17.563303548685504,0.0,0.0,3.4482758620689653,14.285714285714285,100.0,1139010.0,37.47100067138672,1.5117088556289673,32.04998779296875,36.45001220703125,37.6099853515625,38.6099853515625,41.769989013671875
cam1-000-000179-0.tif,Inside,550520.0,35.128684997558594,1.310786485671997,32.25,34.089996337890625,35.04998779296875,35.970001220703125,40.529998779296875,550520.0,1.6528831720352173,2.092184066772461,0.0,0.11599999666213989,0.25999999046325684,3.114000082015991,11.008999824523926,550520.0,389890.0625,211.78079223632812,389375.0,389731.0,389906.0,390050.0,390506.0,550520.0,0.5288029694776404,0.22929538913494404,0.0,0.375,0.5649950332153723,0.6965036411784178,1.0,550520.0,0.4054159842797322,0.5360268802185832,0.0,0.0,0.035063121827888705,0.8091048989407751,6.059267650459343,550520.0,52.880296947764045,22.929538913494408,0.0,37.5,56.499503321537226,69.65036411784178,100.0,550520.0,35.128684997558594,1.310786485671997,32.25,34.089996337890625,35.04998779296875,35.970001220703125,40.529998779296875
cam1-000-000179-0.tif,Outside,1119505.0,37.53374099731445,1.631655216217041,32.04998779296875,36.3699951171875,37.529998779296875,38.850006103515625,41.769989013671875,1119505.0,0.20046915113925934,0.6390676498413086,0.0,0.020999999716877937,0.03700000047683716,0.06599999964237213,5.868000030517578,1119505.0,389294.5,241.93368530273438,388724.0,389155.0,389325.0,389467.0,390204.0,1119505.0,0.13889523572048043,0.20940950000990055,0.0,0.0,0.04,0.18796992481203006,1.0,1119505.0,0.06930548912372081,0.28524680284682685,0.0,0.0,0.0,0.0,7.902487437162851,1119505.0,13.889523572048045,20.940950000990053,0.0,0.0,4.0,18.796992481203006,100.0,1119505.0,37.53374099731445,1.631655216217041,32.04998779296875,36.3699951171875,37.529998779296875,38.850006103515625,41.769989013671875
cam1-000-000191-0.tif,Inside,399515.0,35.16259765625,1.2211109399795532,31.69000244140625,34.3699951171875,35.329986572265625,36.010009765625,39.529998779296875,399515.0,1.3565053939819336,2.4121549129486084,0.0,0.10100000351667404,0.17000000178813934,1.3940000534057617,12.87399959564209,399515.0,389323.28125,172.5669708251953,388847.0,389211.0,389343.0,389442.0,390036.0,399515.0,0.5211342277277655,0.2288750770395973,0.0,0.35714285714285715,0.5416666666666666,0.693069306930693,1.0,399515.0,0.24294732177331207,0.4601209576847075,0.0,0.0,0.0,0.2581540845502847,3.462753897706613,399515.0,52.11342277277655,22.887507703959734,0.0,35.714285714285715,54.166666666666664,69.3069306930693,100.0,399515.0,35.16259765625,1.2211109399795532,31.69000244140625,34.3699951171875,35.329986572265625,36.010009765625,39.529998779296875
cam1-000-000191-0.tif,Outside,861765.0,36.793052673339844,1.494876503944397,31.769989013671875,35.850006103515625,36.6099853515625,37.80999755859375,41.57000732421875,861765.0,0.18016208708286285,0.5228791832923889,0.0,0.026000000536441803,0.04600000008940697,0.07500000298023224,5.611000061035156,861765.0,388721.5625,280.3273620605469,387876.0,388544.0,388739.0,388925.0,389550.0,861765.0,0.17268518215177014,0.215693929983229,0.0,0.0,0.08928571428571429,0.25,1.0,861765.0,0.07111093965049421,0.2874574187113883,0.0,0.0,0.0,0.0,5.129898714923075,861765.0,17.268518215177014,21.569392998322908,0.0,0.0,8.928571428571429,25.0,100.0,861765.0,36.793052673339844,1.494876503944397,31.769989013671875,35.850006103515625,36.6099853515625,37.80999755859375,41.57000732421875
cam1-000-000227-0.tif,Inside,586515.0,34.6540412902832,2.454496145248413,30.6099853515625,32.529998779296875,33.970001220703125,36.769989013671875,41.529998779296875,586515.0,2.649482011795044,2.700143337249756,0.0,0.07699999958276749,2.1389999389648438,4.849999904632568,11.329000473022461,586515.0,387498.0,277.8067626953125,386668.0,387299.0,387490.0,387652.0,388522.0,586515.0,0.4863679758857296,0.29613165376746414,0.0,0.20833333333333334,0.5274122807017544,0.7380952380952381,1.0,586515.0,0.7154487537002976,0.7510994505926185,0.0,0.0,0.5443283582760068,1.3236416963761823,8.333452521641394,586515.0,48.63679758857297,29.613165376746412,0.0,20.833333333333336,52.74122807017544,73.80952380952381,100.0,586515.0,34.6540412902832,2.454496145248413,30.6099853515625,32.529998779296875,33.970001220703125,36.769989013671875,41.529998779296875
cam1-000-000227-0.tif,Outside,965730.0,34.978946685791016,1.6021009683609009,31.010009765625,34.010009765625,34.69000244140625,35.730010986328125,41.089996337890625,965730.0,0.4720877408981323,0.8340898156166077,0.0,0.07500000298023224,0.17299999296665192,0.3970000147819519,13.248000144958496,965730.0,386846.96875,522.6251831054688,385560.0,386440.0,386676.0,387292.0,388383.0,965730.0,0.5300383946617779,0.30765219262829285,0.0,0.26,0.5675675675675675,0.8,1.0,965730.0,0.19072468249280933,0.48583032906182544,0.0,0.0,0.0,0.05970592629936232,5.579780735239946,965730.0,53.0038394661778,30.765219262829287,0.0,26.0,56.75675675675676,80.0,100.0,965730.0,34.978946685791016,1.6021009683609009,31.010009765625,34.010009765625,34.69000244140625,35.730010986328125,41.089996337890625
cam1-000-000236-0.tif,Inside,489435.0,34.940643310546875,1.7642191648483276,31.290008544921875,33.57000732421875,34.92999267578125,36.010009765625,40.92999267578125,489435.0,1.7370383739471436,2.543156623840332,0.0,0.07199999690055847,0.1420000046491623,3.630000114440918,11.107000350952148,489435.0,388712.5625,725.4563598632812,387317.0,387900.0,389113.0,389268.0,390203.0,489435.0,0.42955883370677556,0.26031577131763645,0.0,0.21052631578947367,0.440251572327044,0.6352015732546707,1.0,489435.0,0.3747445804328623,0.5956789398522139,0.0,0.0,0.0,0.7352439917282301,5.928222613825813,489435.0,42.95588337067754,26.03157713176364,0.0,21.052631578947366,44.0251572327044,63.520157325467075,100.0,489435.0,34.940643310546875,1.7642191648483276,31.290008544921875,33.57000732421875,34.92999267578125,36.010009765625,40.92999267578125
cam1-000-000236-0.tif,Outside,167565.0,35.18239212036133,1.5538899898529053,31.45001220703125,34.25,35.1300048828125,36.290008544921875,39.3699951171875,167565.0,0.49796491861343384,1.0757638216018677,0.0,0.052000001072883606,0.09000000357627869,0.17000000178813934,5.798999786376953,167565.0,388013.28125,446.6339416503906,387196.0,387709.0,387920.0,388172.0,389334.0,167565.0,0.34932619781308244,0.2638308033996479,0.0,0.1111111111111111,0.3188405797101449,0.5555555555555556,1.0,167565.0,0.15955335009265798,0.43162525655223466,0.0,0.0,0.0,0.0,4.702750514326955,167565.0,34.93261978130824,26.383080339964785,0.0,11.11111111111111,31.88405797101449,55.55555555555556,100.0,167565.0,35.18239212036133,1.5538899898529053,31.45001220703125,34.25,35.1300048828125,36.290008544921875,39.3699951171875
cam1-000-000247-0.tif,Inside,1535435.0,34.636051177978516,1.3651067018508911,31.089996337890625,33.769989013671875,34.69000244140625,35.45001220703125,40.69000244140625,1535435.0,1.2259875535964966,2.052582025527954,0.0,0.09700000286102295,0.16599999368190765,1.6109999418258667,12.843000411987305,1535435.0,389710.96875,239.68771362304688,389116.0,389535.0,389694.0,389886.0,392090.0,1535435.0,0.4983819875393118,0.23420344104803023,0.0,0.3269230769230769,0.5212765957446809,0.6767676767676768,1.0,1535435.0,0.24969603644759727,0.46452705749133855,0.0,0.0,0.0,0.3062276643628203,7.245349507538766,1535435.0,49.838198753931174,23.42034410480302,0.0,32.69230769230769,52.12765957446809,67.67676767676768,100.0,1535435.0,34.636051177978516,1.3651067018508911,31.089996337890625,33.769989013671875,34.69000244140625,35.45001220703125,40.69000244140625
cam1-000-000247-0.tif,Outside,159350.0,36.98483657836914,1.3993034362792969,32.170013427734375,36.1300048828125,37.209991455078125,38.010009765625,40.010009765625,159350.0,0.1566164344549179,0.5044304132461548,0.0,0.02199999988079071,0.03500000014901161,0.057999998331069946,4.486999988555908,159350.0,389193.5,166.15130615234375,388793.0,389065.0,389163.0,389308.0,389717.0,159350.0,0.0967361873824683,0.16930027525355018,0.0,0.0,0.023255813953488372,0.1111111111111111,1.0,159350.0,0.05984434842246118,0.26521666573492675,0.0,0.0,0.0,0.0,2.609609800665755,159350.0,9.673618738246825,16.93002752535502,0.0,0.0,2.3255813953488373,11.11111111111111,100.0,159350.0,36.98483657836914,1.3993034362792969,32.170013427734375,36.1300048828125,37.209991455078125,38.010009765625,40.010009765625
cam1-000-000259-0.tif,Inside,1551625.0,34.769805908203125,1.3419010639190674,31.209991455078125,33.730010986328125,34.769989013671875,35.649993896484375,40.80999755859375,1551625.0,1.5021882057189941,2.1636314392089844,0.0,0.10999999940395355,0.20100000500679016,2.7269999980926514,11.489999771118164,1551625.0,390350.65625,267.2544860839844,389662.0,390168.0,390338.0,390518.0,391453.0,1551625.0,0.516541323321562,0.22738381121844742,0.0,0.35714285714285715,0.5465116279069767,0.6867469879518072,1.0,1551625.0,0.32170936573172426,0.4873263905853088,0.0,0.0,0.0,0.6286490960379878,5.637255706074648,1551625.0,51.65413233215623,22.738381121844743,0.0,35.714285714285715,54.65116279069767,68.67469879518072,100.0,1551625.0,34.769805908203125,1.3419010639190674,31.209991455078125,33.730010986328125,34.769989013671875,35.649993896484375,40.80999755859375
cam1-000-000259-0.tif,Outside,162125.0,37.052310943603516,1.2571653127670288,32.6099853515625,36.170013427734375,37.170013427734375,38.04998779296875,39.850006103515625,162125.0,0.1235784962773323,0.4254981577396393,0.0,0.02199999988079071,0.03700000047683716,0.06199999898672104,5.059000015258789,162125.0,389782.5625,235.89468383789062,389345.0,389568.0,389701.0,389997.0,390419.0,162125.0,0.10178402216799905,0.1657752819339567,0.0,0.0,0.027777777777777776,0.12962962962962962,1.0,162125.0,0.038573715208654526,0.21156874941256437,0.0,0.0,0.0,0.0,2.7905013462839228,162125.0,10.178402216799903,16.577528193395672,0.0,0.0,2.7777777777777777,12.962962962962962,100.0,162125.0,37.052310943603516,1.2571653127670288,32.6099853515625,36.170013427734375,37.170013427734375,38.04998779296875,39.850006103515625
cam1-000-000269-0.tif,Inside,1518650.0,34.25811004638672,1.4378817081451416,30.69000244140625,33.170013427734375,34.329986572265625,35.209991455078125,40.089996337890625,1518650.0,1.6115974187850952,2.778381824493408,0.0,0.09300000220537186,0.15800000727176666,2.0869998931884766,14.020000457763672,1518650.0,390760.5,245.86378479003906,390246.0,390561.0,390739.0,390970.0,391414.0,1518650.0,0.48458597228996203,0.23269155181604154,0.0,0.3076923076923077,0.5079365079365079,0.6666666666666666,1.0,1518650.0,0.2641171512975313,0.46009115878436496,0.0,0.0,0.0,0.4034546126412589,3.6963357285647525,1518650.0,48.4585972289962,23.269155181604155,0.0,30.76923076923077,50.79365079365079,66.66666666666666,100.0,1518650.0,34.25811004638672,1.4378817081451416,30.69000244140625,33.170013427734375,34.329986572265625,35.209991455078125,40.089996337890625
cam1-000-000269-0.tif,Outside,164305.0,37.10306930541992,1.4021580219268799,31.889984130859375,36.209991455078125,37.3699951171875,38.25,39.529998779296875,164305.0,0.12930482625961304,0.4539414942264557,0.0,0.01899999938905239,0.029999999329447746,0.05400000140070915,4.1519999504089355,164305.0,390152.53125,62.62984085083008,390016.0,390107.0,390144.0,390188.0,390460.0,164305.0,0.08305480284167023,0.15559260373150632,0.0,0.0,0.0,0.09375,1.0,164305.0,0.03705672110218513,0.19618564700171087,0.0,0.0,0.0,0.0,2.264841439891401,164305.0,8.305480284167022,15.559260373150632,0.0,0.0,0.0,9.375,100.0,164305.0,37.10306930541992,1.4021580219268799,31.889984130859375,36.209991455078125,37.3699951171875,38.25,39.529998779296875
cam1-000-000287-0.tif,Inside,1329135.0,33.75300598144531,1.3916324377059937,30.529998779296875,32.730010986328125,33.769989013671875,34.649993896484375,39.649993896484375,1329135.0,1.9603407382965088,3.201906681060791,0.0,0.10100000351667404,0.18199999630451202,2.303999900817871,13.704999923706055,1329135.0,390138.375,562.59228515625,388488.0,389762.0,390240.0,390537.0,391188.0,1329135.0,0.5292309522647547,0.2403656060104705,0.0,0.3617886178861789,0.5666666666666667,0.7151515151515151,1.0,1329135.0,0.31557575665039145,0.49737373234276555,0.0,0.0,0.0,0.5741361359464328,5.1786482516300065,1329135.0,52.923095226475496,24.036560601047047,0.0,36.17886178861789,56.666666666666664,71.51515151515152,100.0,1329135.0,33.75300598144531,1.3916324377059937,30.529998779296875,32.730010986328125,33.769989013671875,34.649993896484375,39.649993896484375
cam1-000-000287-0.tif,Outside,148520.0,37.46034240722656,1.1703213453292847,32.089996337890625,37.010009765625,37.80999755859375,38.209991455078125,40.170013427734375,148520.0,0.083631731569767,0.3559650182723999,0.0,0.01600000075995922,0.023000000044703484,0.03500000014901161,4.383999824523926,148520.0,389310.90625,460.3644104003906,388174.0,388989.0,389399.0,389733.0,390015.0,148520.0,0.04764316995445108,0.13442489888658138,0.0,0.0,0.0,0.020833333333333332,1.0,148520.0,0.023765975813361474,0.16587405250716256,0.0,0.0,0.0,0.0,3.3708102587905886,148520.0,4.764316995445109,13.442489888658137,0.0,0.0,0.0,2.083333333333333,100.0,148520.0,37.46034240722656,1.1703213453292847,32.089996337890625,37.010009765625,37.80999755859375,38.209991455078125,40.170013427734375
cam1-000-000352-0.tif,Inside,1578970.0,32.969764709472656,1.0194594860076904,30.170013427734375,32.209991455078125,32.92999267578125,33.649993896484375,38.6099853515625,1578970.0,0.9785387516021729,1.5049846172332764,0.0,0.15600000321865082,0.30399999022483826,1.3370000123977661,11.055000305175781,1578970.0,392928.03125,315.6575622558594,392253.0,392661.0,392917.0,393190.0,394244.0,1578970.0,0.6392130799079456,0.22267029311787567,0.0,0.49,0.6774193548387096,0.815068493150685,1.0,1578970.0,0.37867452862121503,0.5698608676621122,0.0,0.0,0.023392079526382597,0.6573544243094078,5.270988760955813,1578970.0,63.92130799079461,22.267029311787567,0.0,49.0,67.74193548387096,81.5068493150685,100.0,1578970.0,32.969764709472656,1.0194594860076904,30.170013427734375,32.209991455078125,32.92999267578125,33.649993896484375,38.6099853515625
cam1-000-000352-0.tif,Outside,132200.0,35.243247985839844,1.4728732109069824,31.45001220703125,34.04998779296875,35.010009765625,36.649993896484375,38.649993896484375,132200.0,0.16042859852313995,0.40292197465896606,0.0,0.035999998450279236,0.06199999898672104,0.10400000214576721,4.51800012588501,132200.0,393201.03125,298.046142578125,392559.0,392922.0,393260.0,393451.25,393973.0,132200.0,0.28333000257988006,0.2431943224790178,0.0,0.08,0.23076923076923078,0.43478260869565216,1.0,132200.0,0.05507620138466174,0.240487771823633,0.0,0.0,0.0,0.0,2.4784951594238858,132200.0,28.333000257987997,24.319432247901783,0.0,8.0,23.076923076923077,43.47826086956522,100.0,132200.0,35.243247985839844,1.4728732109069824,31.45001220703125,34.04998779296875,35.010009765625,36.649993896484375,38.649993896484375
