,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight1_cam1-002-000068-0.tif,Inside,723776.0,30.482412338256836,0.7680584788322449,28.010009765625,29.970001220703125,30.57000732421875,31.04998779296875,32.970001220703125,723776.0,1.2556394338607788,1.962400197982788,0.0,0.12200000137090683,0.2160000056028366,1.7009999752044678,11.534000396728516,723776.0,558.1107177734375,2.967355966567993,552.1530151367188,555.8870239257812,557.6820068359375,560.3610229492188,564.6270141601562,723776.0,0.5204993789194202,0.19675828302265128,0.0,0.375,0.5279720279720279,0.6631944444444444,1.0,723776.0,0.2838191035039897,0.4819020422022373,0.0,0.0,0.010899209535129406,0.40930112816117575,4.743155928961995,723776.0,52.049937891942,19.675828302265128,0.0,37.5,52.79720279720279,66.31944444444444,100.0
Flight1_cam1-002-000068-0.tif,Outside,2965248.0,31.071292877197266,0.9226908087730408,27.69000244140625,30.529998779296875,31.170013427734375,31.69000244140625,35.649993896484375,2965248.0,0.6161467432975769,1.2992913722991943,-0.06400000303983688,0.0729999989271164,0.12999999523162842,0.4009999930858612,13.039999961853027,2965248.0,556.25927734375,3.62019944190979,548.7540283203125,553.2750244140625,556.3510131835938,559.302001953125,563.9569702148438,2965248.0,0.4607847726509298,0.28385624648010516,0.0,0.25,0.48484848484848486,0.6666666666666667,1.0,2965248.0,0.2026478229541208,0.4402371294454747,0.0,0.0,0.0,0.14119602195285036,5.278114659230519,2965248.0,46.07847726509303,28.38562464801052,0.0,25.0,48.484848484848484,66.66666666666667,100.0
Flight1_cam1-002-000207-0.tif,Inside,1096896.0,30.67976951599121,1.2299193143844604,27.329986572265625,29.730010986328125,30.730010986328125,31.649993896484375,34.69000244140625,1096896.0,2.2329187393188477,2.4865152835845947,0.0,0.1599999964237213,0.7739999890327454,4.3420000076293945,9.675000190734863,1096896.0,565.9133911132812,1.7903882265090942,562.0460205078125,564.5889892578125,565.9810180664062,567.2659912109375,569.719970703125,1096896.0,0.5617102154551508,0.17703625656626554,0.0,0.449438202247191,0.5736434108527131,0.6801075268817203,1.0,1096896.0,0.41970521988246834,0.5040953954310231,0.0,0.0,0.1403163749830403,0.8248075180410784,6.6644090203504085,1096896.0,56.17102154551509,17.70362565662656,0.0,44.9438202247191,57.36434108527131,68.01075268817203,100.0
Flight1_cam1-002-000207-0.tif,Outside,766032.0,30.927967071533203,1.0437891483306885,28.25,30.170013427734375,30.92999267578125,31.69000244140625,35.290008544921875,766032.0,1.5033354759216309,2.2177493572235107,0.0,0.10199999809265137,0.3610000014305115,2.122999906539917,15.381999969482422,766032.0,567.2605590820312,1.8969682455062866,563.9359741210938,565.60302734375,567.1580200195312,568.916015625,571.135986328125,766032.0,0.48583044637582135,0.24064685246173206,0.0,0.28846153846153844,0.5086759914616337,0.673469387755102,1.0,766032.0,0.3472468573397242,0.4579333006580829,0.0,0.0,0.08890352514166762,0.6313502033156675,4.1588830833596715,766032.0,48.58304463758214,24.064685246173205,0.0,28.846153846153843,50.86759914616337,67.3469387755102,100.0
Flight2_cam1-000-000155-0.tif,Inside,726392.0,28.737802505493164,0.8184716105461121,26.730010986328125,28.04998779296875,28.850006103515625,29.3699951171875,33.170013427734375,726392.0,1.4339370727539062,2.068643808364868,0.0,0.14000000059604645,0.25999999046325684,2.180999994277954,12.043000221252441,726392.0,558.6427001953125,2.03004789352417,554.5650024414062,557.3140258789062,558.7860107421875,560.1480102539062,562.5989990234375,726392.0,0.5835574144792675,0.20048100461741492,0.0,0.44,0.6026785714285714,0.7329396325459314,1.0,726392.0,0.40390339843212303,0.627617136675383,0.0,0.0,0.01646099827303096,0.7613643833902844,7.352930101931116,726392.0,58.355741447926775,20.048100461741488,0.0,44.0,60.26785714285714,73.29396325459314,100.0
Flight2_cam1-000-000155-0.tif,Outside,2172992.0,28.977745056152344,0.8517711162567139,26.3699951171875,28.410003662109375,29.04998779296875,29.57000732421875,32.45001220703125,2172992.0,0.7168954014778137,1.6647224426269531,0.0,0.09799999743700027,0.1599999964237213,0.503000020980835,15.461000442504883,2172992.0,554.4855346679688,1.9558829069137573,549.114990234375,553.0449829101562,554.6810302734375,556.0089721679688,559.3400268554688,2172992.0,0.5065334528948462,0.24888796226344742,0.0,0.30357142857142855,0.5,0.7083333333333334,1.0,2172992.0,0.1845705238035916,0.4243500795969747,0.0,0.0,0.0,0.09304003126978563,7.82404601085629,2172992.0,50.653345289484626,24.88879622634475,0.0,30.357142857142854,50.0,70.83333333333334,100.0
Flight2_cam1-000-000194-0.tif,Inside,705336.0,28.801889419555664,0.9145053625106812,26.57000732421875,28.04998779296875,28.92999267578125,29.529998779296875,32.089996337890625,705336.0,1.1480637788772583,1.6758230924606323,0.0,0.13600000739097595,0.2759999930858612,1.3739999532699585,11.194000244140625,705336.0,552.479736328125,4.300243377685547,543.1950073242188,549.1680297851562,553.1519775390625,556.1279907226562,559.6259765625,705336.0,0.5790142531494311,0.2203965320488151,0.0,0.42105263157894735,0.59375,0.75,1.0,705336.0,0.3973542207659674,0.6235702126600621,0.0,0.0,0.01895748790908754,0.6765682482446086,7.167037876912219,705336.0,57.901425314943104,22.03965320488151,0.0,42.10526315789473,59.375,75.0,100.0
Flight2_cam1-000-000194-0.tif,Outside,1804256.0,29.210132598876953,0.721607506275177,26.69000244140625,28.69000244140625,29.290008544921875,29.769989013671875,32.170013427734375,1804256.0,0.39724916219711304,0.6541520357131958,0.0,0.09300000220537186,0.14800000190734863,0.3019999861717224,7.502999782562256,1804256.0,551.0956420898438,2.9705028533935547,544.5280151367188,548.635986328125,551.2739868164062,553.573974609375,556.9349975585938,1804256.0,0.45576512854260937,0.23834069837135594,0.0,0.26774857580544786,0.42857142857142855,0.6333333333333333,1.0,1804256.0,0.11001366432149615,0.3043525621654342,0.0,0.0,0.0,0.044693202392500755,7.863651265448648,1804256.0,45.576512854260905,23.8340698371356,0.0,26.774857580544783,42.857142857142854,63.33333333333333,100.0
Flight2_cam1-000-000224-0.tif,Inside,1735120.0,28.33879852294922,0.793429434299469,25.850006103515625,27.769989013671875,28.410003662109375,28.970001220703125,30.769989013671875,1735120.0,1.550091028213501,2.06669282913208,0.0,0.12700000405311584,0.4009999930858612,2.556999921798706,11.776000022888184,1735120.0,564.572998046875,2.296401262283325,559.708984375,562.7050170898438,564.5490112304688,566.5230102539062,569.18701171875,1735120.0,0.5459010836515339,0.2000113294621076,0.0,0.39743589743589747,0.5574712643678161,0.6958637469586374,1.0,1735120.0,0.39584163609585427,0.5270036929685701,0.0,0.0,0.08760524531678578,0.7312353966987236,8.120886021092835,1735120.0,54.59010836515342,20.001132946210756,0.0,39.743589743589745,55.74712643678161,69.58637469586374,100.0
Flight2_cam1-000-000224-0.tif,Outside,338784.0,28.372316360473633,0.6096680164337158,26.489990234375,28.010009765625,28.529998779296875,28.80999755859375,30.850006103515625,338784.0,0.9361692070960999,1.7632991075515747,0.0,0.08799999952316284,0.14000000059604645,0.541250005364418,8.104999542236328,338784.0,561.2929077148438,1.6715894937515259,557.8400268554688,559.822998046875,561.3714904785156,562.7670288085938,564.6900024414062,338784.0,0.40197731586069196,0.21497120889723073,0.0,0.22916666666666666,0.375,0.5625,1.0,338784.0,0.18038940872776918,0.39453291448763556,0.0,0.0,0.0,0.07492297861685561,8.188689124444195,338784.0,40.19773158606919,21.497120889723075,0.0,22.916666666666664,37.5,56.25,100.0
Flight2_cam1-000-000240-0.tif,Inside,1191064.0,28.591249465942383,0.7859289646148682,25.850006103515625,28.170013427734375,28.80999755859375,29.170013427734375,31.1300048828125,1191064.0,1.0975604057312012,1.941685438156128,0.0,0.11800000071525574,0.17599999904632568,0.6779999732971191,10.968999862670898,1191064.0,566.5551147460938,1.9180856943130493,561.6300048828125,565.1309814453125,566.5280151367188,568.0139770507812,571.208984375,1191064.0,0.5137164956573027,0.1874952354095901,0.0,0.37349397590361444,0.5128205128205128,0.6504065040650406,1.0,1191064.0,0.22298229740843137,0.45474538337613146,0.0,0.0,0.0,0.1081344425405514,8.439125152732002,1191064.0,51.371649565730294,18.749523540959014,0.0,37.34939759036144,51.28205128205128,65.04065040650406,100.0
Flight2_cam1-000-000240-0.tif,Outside,409864.0,28.37160873413086,0.7938796281814575,26.04998779296875,27.769989013671875,28.57000732421875,29.010009765625,30.649993896484375,409864.0,1.2611570358276367,2.362797737121582,0.0,0.07599999755620956,0.1120000034570694,0.38999998569488525,10.192999839782715,409864.0,561.1521606445312,1.4834777116775513,558.551025390625,559.822021484375,561.156005859375,562.3150024414062,565.0910034179688,409864.0,0.3578360625352217,0.2152356776566664,0.0,0.18421052631578946,0.3188405797101449,0.5151515151515151,1.0,409864.0,0.21299158213073913,0.4303520630335,0.0,0.0,0.0,0.08835463252906157,5.382486165571657,409864.0,35.78360625352217,21.523567765666638,0.0,18.421052631578945,31.88405797101449,51.515151515151516,100.0
Flight2_cam1-000-000262-0.tif,Inside,1933536.0,28.151992797851562,0.7464728355407715,25.80999755859375,27.649993896484375,28.290008544921875,28.69000244140625,30.850006103515625,1933536.0,1.1152300834655762,1.7257251739501953,0.0,0.14399999380111694,0.2590000033378601,1.2139999866485596,10.432999610900879,1933536.0,564.325439453125,2.061980962753296,558.7349853515625,562.7410278320312,564.3880004882812,565.9320068359375,568.7780151367188,1933536.0,0.576012851614022,0.1949814600458595,0.0,0.43402777777777773,0.5869565217391305,0.7237762237762237,1.0,1933536.0,0.2981636958147967,0.5141225857385038,0.0,0.0,0.0201006717070029,0.388312028881915,7.864451425491329,1933536.0,57.601285161402195,19.498146004585948,0.0,43.40277777777777,58.69565217391305,72.37762237762237,100.0
Flight2_cam1-000-000262-0.tif,Outside,735696.0,28.462886810302734,0.6971305012702942,26.45001220703125,28.04998779296875,28.489990234375,28.850006103515625,31.6099853515625,735696.0,0.5483006238937378,0.8504856824874878,0.0,0.09000000357627869,0.1459999978542328,0.7820000052452087,7.302999973297119,735696.0,559.6080322265625,1.0165027379989624,556.9000244140625,558.864990234375,559.5650024414062,560.3489990234375,562.0850219726562,735696.0,0.41765930258244316,0.24199730124960797,0.0,0.2215909090909091,0.38,0.5978260869565217,1.0,735696.0,0.1583965419153978,0.388255490184206,0.0,0.0,0.0,0.07801412152980623,4.848525945823939,735696.0,41.76593025824431,24.199730124960794,0.0,22.15909090909091,38.0,59.78260869565217,100.0
Flight2_cam1-000-000282-0.tif,Inside,661792.0,27.495805740356445,0.7259546518325806,25.80999755859375,26.8900146484375,27.45001220703125,28.010009765625,31.45001220703125,661792.0,1.7495924234390259,1.8728418350219727,0.0,0.1889999955892563,0.882500022649765,3.0969998836517334,8.512999534606934,661792.0,569.4694213867188,1.696157693862915,566.2769775390625,567.9340209960938,569.5679931640625,570.8829956054688,572.6229858398438,661792.0,0.6526671437275389,0.17968671056868155,0.0,0.5454545454545454,0.68,0.7835051546391752,1.0,661792.0,0.614114507483077,0.6837951395579934,0.0,0.0,0.30854828847759697,1.1793526095755151,5.725155980779914,661792.0,65.26671437275388,17.968671056868153,0.0,54.54545454545454,68.0,78.35051546391753,100.0
