,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,RH,RH,RH,RH,RH,RH,RH,RH,STRD,STRD,STRD,STRD,STRD,STRD,STRD,STRD,Distance,Distance,Distance,Distance,Distance,Distance,Distance,Distance,phi,phi,phi,phi,phi,phi,phi,phi,tau,tau,tau,tau,tau,tau,tau,tau,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight2_cam1-000-000262-0.tif,Inside,1933536.0,28.151992797851562,0.7464728355407715,25.80999755859375,27.649993896484375,28.290008544921875,28.69000244140625,30.850006103515625,1933536.0,1.1152300834655762,1.7257251739501953,0.0,0.14399999380111694,0.2590000033378601,1.2139999866485596,10.432999610900879,1933536.0,564.325439453125,2.061980962753296,558.7349853515625,562.7410278320312,564.3880004882812,565.9320068359375,568.7780151367188,1933536.0,0.576012851614022,0.1949814600458595,0.0,0.43402777777777773,0.5869565217391305,0.7237762237762237,1.0,1933536.0,0.2981636958147967,0.5141225857385038,0.0,0.0,0.0201006717070029,0.388312028881915,7.864451425491329,1933536.0,57.601285161402195,19.498146004585948,0.0,43.40277777777777,58.69565217391305,72.37762237762237,100.0,1933536.0,7209879.649778915,3.1664975725286825e-08,7209879.649778946,7209879.649778946,7209879.649778946,7209879.649778946,7209879.649778946,1933536.0,328057.2093425096,6.984921115872093e-10,328057.2093425103,328057.2093425103,328057.2093425103,328057.2093425103,328057.2093425103,1933536.0,677.0736083984375,0.0,677.0736083984375,677.0736083984375,677.0736083984375,677.0736083984375,677.0736083984375,1933536.0,25.76543194444451,1.0302872332778458e-13,25.76543194444441,25.76543194444441,25.76543194444441,25.76543194444441,25.76543194444441,1933536.0,62.003704166666964,1.918465882655299e-13,62.00370416666677,62.00370416666677,62.00370416666677,62.00370416666677,62.00370416666677,1933536.0,1472089.1250830512,3.958121965660853e-09,1472089.125083055,1472089.125083055,1472089.125083055,1472089.125083055,1472089.125083055,1933536.0,112.74806171029157,2.061980953736862,108.29559326171875,111.1416015625,112.68560791015625,114.33258056640625,118.338623046875,1933536.0,3575.334087161862,38.23183836572515,3456.3583771518142,3549.5049294742425,3582.285736403703,3602.8729516349117,3715.376087907083,1933536.0,0.9896207886897124,0.000139554652608791,0.9892440033748338,0.9895134247056789,0.9896247524857351,0.9897294263087743,0.989923162465929,1933536.0,0.9635264303328197,0.00702171369583693,0.91,0.96,0.96,0.97,0.97,1933536.0,31.199166224961996,1.0080012514787862,28.390357938895818,30.523819625606578,31.328991388013037,31.908569962852482,36.869789346339246
Flight2_cam1-000-000262-0.tif,Outside,735696.0,28.462886810302734,0.6971305012702942,26.45001220703125,28.04998779296875,28.489990234375,28.850006103515625,31.6099853515625,735696.0,0.5483673810958862,0.8504512310028076,0.0,0.09000000357627869,0.1469999998807907,0.7820000052452087,7.302999973297119,735696.0,559.6080322265625,1.0165019035339355,556.9000244140625,558.864990234375,559.5650024414062,560.3489990234375,562.0850219726562,735696.0,0.41765930258244316,0.24199730124960797,0.0,0.2215909090909091,0.38,0.5978260869565217,1.0,735696.0,0.1583965419153978,0.388255490184206,0.0,0.0,0.0,0.07801412152980623,4.848525945823939,735696.0,41.76593025824431,24.199730124960794,0.0,22.15909090909091,38.0,59.78260869565217,100.0,735696.0,7209879.649778953,6.519262452986692e-09,7209879.649778946,7209879.649778946,7209879.649778946,7209879.649778946,7209879.649778946,735696.0,328057.20934250974,5.820770047309547e-10,328057.2093425103,328057.2093425103,328057.2093425103,328057.2093425103,328057.2093425103,735696.0,677.0736083984375,0.0,677.0736083984375,677.0736083984375,677.0736083984375,677.0736083984375,677.0736083984375,735696.0,25.76543194444441,0.0,25.76543194444441,25.76543194444441,25.76543194444441,25.76543194444441,25.76543194444441,735696.0,62.00370416666674,2.842172874662865e-14,62.00370416666677,62.00370416666677,62.00370416666677,62.00370416666677,62.00370416666677,735696.0,1472089.1250830563,1.1641540094619093e-09,1472089.125083055,1472089.125083055,1472089.125083055,1472089.125083055,1472089.125083055,735696.0,117.46558581078645,1.0165019403025455,114.98858642578125,116.724609375,117.50860595703125,118.2086181640625,120.173583984375,735696.0,3591.2910509465996,35.901593815525075,3488.5736392988792,3569.9690794651287,3592.568941966115,3611.129696471217,3755.4936908269096,735696.0,0.9893026168761131,6.823274524693043e-05,0.9891212252341902,0.9892527168621948,0.98929966868147,0.9893523220344604,0.9894691741978822,735696.0,0.9600379504577977,0.012852450810854031,0.91,0.96,0.96,0.97,0.97,735696.0,31.774102433534917,1.2624242283998677,29.0693886289435,31.024412757694734,31.6802377491899,32.197815285650904,38.009159080879556
Flight2_cam1-000-000282-0.tif,Inside,661792.0,27.495805740356445,0.7259546518325806,25.80999755859375,26.8900146484375,27.45001220703125,28.010009765625,31.45001220703125,661792.0,1.750099539756775,1.8725556135177612,0.0,0.1899999976158142,0.8830000162124634,3.097249925136566,8.512999534606934,661792.0,569.4694213867188,1.696157693862915,566.2769775390625,567.9340209960938,569.5679931640625,570.8829956054688,572.6229858398438,661792.0,0.6526671437275389,0.17968671056868155,0.0,0.5454545454545454,0.68,0.7835051546391752,1.0,661792.0,0.614114507483077,0.6837951395579934,0.0,0.0,0.30854828847759697,1.1793526095755151,5.725155980779914,661792.0,65.26671437275388,17.968671056868153,0.0,54.54545454545454,68.0,78.35051546391753,100.0,661792.0,7209618.666232707,4.656616391266e-09,7209618.666232712,7209618.666232712,7209618.666232712,7209618.666232712,7209618.666232712,661792.0,328232.855146895,4.0745393423577505e-10,328232.8551468946,328232.8551468946,328232.8551468946,328232.8551468946,328232.8551468946,661792.0,681.3656005859375,0.0,681.3656005859375,681.3656005859375,681.3656005859375,681.3656005859375,681.3656005859375,661792.0,25.820115277777813,2.4869014540757754e-14,25.820115277777788,25.820115277777788,25.820115277777788,25.820115277777788,25.820115277777788,661792.0,61.839654166666676,3.552716362965393e-14,61.83965416666664,61.83965416666664,61.83965416666664,61.83965416666664,61.83965416666664,661792.0,1472529.621304821,2.0954773760697003e-09,1472529.621304819,1472529.621304819,1472529.621304819,1472529.621304819,1472529.621304819,661792.0,111.8962575118308,1.696157628247152,108.74261474609375,110.48260498046875,111.797607421875,113.43157958984375,115.088623046875,661792.0,3541.763594257082,37.0774217687678,3456.3583771518142,3510.8352858614867,3539.3024632734105,3567.920298738107,3747.0259406710666,661792.0,0.9896793966104561,0.0001149833631184233,0.9894634265785678,0.9895752786608543,0.9896859046401663,0.9897751783664146,0.9898936435075361,661792.0,0.9651692374643392,0.007438103948473919,0.91,0.96,0.97,0.97,0.97,661792.0,30.41960393651473,1.0346468039183225,28.3853823066691,29.56727992530074,30.297861450748684,31.1426545127636,38.248912787248514
Flight2_cam1-000-000282-0.tif,Outside,660800.0,27.910978317260742,0.5831177830696106,26.089996337890625,27.489990234375,27.970001220703125,28.329986572265625,29.80999755859375,660800.0,0.5777384638786316,0.7892499566078186,0.0,0.10899999737739563,0.17399999499320984,0.8472499996423721,5.500999927520752,660800.0,560.8699951171875,1.384689211845398,557.5280151367188,559.8410034179688,561.0,562.010009765625,563.4840087890625,660800.0,0.5107285603831263,0.22033666196149151,0.0,0.34,0.5,0.6785714285714286,1.0,660800.0,0.19355826247781655,0.42613885314591143,0.0,0.0,0.009925578684258028,0.11589742291703112,4.893427461426945,660800.0,51.072856038312615,22.033666196149152,0.0,34.0,50.0,67.85714285714286,100.0,660800.0,7209618.666232706,5.587939675857058e-09,7209618.666232712,7209618.666232712,7209618.666232712,7209618.666232712,7209618.666232712,660800.0,328232.855146895,4.074539346979105e-10,328232.8551468946,328232.8551468946,328232.8551468946,328232.8551468946,328232.8551468946,660800.0,681.3656005859375,0.0,681.3656005859375,681.3656005859375,681.3656005859375,681.3656005859375,681.3656005859375,660800.0,25.820115277777813,2.4869014568964265e-14,25.820115277777788,25.820115277777788,25.820115277777788,25.820115277777788,25.820115277777788,660800.0,61.83965416666668,4.2632596403938735e-14,61.83965416666664,61.83965416666664,61.83965416666664,61.83965416666664,61.83965416666664,660800.0,1472529.621304821,2.095477378446397e-09,1472529.621304819,1472529.621304819,1472529.621304819,1472529.621304819,1472529.621304819,660800.0,120.49552734448892,1.3846892128661947,117.881591796875,119.3555908203125,120.3656005859375,121.52459716796875,123.83758544921875,660800.0,3562.9303077599,29.837657554875115,3470.427986190003,3541.340485721869,3565.870723139345,3584.3398982190693,3660.927223474795,660800.0,0.9891008406132893,9.241698450419017e-05,0.9888782237548202,0.9890320847665901,0.9891094073119893,0.9891769149836989,0.9892756464153523,660800.0,0.9616190072639228,0.009852300460260305,0.91,0.96,0.96,0.97,0.97,660800.0,31.116728009630307,0.9579197483969596,28.703922069374983,30.507943086650712,31.110033249195396,31.60223446833767,36.323347188513935
Flight3_cam1-001-000162-0.tif,Inside,1671248.0,29.6820125579834,1.1538081169128418,27.1300048828125,28.889984130859375,29.529998779296875,30.209991455078125,35.92999267578125,1671248.0,1.5940958261489868,1.7770668268203735,0.0,0.2619999945163727,0.8370000123977661,2.4769999980926514,12.163000106811523,1671248.0,570.7805786132812,1.0269734859466553,567.656982421875,570.072021484375,570.9580078125,571.5900268554688,573.197998046875,1671248.0,0.6712707114997986,0.22095801701539386,0.0,0.5411764705882353,0.7106741573033708,0.8432700993676603,1.0,1671248.0,0.6502668604669779,0.7557030456786911,0.0,0.015904593518557626,0.2718843701842615,1.24262436900317,8.379309484052852,1671248.0,67.12707114997981,22.095801701539376,0.0,54.11764705882353,71.06741573033707,84.32700993676603,100.0,1671248.0,7211192.842268398,1.210719709220418e-08,7211192.842268386,7211192.842268386,7211192.842268386,7211192.842268386,7211192.842268386,1671248.0,328787.19301039126,7.566998182627613e-10,328787.193010392,328787.193010392,328787.193010392,328787.193010392,328787.193010392,1671248.0,687.2785034179688,0.0,687.2785034179688,687.2785034179688,687.2785034179688,687.2785034179688,687.2785034179688,1671248.0,30.154949416666586,7.815972431725487e-14,30.154949416666664,30.154949416666664,30.154949416666664,30.154949416666664,30.154949416666664,1671248.0,45.791185000000034,2.1316288450160418e-14,45.79118500000001,45.79118500000001,45.79118500000001,45.79118500000001,45.79118500000001,1671248.0,1487124.090694984,3.026799273051045e-09,1487124.090694981,1487124.090694981,1487124.090694981,1487124.090694981,1487124.090694981,1671248.0,116.4979014586073,1.0269734898141198,114.08050537109375,115.6884765625,116.32049560546875,117.20648193359375,119.62152099609375,1671248.0,3654.5829673804046,60.44916476723677,3523.0166185967682,3613.194624242864,3646.357069202343,3681.80696710165,3988.829482879978,1671248.0,0.9892323801625575,6.933309392709365e-05,0.9890219221001357,0.9891844855755978,0.9892443004966375,0.9892870282884851,0.9893959588234551,1671248.0,0.9654845720084636,0.008300308845757306,0.91,0.96,0.97,0.97,0.97,1671248.0,32.65653216359449,1.4537350244195493,29.7566294257486,31.594411088928553,32.41531386128628,33.34604967729689,42.07010571711089
Flight3_cam1-001-000162-0.tif,Outside,701032.0,29.98430633544922,1.127273440361023,27.3699951171875,29.010009765625,29.92999267578125,30.92999267578125,33.6099853515625,701032.0,1.5189138650894165,2.176063299179077,0.0,0.10899999737739563,0.27900001406669617,2.372999906539917,14.225000381469727,701032.0,576.3548583984375,0.650175929069519,574.7830200195312,575.8619995117188,576.3280029296875,576.8300170898438,578.72998046875,701032.0,0.49201445114241427,0.22657616481215243,0.0,0.3235294117647059,0.5,0.6666666666666666,1.0,701032.0,0.3937110009094081,0.5572659867071078,0.0,0.0,0.06042755719299319,0.7344936255453826,5.278114659230519,701032.0,49.20144511424142,22.65761648121524,0.0,32.35294117647059,50.0,66.66666666666666,100.0,701032.0,7211192.84226839,3.725292955469215e-09,7211192.842268386,7211192.842268386,7211192.842268386,7211192.842268386,7211192.842268386,701032.0,328787.1930103925,4.656616194336519e-10,328787.193010392,328787.193010392,328787.193010392,328787.193010392,328787.193010392,701032.0,687.2785034179688,0.0,687.2785034179688,687.2785034179688,687.2785034179688,687.2785034179688,687.2785034179688,701032.0,30.15494941666661,5.329074319080183e-14,30.154949416666664,30.154949416666664,30.154949416666664,30.154949416666664,30.154949416666664,701032.0,45.791185000000034,2.1316297276320732e-14,45.79118500000001,45.79118500000001,45.79118500000001,45.79118500000001,45.79118500000001,701032.0,1487124.0906949798,1.1641540485841296e-09,1487124.090694981,1487124.090694981,1487124.090694981,1487124.090694981,1487124.090694981,701032.0,110.9236369148504,0.6501759428154297,108.54852294921875,110.448486328125,110.95050048828125,111.41650390625,112.4954833984375,701032.0,3670.3226593345953,58.864286460100075,3535.2256132772713,3619.3987552638273,3667.1828998249784,3719.585297033766,3862.399775777538,701032.0,0.9896107976822737,4.4380250238573324e-05,0.9895036530543747,0.9895771481006032,0.9896089366956556,0.9896432134986063,0.9897732416052928,701032.0,0.9616419221947072,0.013646793115225798,0.91,0.96,0.96,0.97,0.97,701032.0,33.19783935613659,1.6155806662458398,30.055579409596646,31.926677632266944,33.068453528074144,34.266346927380766,39.8273647445842
Flight3_cam1-001-000175-0.tif,Inside,1605152.0,30.08821678161621,1.347912073135376,27.010009765625,28.92999267578125,30.089996337890625,31.1300048828125,35.45001220703125,1605152.0,1.944687008857727,2.2534449100494385,0.0,0.13899999856948853,0.7689999938011169,3.7019999027252197,10.194000244140625,1605152.0,575.909912109375,1.7006375789642334,572.8389892578125,574.4429931640625,575.85302734375,577.35400390625,579.4199829101562,1605152.0,0.5272433567451983,0.2253064851459821,0.0,0.3559322033898305,0.5522875816993464,0.7040816326530612,1.0,1605152.0,0.5094737436003023,0.6202481948133087,0.0,0.0,0.15398218835950503,0.9989333485157973,6.073238613219205,1605152.0,52.72433567451983,22.5306485145982,0.0,35.59322033898305,55.22875816993464,70.40816326530613,100.0,1605152.0,7211020.615910513,2.048910302383523e-08,7211020.615910493,7211020.615910493,7211020.615910493,7211020.615910493,7211020.615910493,1605152.0,328903.2159996644,7.566998275848238e-10,328903.21599966515,328903.21599966515,328903.21599966515,328903.21599966515,328903.21599966515,1605152.0,689.39208984375,0.0,689.39208984375,689.39208984375,689.39208984375,689.39208984375,689.39208984375,1605152.0,30.162901499999926,7.815972528013318e-14,30.162901500000004,30.162901500000004,30.162901500000004,30.162901500000004,30.162901500000004,1605152.0,45.74780999999996,2.1316288712763593e-14,45.74780999999998,45.74780999999998,45.74780999999998,45.74780999999998,45.74780999999998,1605152.0,1487074.9105223399,4.889445039778862e-09,1487074.910522335,1487074.910522335,1487074.910522335,1487074.910522335,1487074.910522335,1605152.0,113.48195812200778,1.70063759774246,109.97210693359375,112.0380859375,113.5390625,114.9490966796875,116.5531005859375,1605152.0,3675.879129362498,70.48549709612243,3516.9224948637834,3615.261897942499,3675.5351155584763,3730.1242187958114,3962.4595203512627,1605152.0,0.9894356321278067,0.00011552995364387018,0.989227438383705,0.9893359320203057,0.9894315702600375,0.989533653620718,0.9896746395330644,1605152.0,0.9636773589043282,0.011508436049469719,0.91,0.96,0.97,0.97,0.97,1605152.0,33.17945693930939,1.772976699840259,29.620216659634252,31.73952806182689,33.05494623734069,34.37855669480267,41.10859296599489
Flight3_cam1-001-000175-0.tif,Outside,680480.0,30.303361892700195,0.9933921694755554,27.410003662109375,29.730010986328125,30.3699951171875,30.92999267578125,34.889984130859375,680480.0,1.0247142314910889,1.8906303644180298,0.0,0.11100000143051147,0.19099999964237213,1.0089999437332153,11.987000465393066,680480.0,576.0719604492188,0.8064616322517395,574.614013671875,575.4320068359375,575.9550170898438,576.60400390625,578.343994140625,680480.0,0.4874414303261907,0.21487354661242508,0.0,0.3230769230769231,0.4861111111111111,0.65,1.0,680480.0,0.2491341063208754,0.48510495116135627,0.0,0.0,0.015444092187820556,0.16409917584283126,5.606720761813071,680480.0,48.74414303261908,21.48735466124251,0.0,32.30769230769231,48.61111111111111,65.0,100.0,680480.0,7211020.61591049,2.7939697767875972e-09,7211020.615910493,7211020.615910493,7211020.615910493,7211020.615910493,7211020.615910493,680480.0,328903.2159996655,3.4924622209844965e-10,328903.21599966515,328903.21599966515,328903.21599966515,328903.21599966515,328903.21599966515,680480.0,689.39208984375,0.0,689.39208984375,689.39208984375,689.39208984375,689.39208984375,689.39208984375,680480.0,30.162901500000004,0.0,30.162901500000004,30.162901500000004,30.162901500000004,30.162901500000004,30.162901500000004,680480.0,45.74780999999994,4.2632595471002155e-14,45.74780999999998,45.74780999999998,45.74780999999998,45.74780999999998,45.74780999999998,680480.0,1487074.9105223378,2.7939697767875972e-09,1487074.910522335,1487074.910522335,1487074.910522335,1487074.910522335,1487074.910522335,680480.0,113.32002084652676,0.8064616477127037,111.048095703125,112.7880859375,113.43707275390625,113.9600830078125,114.778076171875,680480.0,3686.929722274241,51.963629798605595,3537.263653789149,3656.761152768354,3690.180753370275,3719.585297033766,3931.832424477667,680480.0,0.9894464910153113,5.4813072842787234e-05,0.9893475185292311,0.9894029875657266,0.9894384976233905,0.9894826091700935,0.9896011427491076,680480.0,0.9616516576534211,0.01082580869306745,0.91,0.96,0.96,0.97,0.97,680480.0,33.53067761515518,1.3731241442232864,30.075322700033098,32.67595313469981,33.57727006544755,34.30786339214076,40.84407442859617
Flight3_cam1-001-000200-0.tif,Inside,1687528.0,28.704345703125,1.197108507156372,26.04998779296875,27.69000244140625,28.69000244140625,29.649993896484375,33.329986572265625,1687528.0,2.5369107723236084,2.9496536254882812,0.0,0.14000000059604645,0.8830000162124634,4.7220001220703125,12.484000205993652,1687528.0,591.0642700195312,1.5494592189788818,587.7119750976562,589.7319946289062,591.0170288085938,592.43701171875,594.6090087890625,1687528.0,0.5943245198951748,0.22658873608319546,0.0,0.42857142857142855,0.625,0.7647058823529411,1.0,1687528.0,0.6842977703215296,0.9476082206592092,0.0,0.0,0.3359429427256021,1.160961072614348,10.131529215576482,1687528.0,59.432451989517496,22.65887360831954,0.0,42.857142857142854,62.5,76.47058823529412,100.0,1687528.0,7210650.287500382,6.519259953909164e-09,7210650.287500389,7210650.287500389,7210650.287500389,7210650.287500389,7210650.287500389,1687528.0,329152.75710113335,4.65661425279226e-10,329152.7571011329,329152.7571011329,329152.7571011329,329152.7571011329,329152.7571011329,1687528.0,703.9734497070312,0.0,703.9734497070312,703.9734497070312,703.9734497070312,703.9734497070312,703.9734497070312,1687528.0,30.179989083333492,1.5276673345189453e-13,30.17998908333334,30.17998908333334,30.17998908333334,30.17998908333334,30.17998908333334,1687528.0,45.65460499999987,9.23705830174246e-14,45.65460499999996,45.65460499999996,45.65460499999996,45.65460499999996,45.65460499999996,1687528.0,1486969.23126028,4.190952827513034e-09,1486969.231260284,1486969.231260284,1486969.231260284,1486969.231260284,1486969.231260284,1687528.0,112.90909822965021,1.5494591731075626,109.36444091796875,111.53643798828125,112.9564208984375,114.241455078125,116.261474609375,1687528.0,3603.957401785855,61.79132521781047,3468.4153006475726,3551.548352193043,3602.8729516349117,3652.5965737722972,3847.3168425735053,1687528.0,0.9894720789863377,0.00010537071544984642,0.9892446664303574,0.9893814358951727,0.9894687078513782,0.9895653898749837,0.9897137816865227,1687528.0,0.9641367017317642,0.01043434706923845,0.91,0.96,0.97,0.97,0.97,1687528.0,31.733867773031363,1.5713964008015135,28.642306647658245,30.48710428938142,31.608022203687995,32.808035320482986,39.42053994919286
Flight3_cam1-001-000200-0.tif,Outside,498712.0,28.559871673583984,0.9644384980201721,26.57000732421875,27.730010986328125,28.489990234375,29.290008544921875,33.92999267578125,498712.0,2.113697052001953,2.2338271141052246,0.0,0.1080000028014183,0.968999981880188,4.010000228881836,9.751999855041504,498712.0,589.324951171875,1.5267788171768188,585.0809936523438,587.9439697265625,589.333984375,590.6229858398438,592.4130249023438,498712.0,0.5023233115364909,0.22879389612649323,0.0,0.3225806451612903,0.5438596491228069,0.6808510638297872,1.0,498712.0,0.5727023982668007,0.6345900925412535,0.0,0.0,0.27576940914926507,1.126866267022278,7.700295203420115,498712.0,50.2323311536491,22.87938961264933,0.0,32.25806451612903,54.38596491228069,68.08510638297872,100.0,498712.0,7210650.287500382,6.519264558413182e-09,7210650.287500389,7210650.287500389,7210650.287500389,7210650.287500389,7210650.287500389,498712.0,329152.7571011332,2.910385963577313e-10,329152.7571011329,329152.7571011329,329152.7571011329,329152.7571011329,329152.7571011329,498712.0,703.9734497070312,0.0,703.9734497070312,703.9734497070312,703.9734497070312,703.9734497070312,703.9734497070312,498712.0,30.17998908333334,0.0,30.17998908333334,30.17998908333334,30.17998908333334,30.17998908333334,30.17998908333334,498712.0,45.65460500000001,4.973804136972948e-14,45.65460499999996,45.65460499999996,45.65460499999996,45.65460499999996,45.65460499999996,498712.0,1486969.2312602845,4.656617541723702e-10,1486969.231260284,1486969.231260284,1486969.231260284,1486969.231260284,1486969.231260284,498712.0,114.6485205488949,1.5267788685171788,111.5604248046875,113.3504638671875,114.63946533203125,116.02947998046875,118.8924560546875,498712.0,3596.390625510776,49.76099302984903,3494.6354996853674,3553.5925440747365,3592.568941966115,3633.898847764774,3879.684210048209,498712.0,0.9893539796758478,0.00010349526640737642,0.9890672802752504,0.9892603484013913,0.9893544476209102,0.9894419245239884,0.9895637545309416,498712.0,0.961875070180786,0.014976173659497575,0.91,0.96,0.97,0.97,0.97,498712.0,31.748870580446905,1.5628133027481161,29.182847936241387,30.559518857010005,31.46723645634296,32.572416047017214,40.38313364529114
Flight3_cam1-001-000217-0.tif,Inside,1266632.0,27.452007293701172,0.9252921342849731,25.529998779296875,26.730010986328125,27.290008544921875,28.010009765625,32.6099853515625,1266632.0,3.391660213470459,3.046994686126709,0.0,0.3140000104904175,2.88100004196167,5.940000057220459,13.531000137329102,1266632.0,597.3911743164062,0.7927250862121582,595.8099975585938,596.7529907226562,597.3150024414062,597.9459838867188,599.6939697265625,1266632.0,0.6307346856848549,0.19789152414003963,0.0,0.5321100917431193,0.6666666666666666,0.7694805194805194,1.0,1266632.0,0.7818326122888529,0.6524237375354722,0.0,0.09092474815351458,0.7716144611048577,1.3163413451209978,6.057044192753966,1266632.0,63.073468568485445,19.78915241400397,0.0,53.21100917431193,66.66666666666666,76.94805194805194,100.0,1266632.0,7210428.232933971,1.7695135902808708e-08,7210428.232933953,7210428.232933953,7210428.232933953,7210428.232933953,7210428.232933953,1266632.0,329302.4448288455,1.7462305167245436e-10,329302.4448288453,329302.4448288453,329302.4448288453,329302.4448288453,329302.4448288453,1266632.0,708.6152954101562,0.0,708.6152954101562,708.6152954101562,708.6152954101562,708.6152954101562,708.6152954101562,1266632.0,30.190225194444416,3.5527150812266916e-14,30.19022519444445,30.19022519444445,30.19022519444445,30.19022519444445,30.19022519444445,1266632.0,45.59877166666677,1.4210860324906766e-13,45.59877166666663,45.59877166666663,45.59877166666663,45.59877166666663,45.59877166666663,1266632.0,1486905.9253704248,1.6298151489429074e-09,1486905.9253704231,1486905.9253704231,1486905.9253704231,1486905.9253704231,1486905.9253704231,1266632.0,111.22417340089703,0.7927250659759068,108.92132568359375,110.6693115234375,111.30029296875,111.8623046875,112.8052978515625,1266632.0,3539.6099376048714,47.35143188381029,3442.326374778168,3502.729247154877,3531.153392163955,3567.920298738107,3808.705598712332,1266632.0,0.9895852588346109,5.409837794084214e-05,0.989477511290805,0.9895417093587622,0.9895800251627558,0.9896230920498876,0.9897426725815878,1266632.0,0.9656394596062633,0.01044140612819512,0.91,0.96,0.97,0.97,0.97,1266632.0,30.351275268957124,1.3131809222216921,28.106830790942638,29.410151675044062,30.062922407696817,30.918853808035692,39.08071456336302
Flight3_cam1-001-000217-0.tif,Outside,353176.0,27.515941619873047,0.7480437159538269,26.209991455078125,26.970001220703125,27.329986572265625,27.92999267578125,32.489990234375,353176.0,2.372899293899536,2.035630464553833,0.0,0.15800000727176666,2.549999952316284,4.050000190734863,8.92300033569336,353176.0,593.4165649414062,0.6882943511009216,591.708984375,592.9199829101562,593.385986328125,593.8980102539062,595.3200073242188,353176.0,0.5536335491948966,0.22668805440520542,0.0,0.4122137404580153,0.5982905982905984,0.7183098591549296,1.0,353176.0,0.7750982767359264,0.6703820063850465,0.0,0.029630171570281173,0.7863410145811238,1.3260896734870031,4.0138697017861755,353176.0,55.36335491948966,22.668805440520547,0.0,41.221374045801525,59.82905982905984,71.83098591549296,100.0,353176.0,7210428.232933946,7.45059114491749e-09,7210428.232933953,7210428.232933953,7210428.232933953,7210428.232933953,7210428.232933953,353176.0,329302.4448288455,1.7462322995900367e-10,329302.4448288453,329302.4448288453,329302.4448288453,329302.4448288453,329302.4448288453,353176.0,708.6152954101562,0.0,708.6152954101562,708.6152954101562,708.6152954101562,708.6152954101562,708.6152954101562,353176.0,30.190225194444434,1.7763593542379117e-14,30.19022519444445,30.19022519444445,30.19022519444445,30.19022519444445,30.19022519444445,353176.0,45.598771666666615,1.4210874833903292e-14,45.59877166666663,45.59877166666663,45.59877166666663,45.59877166666663,45.59877166666663,353176.0,1486905.9253704243,1.1641548663933578e-09,1486905.9253704231,1486905.9253704231,1486905.9253704231,1486905.9253704231,1486905.9253704231,353176.0,115.19877128696989,0.6882943337047456,113.2952880859375,114.71728515625,115.22930908203125,115.6953125,116.90631103515625,353176.0,3542.7982385080136,38.30294229835422,3476.469113824975,3514.892140792723,3533.188341710281,3563.82191689058,3802.2949724286004,353176.0,0.9893151029716781,4.6613045299311986e-05,0.9891996244967624,0.9892814646313978,0.9893130056449834,0.9893476926419957,0.9894441981869536,353176.0,0.9631809635988857,0.014939132611117593,0.91,0.96,0.97,0.97,0.97,353176.0,30.60071277763148,1.3881836184335894,28.81380021388742,29.67408894676271,30.197891155523394,30.97930577669655,37.212486309582744
