site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,1.2816746786309525e-71,3.845024035892858e-71,0.0,0.0,0.0,6.725297942242968e-145,1.1535072107678572e-70
Letaba,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkuhlu,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoanCamp,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
