site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,0.2194664332741494,0.18335788841730816,0.0369540722489239,0.04908235790480404,0.1614617401704323,0.39240295194842,0.4729934321386211
Letaba,6.0,0.39298388103350074,0.11954712630668099,0.239294347142716,0.3464427999501545,0.38214826798621965,0.4086008679713159,0.6023530245147015
Nkuhlu,3.0,0.8611159876263764,0.21251349551682788,0.6184786942054232,0.7845873254553859,0.9506959567053487,0.9824346343368529,1.0141733119683571
RoanCamp,30.0,0.705631488079964,0.15236496970869862,0.44906084954729614,0.6087287708935785,0.7029056063504265,0.777376499959856,1.2074936738241082
