site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,6.829608091640964e-167,0.0,0.0,0.0,0.0,0.0,6.146647282476868e-166
Letaba,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkuhlu,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
RoanCamp,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
