site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,1.3923611640930176,0.08019453287124634,1.3144135475158691,1.3336465656757355,1.3653790950775146,1.450667291879654,1.506829857826233
Hlangwine,18.0,1.2809643745422363,0.21265383064746857,0.898927628993988,1.1256285309791565,1.2617043852806091,1.414072334766388,1.7719547748565674
Letaba,9.0,1.1471258401870728,0.15988217294216156,0.9460068941116333,0.9942243695259094,1.1862496137619019,1.257003903388977,1.381632924079895
Makhohlola,4.0,1.8257482051849365,0.059841930866241455,1.7423642873764038,1.8023737072944641,1.8443509936332703,1.8677254915237427,1.8719265460968018
Nkuhlu,4.0,0.8674192428588867,0.23063285648822784,0.6223454475402832,0.7599378824234009,0.8352713584899902,0.9427527189254761,1.1767888069152832
RoanCamp,41.0,1.4978275299072266,0.22030508518218994,0.9968352913856506,1.3284932374954224,1.4440523386001587,1.6752485036849976,1.8934681415557861
