,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
0,Hlangwine,Flight2_cam1-000-000155-0.tif,-195.92229631058646,0.0,-0.40016738772475463,-0.4901292906100885,31.81778506781522,32.30791435842531,479418,479418,-0.21597173882782594,1.1120552183829646,1.3280269572107906,-0.00615457110318058,0.03495074267466363,0.04110531377784421
1,Hlangwine,Flight2_cam1-000-000194-0.tif,-283.3040795900636,0.0,-0.5872164155288037,-0.7391402955304684,31.89279721520949,32.63193751073996,465521,465521,-0.03333467834189019,1.2419410266488795,1.2752757049907697,-0.0001394870415168739,0.03894111320083912,0.039080600242355996
2,Hlangwine,Flight2_cam1-000-000224-0.tif,-90.9336608322489,0.0,-0.27196103610092015,-0.30999227572230836,31.40161272497085,31.711605000693158,223597,223597,-0.01011228132398112,1.1347734112308743,1.1448856925548554,3.4373572616423764e-05,0.03613742457018751,0.036103050997571086
3,Hlangwine,Flight2_cam1-000-000240-0.tif,-18.691438863823567,6.17467239963525e-78,-0.05082367559039723,-0.06273607215233312,31.742811852334867,31.8055479244872,270510,270510,-0.3206759170996887,1.063591127586922,1.3842670446866108,-0.010016298114535964,0.03350651897300928,0.04352281708754525
4,Hlangwine,Flight2_cam1-000-000262-0.tif,-248.09420057691673,0.0,-0.5035129050804077,-0.5747710269103834,31.198753430985878,31.77352445789626,485559,485559,-0.2534406597388046,1.0077461930170437,1.2611868527558483,-0.00739216288274757,0.03230084802093963,0.0396930109036872
5,Hlangwine,Flight2_cam1-000-000282-0.tif,-326.4312022800661,0.0,-0.6990362176356357,-0.6968479489275055,30.419187261794868,31.116035210722373,436128,436128,0.07800934885533062,1.035110902913012,0.9571015540576815,0.0032691133661443897,0.03402822350263989,0.0307591101364955
6,Hlangwine,Flight3_cam1-001-000162-0.tif,-169.73091550957272,0.0,-0.35288656051571926,-0.542801174598118,32.65618224671735,33.19898342131547,462681,462681,-0.1609480503579479,1.4555941040132325,1.6165421543711804,-0.004119210642952266,0.04457330906032505,0.048692519703277315
7,Hlangwine,Flight3_cam1-001-000175-0.tif,-104.06127573465487,0.0,-0.2195962300263193,-0.34799745107850555,33.18197703285549,33.529974483934,449116,449116,0.4010648752328225,1.7725084353348568,1.3714435601020343,0.012515790490998928,0.053417806708135215,0.04090201621713629
8,Hlangwine,Flight3_cam1-001-000200-0.tif,-4.1144481671474535,3.881538868147106e-05,-0.010142156866365538,-0.015902906810509876,31.73135798063568,31.74726088744619,329149,329149,0.010966709353483095,1.573474244517342,1.5625075351638589,0.00037027737752583223,0.049587359150451975,0.04921708177292614
9,Hlangwine,Flight3_cam1-001-000217-0.tif,-63.09269724263392,0.0,-0.18481051678566646,-0.25006545498003163,30.35242797188256,30.60249342686259,233096,233096,-0.07259543945504476,1.3163063787223277,1.3889018181773725,-0.002017833838319723,0.04336741627199341,0.045385250110313136
10,Hlangwine,Flight3_cam1-001-000349-0.tif,-64.33120738389782,0.0,-0.2531998752127268,-0.4597852737388166,31.95029599938158,32.4100812731204,129106,129106,-0.32543870606602177,1.6458739612465039,1.9713126673125256,-0.00931048337878198,0.051513574749929104,0.060824058128711084
11,Hlangwine,Flight4_cam1-000-000119-0.tif,-218.17544680863375,0.0,-0.8374562928551315,-1.0355205586114131,30.09234499633535,31.127865554946762,135743,135743,-0.4677658718155723,0.9803033367464041,1.4480692085619764,-0.013943527014663101,0.032576501992974814,0.046520029007637916
12,Hlangwine,Flight4_cam1-001-000165-0.tif,-34.17817967835453,7.593616830238677e-256,-0.07351829401149951,-0.06528804780493047,29.938556486257756,30.003844534062686,432252,432252,-0.0749961870411946,0.8497615973203158,0.9247577843615103,-0.002437790343500886,0.02838351934938376,0.030821309692884647
13,Hlangwine,Flight4_cam1-001-000378-0.tif,25.91455568648444,5.221079011874647e-148,0.05630599624380533,0.04916182021123561,29.879539840770207,29.83037802055897,423651,423651,0.07153223627801597,0.9081519904094473,0.8366197541314313,0.002347875811750458,0.030393774310081136,0.02804589849833068
14,Hlangwine,Flight4_cam1-002-000219-0.tif,-47.96992962901293,0.0,-0.09184334536203137,-0.07079657450801591,30.535170709788822,30.605967284296838,545598,545598,0.24132197806603095,0.8819993326515915,0.6406773545855605,0.007951616553183757,0.028884702857378958,0.0209330863041952
15,Hlangwine,Flight4_cam1-004-000052-0.tif,-48.803430201249384,0.0,-0.15089330616658383,-0.13313941839695076,29.455058408680944,29.588197827077895,209214,209214,0.24932991443978791,0.9981551294269404,0.7488252149871525,0.008579152527975174,0.03388739263653152,0.025308240108556344
