site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,-0.2719966173171997,0.2414136677980423,-0.5874767303466797,-0.41480445861816406,-0.31048011779785156,-0.24045181274414062,0.2207622528076172
Letaba,5.0,-1.4295814037322998,1.51948082447052,-3.26416015625,-1.7326889038085938,-1.584808349609375,-1.5331077575683594,0.96685791015625
Nkuhlu,1.0,-1.6698493957519531,,-1.6698493957519531,-1.6698493957519531,-1.6698493957519531,-1.6698493957519531,-1.6698493957519531
RoanCamp,13.0,-0.9091983437538147,1.2118000984191895,-3.2237892150878906,-1.2286491394042969,-0.7499923706054688,-0.29248809814453125,0.8076057434082031
