,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-000-000287-0.tif,Inside,1329135.0,33.75300598144531,1.3916324377059937,30.529998779296875,32.730010986328125,33.769989013671875,34.649993896484375,39.649993896484375,1329135.0,1.9603407382965088,3.201906681060791,0.0,0.10100000351667404,0.18199999630451202,2.303999900817871,13.704999923706055,1329135.0,390138.375,562.59228515625,388488.0,389762.0,390240.0,390537.0,391188.0,1329135.0,0.5292309522647547,0.2403656060104705,0.0,0.3617886178861789,0.5666666666666667,0.7151515151515151,1.0,1329135.0,0.31557575665039145,0.49737373234276555,0.0,0.0,0.0,0.5741361359464328,5.1786482516300065,1329135.0,52.923095226475496,24.036560601047047,0.0,36.17886178861789,56.666666666666664,71.51515151515152,100.0
cam1-000-000287-0.tif,Outside,148520.0,37.46034240722656,1.1703213453292847,32.089996337890625,37.010009765625,37.80999755859375,38.209991455078125,40.170013427734375,148520.0,0.083631731569767,0.3559650182723999,0.0,0.01600000075995922,0.023000000044703484,0.03500000014901161,4.383999824523926,148520.0,389310.90625,460.3644104003906,388174.0,388989.0,389399.0,389733.0,390015.0,148520.0,0.04764316995445108,0.13442489888658138,0.0,0.0,0.0,0.020833333333333332,1.0,148520.0,0.023765975813361474,0.16587405250716256,0.0,0.0,0.0,0.0,3.3708102587905886,148520.0,4.764316995445109,13.442489888658137,0.0,0.0,0.0,2.083333333333333,100.0
cam1-000-000352-0.tif,Inside,1578970.0,32.969764709472656,1.0194594860076904,30.170013427734375,32.209991455078125,32.92999267578125,33.649993896484375,38.6099853515625,1578970.0,0.9785387516021729,1.5049846172332764,0.0,0.15600000321865082,0.30399999022483826,1.3370000123977661,11.055000305175781,1578970.0,392928.03125,315.6575622558594,392253.0,392661.0,392917.0,393190.0,394244.0,1578970.0,0.6392130799079456,0.22267029311787567,0.0,0.49,0.6774193548387096,0.815068493150685,1.0,1578970.0,0.37867452862121503,0.5698608676621122,0.0,0.0,0.023392079526382597,0.6573544243094078,5.270988760955813,1578970.0,63.92130799079461,22.267029311787567,0.0,49.0,67.74193548387096,81.5068493150685,100.0
cam1-000-000352-0.tif,Outside,132200.0,35.243247985839844,1.4728732109069824,31.45001220703125,34.04998779296875,35.010009765625,36.649993896484375,38.649993896484375,132200.0,0.16042859852313995,0.40292197465896606,0.0,0.035999998450279236,0.06199999898672104,0.10400000214576721,4.51800012588501,132200.0,393201.03125,298.046142578125,392559.0,392922.0,393260.0,393451.25,393973.0,132200.0,0.28333000257988006,0.2431943224790178,0.0,0.08,0.23076923076923078,0.43478260869565216,1.0,132200.0,0.05507620138466174,0.240487771823633,0.0,0.0,0.0,0.0,2.4784951594238858,132200.0,28.333000257987997,24.319432247901783,0.0,8.0,23.076923076923077,43.47826086956522,100.0
cam1-001-000333-0.tif,Inside,1449580.0,32.990238189697266,1.3421993255615234,29.769989013671875,31.970001220703125,33.010009765625,33.850006103515625,38.850006103515625,1449580.0,1.1191734075546265,1.8135207891464233,0.0,0.11100000143051147,0.2150000035762787,1.2890000343322754,9.732000350952148,1449580.0,394445.53125,251.7541961669922,393663.0,394284.0,394452.0,394622.0,395333.0,1449580.0,0.5400648242156549,0.23842362315749993,0.0,0.36065573770491804,0.5666666666666667,0.7295081967213115,1.0,1449580.0,0.28453583465717697,0.4824209018577293,0.0,0.0,0.0,0.4261097221653767,5.780743515792328,1449580.0,54.006482421565494,23.842362315749984,0.0,36.0655737704918,56.666666666666664,72.95081967213115,100.0
cam1-001-000333-0.tif,Outside,150590.0,33.94621276855469,1.3559598922729492,30.410003662109375,33.1300048828125,34.04998779296875,34.80999755859375,37.329986572265625,150590.0,0.29314836859703064,0.6413719058036804,0.0,0.024000000208616257,0.050999999046325684,0.11699999868869781,4.945000171661377,150590.0,394775.46875,227.18719482421875,394240.0,394581.0,394837.0,394955.0,395236.0,150590.0,0.2725354647234472,0.2789672994925736,0.0,0.0,0.18181818181818182,0.4583333333333333,1.0,150590.0,0.1811578244460534,0.4543528994380648,0.0,0.0,0.0,0.0,5.780743515792328,150590.0,27.253546472344713,27.89672994925736,0.0,0.0,18.181818181818183,45.83333333333333,100.0
cam1-001-000605-0.tif,Inside,1320035.0,33.14939880371094,1.3915233612060547,29.970001220703125,32.04998779296875,33.089996337890625,34.04998779296875,40.089996337890625,1320035.0,1.5876442193984985,2.100369930267334,0.0,0.11900000274181366,0.2619999945163727,2.9089999198913574,9.675999641418457,1320035.0,395202.46875,307.0263977050781,394451.0,394969.0,395216.0,395429.0,396115.0,1320035.0,0.5187337116479593,0.23148073598572666,0.0,0.35466666666666663,0.5489821882951655,0.6923076923076923,1.0,1320035.0,0.3666399393657208,0.5138034270813858,0.0,0.0,0.0,0.7450556680655529,3.891820298110626,1320035.0,51.87337116479595,23.148073598572662,0.0,35.46666666666666,54.89821882951655,69.23076923076923,100.0
cam1-001-000605-0.tif,Outside,152605.0,34.42921829223633,1.5728133916854858,30.850006103515625,33.290008544921875,34.3699951171875,35.45001220703125,39.45001220703125,152605.0,0.6666315197944641,1.0557507276535034,0.0,0.041999999433755875,0.09000000357627869,1.0640000104904175,5.910999774932861,152605.0,395584.46875,207.30245971679688,395136.0,395406.0,395624.0,395747.0,396095.0,152605.0,0.37016570944190474,0.2599686906165204,0.0,0.14285714285714285,0.34782608695652173,0.5757575757575757,1.0,152605.0,0.29533281943076234,0.5017852290518119,0.0,0.0,0.0,0.4661558768338582,3.5835189384561104,152605.0,37.01657094419047,25.996869061652042,0.0,14.285714285714285,34.78260869565217,57.57575757575757,100.0
cam1-002-000442-0.tif,Inside,1510440.0,32.59565734863281,1.1333978176116943,29.6099853515625,31.730010986328125,32.6099853515625,33.329986572265625,38.45001220703125,1510440.0,1.247828722000122,1.6784318685531616,0.0,0.11699999868869781,0.24699999392032623,2.447999954223633,10.666000366210938,1510440.0,396202.3125,305.1983642578125,395427.0,395951.0,396191.0,396455.0,397065.0,1510440.0,0.5391736378894519,0.2304201434094194,0.0,0.38095238095238093,0.5645161290322581,0.7066666666666667,1.0,1510440.0,0.31998861234662407,0.4902441223634444,0.0,0.0,0.0,0.6214608411422611,4.82298287662636,1510440.0,53.91736378894515,23.042014340941954,0.0,38.095238095238095,56.451612903225815,70.66666666666667,100.0
cam1-002-000442-0.tif,Outside,88550.0,33.396217346191406,1.3720837831497192,30.410003662109375,32.45001220703125,33.290008544921875,34.25,37.010009765625,88550.0,0.44875389337539673,0.789886474609375,-0.08100000023841858,0.02800000086426735,0.06400000303983688,0.3140000104904175,4.263999938964844,88550.0,396570.1875,278.213623046875,395950.0,396391.0,396617.0,396815.0,397104.0,88550.0,0.31802884453758334,0.3101925330863312,0.0,0.0,0.25,0.5454545454545454,1.0,88550.0,0.25307868157523256,0.5415570096783832,0.0,0.0,0.0,0.1081344425405514,5.278114659230519,88550.0,31.802884453758324,31.01925330863312,0.0,0.0,25.0,54.54545454545454,100.0
