site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,0.21454278116485523,0.16032256273170947,0.010594632878298538,0.0805253106239569,0.21693711809979138,0.286154923931048,0.48337889239404913
Letaba,5.0,0.20282346283537303,0.19861194958352332,-0.09499576201571786,0.1686317791011522,0.19325039170995129,0.30473144564373855,0.44249945973774096
Nkuhlu,1.0,0.780543388397386,,0.780543388397386,0.780543388397386,0.780543388397386,0.780543388397386,0.780543388397386
RoanCamp,13.0,0.3013132596914107,0.20486044116667956,-0.12715659003699153,0.22931468171084113,0.33526589814521646,0.4316541538244675,0.523993240161688
