site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,29.00337028503418,1.2218049764633179,27.725933074951172,28.371614456176758,28.462961196899414,29.20939064025879,31.07067108154297
Letaba,5.0,36.40171813964844,2.0691142082214355,33.4629020690918,36.18604278564453,36.2757568359375,36.80800247192383,39.27588653564453
Nkuhlu,1.0,37.5523796081543,,37.5523796081543,37.5523796081543,37.5523796081543,37.5523796081543,37.5523796081543
RoanCamp,13.0,35.00144958496094,2.332808494567871,31.75369644165039,32.989933013916016,34.977500915527344,36.37656784057617,39.356842041015625
