site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,-60.41936381868948,22.232925643462924,-82.93870917632279,-77.88785358594268,-63.517548966851805,-47.64852448756089,-27.505571015340298
Hlangwine,18.0,-100.24472364178733,120.42052356971989,-337.8422617237334,-194.08674191027038,-84.34271783650478,-20.29583548974125,102.75019673356215
Letaba,9.0,-271.66573203255933,238.31753986216097,-583.5039857700335,-474.34850438073573,-188.74393610709777,-135.07684507805007,104.47814081222592
Makhohlola,5.0,-104.10751972218686,85.38372961342174,-230.75204764273647,-147.48848464181958,-80.01608616176904,-33.59085345162618,-28.69012671298297
Nkuhlu,4.0,-119.1552831908552,206.6664716067014,-396.6005280571249,-201.85417937405924,-84.36662081215341,-1.6677246289493795,88.71263691801089
RoanCamp,41.0,-337.28563886006333,275.9379205584475,-953.1167339814583,-544.1869480160165,-242.06878683467826,-162.2998835984318,281.2955943572785
