,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
50,RoanCamp,cam1-001-000468-0.tif,125.76044872815912,0.0,0.2542842209826304,0.19408482,0.50870305,0.31461823,489192,489192,0.4760267,0.963213,0.4871863,0.3449682,1.8934681,1.5485
51,RoanCamp,cam1-001-000605-0.tif,123.2346202059051,0.0,0.5491513281512721,0.9105518,1.576504,0.6659522,100719,100719,1.0397503,2.094375,1.0546246,-0.25514078,1.3284932,1.583634
52,RoanCamp,cam1-002-000302-0.tif,121.92506590932271,0.0,0.2514207490112166,0.268256,0.7794995,0.51124346,470342,470342,0.75553787,1.3756143,0.6200764,0.5518615,1.7647405,1.212879
53,RoanCamp,cam1-002-000323-0.tif,304.1764315099207,0.0,0.6660365754647695,1.1048206,1.4006242,0.29580352,417143,417143,1.6090863,2.2551718,0.64608556,-0.57405233,1.6101191,2.1841714
54,RoanCamp,cam1-002-000442-0.tif,103.60564106150498,0.0,0.6060830811712004,0.7895484,1.237422,0.44787362,58443,58443,0.87776506,1.6654332,0.7876681,-0.41279435,1.3458894,1.7586838
55,RoanCamp,cam1-003-000047-0.tif,257.30235453179284,0.0,0.5743871347197524,0.64759004,0.8437707,0.19618064,401336,401336,1.029105,1.5177317,0.48862678,-0.69194937,1.798749,2.4906983
56,RoanCamp,cam1-003-000167-0.tif,144.15309108084537,0.0,0.6106674428907802,0.85464084,1.3382264,0.48358557,111447,111447,0.8829254,1.7695308,0.8866054,-0.51110375,1.3222954,1.8333992
57,RoanCamp,cam1-003-000303-0.tif,336.132810685564,0.0,0.9263179130712614,1.4426963,1.5799024,0.13720608,263349,263349,1.7547233,2.1641777,0.40945438,-1.6144118,1.3698173,2.984229
58,RoanCamp,cam1-003-000440-0.tif,189.2180576481704,0.0,0.7873737869702323,1.0828133,1.3714013,0.28858802,115503,115503,1.0248864,1.7886233,0.763737,-1.3422308,1.3042305,2.6464612
59,RoanCamp,cam1-003-000465-0.tif,166.03045365678224,0.0,0.48885055260103594,0.49557704,0.88822615,0.3926491,230703,230703,0.6414523,1.2824141,0.64096177,-0.18861115,1.4437923,1.6324035
60,RoanCamp,cam1-003-000473-0.tif,150.03103501528273,0.0,0.44906084954729614,0.4310102,0.8425744,0.41156423,223245,223245,0.6118047,1.2156532,0.60384846,-0.024419188,1.4427843,1.4672035
61,RoanCamp,cam1-003-000483-0.tif,159.6814829172639,0.0,0.5418506849441073,0.4664576,0.775161,0.30870342,173692,173692,0.6644684,1.1264007,0.46193233,-0.04324448,1.4531183,1.4963628
62,RoanCamp,cam1-003-000491-0.tif,133.94205088623409,0.0,0.49203349659074114,0.56497294,1.0517052,0.4867323,148209,148209,0.85036075,1.4918005,0.6414398,0.10060954,1.4184588,1.3178493
63,RoanCamp,cam1-003-000506-0.tif,153.23700305136987,0.0,0.617166542738174,0.8947586,1.4798098,0.5850512,123297,123297,1.1957481,1.9186398,0.72289175,0.060940623,1.2965449,1.2356043
64,RoanCamp,cam1-003-000514-0.tif,128.94836380080125,0.0,0.703554790379834,1.0029975,1.4514897,0.4484922,67184,67184,1.2405326,1.9038725,0.66333985,-0.1673764,1.3116679,1.4790443
65,RoanCamp,cam1-003-000558-0.tif,341.0836745833569,0.0,1.0078779129453364,1.6841446,1.864411,0.1802664,229053,229053,1.9278554,2.3288527,0.40099728,-0.9753616,1.249109,2.2244706
66,RoanCamp,cam1-003-000566-0.tif,447.9446152383265,0.0,0.9610023618876159,2.0063152,2.239018,0.23270279,434540,434540,2.447116,2.9151638,0.46804783,-0.70937145,1.3019832,2.0113547
67,RoanCamp,cam1-003-000576-0.tif,482.5156239428069,0.0,1.0553466358286587,2.0493622,2.2008483,0.15148613,418083,418083,2.1855474,2.698004,0.5124567,-2.1569695,1.2258928,3.3828623
68,RoanCamp,cam1-003-000619-0.tif,142.3067507797708,0.0,0.8512667819236633,1.3047415,1.468457,0.16371548,55892,55892,1.6498511,2.1167014,0.46685034,-1.4101497,1.441446,2.8515956
69,RoanCamp,cam1-003-000629-0.tif,190.5510108117803,0.0,0.702256422321019,1.044281,1.2439648,0.19968374,147252,147252,1.6530048,2.0626948,0.40969005,-0.39353287,1.6581618,2.0516946
70,RoanCamp,cam1-003-000640-0.tif,224.72623483847056,0.0,0.8146882399440406,1.3017149,1.5894123,0.28769743,152179,152179,1.6837436,2.1999,0.5161563,-0.40999782,1.3840964,1.7940942
71,RoanCamp,cam1-003-000649-0.tif,178.13497992622126,0.0,1.2074936738241082,2.380816,2.7390342,0.35821822,43527,43527,2.1644084,2.730366,0.56595755,-0.5830887,0.9968353,1.579924
72,BuffaloCamp,cam1-000-000053-0.tif,142.25097081828397,0.0,0.39066006001157666,0.38195828,0.7800211,0.3980628,265181,265181,0.20008987,1.0726384,0.8725485,-0.8168467,1.3751403,2.191987
73,BuffaloCamp,cam1-000-000154-0.tif,120.78442152353603,0.0,0.36282153932941896,0.56124574,1.1118473,0.55060154,221649,221649,0.19413698,1.6409119,1.446775,-1.151783,1.475843,2.627626
74,BuffaloCamp,cam1-000-000204-0.tif,31.53615841267545,4.595439473923394e-205,0.5998459831513883,0.74645996,1.2309947,0.4845347,5528,5528,0.92585254,1.6180362,0.6921836,-0.114139676,1.3144135,1.4285532
75,BuffaloCamp,cam1-001-000066-0.tif,147.52411543487628,0.0,0.5181518683922813,0.94393206,1.5657676,0.6218356,162122,162122,1.3245126,2.3593454,1.0348328,-0.15732837,1.5068299,1.6641582
76,BuffaloCamp,cam1-001-000219-0.tif,114.30289485990208,0.0,0.4900651305021466,0.77687716,1.4150904,0.6382133,108802,108802,0.7581086,1.9183218,1.1602132,-0.4622904,1.3556179,1.8179083
77,BuffaloCamp,cam1-001-000280-0.tif,184.46491485820366,0.0,0.6438595830305102,0.7572877,1.1712316,0.41394395,164163,164163,0.95878994,1.5534313,0.5946413,-0.110203385,1.3263228,1.4365262
78,Makhohlola,cam1-000-000095-0.tif,41.24840574362126,0.0,0.49084378099219156,0.7673067,1.0874091,0.32010245,14124,14124,1.9138016,2.1930482,0.27924666,1.1443982,2.0167646,0.8723665
79,Makhohlola,cam1-000-000108-0.tif,64.96766826233187,0.0,0.440882022336236,0.5805137,0.9662179,0.38570413,43429,43429,1.3658634,1.8086889,0.44282544,0.72383034,1.8719265,1.1480962
80,Makhohlola,cam1-000-000178-0.tif,57.63022508422424,0.0,0.44810108294269524,0.56654036,0.96026784,0.3937275,33081,33081,1.3831128,1.7499698,0.36685702,0.8906233,1.8223768,0.9317536
81,Makhohlola,cam1-000-000187-0.tif,119.32145754359365,0.0,0.39232547246994537,0.40265703,0.80274093,0.4000839,185001,185001,1.0107832,1.3986671,0.38788393,0.7728578,1.7423643,0.9695065
82,Makhohlola,cam1-000-000194-0.tif,71.94160231805124,0.0,0.4559342701669148,0.7380259,1.1831102,0.44508436,49795,49795,1.6040106,2.2080684,0.60405785,0.5091491,1.8663251,1.3571761
