,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
25,RoanCamp,cam1-003-000167-0.tif,-205.17358176453442,0.0,-0.8691650055201261,-2.2398682,38.87103,41.110897,111447,111447,-0.02821064,2.5628905,2.5911012,0.0029060692,0.06593318,0.06302711
26,RoanCamp,cam1-003-000303-0.tif,-167.88178235160362,0.0,-0.4626501833464541,-1.2286491,38.128193,39.356842,263349,263349,1.6362208,3.3446321,1.7084113,0.044312466,0.08772071,0.04340824
27,RoanCamp,cam1-003-000440-0.tif,-242.06878683467826,0.0,-1.0072961308093413,-1.9026604,35.270718,37.173378,115503,115503,0.048378706,1.9129133,1.8645346,0.004077375,0.054235168,0.050157793
28,RoanCamp,cam1-003-000465-0.tif,-205.82046065055945,0.0,-0.6060059936402522,-1.1571884,35.973106,37.130295,230703,230703,0.22447908,2.018471,1.7939919,0.0077944323,0.056110557,0.048316125
29,RoanCamp,cam1-003-000473-0.tif,-215.95904323433572,0.0,-0.6463913414758152,-1.1849785,35.710472,36.89545,223245,223245,-0.001999855,1.8322213,1.8342211,0.0015936568,0.051307674,0.049714018
30,RoanCamp,cam1-003-000483-0.tif,-237.81251242205988,0.0,-0.8069744799966675,-1.2892075,34.734646,36.023853,173692,173692,-0.0126491785,1.5912443,1.6038935,0.001288347,0.045811445,0.044523098
31,RoanCamp,cam1-003-000491-0.tif,-196.5097363137847,0.0,-0.7218746431075942,-1.3823509,35.060356,36.442707,148209,148209,-0.2962159,1.7611018,2.0573177,-0.0062229075,0.050230574,0.05645348
32,RoanCamp,cam1-003-000506-0.tif,-135.66738169313984,0.0,-0.5464043937179945,-1.0376778,34.70087,35.73855,123297,123297,0.044360638,1.921153,1.8767923,0.0028487407,0.05536325,0.05251451
33,RoanCamp,cam1-003-000514-0.tif,-84.66340403985039,0.0,-0.46193175052354035,-0.7941284,34.318226,35.112354,67184,67184,0.20231688,1.8173263,1.6150094,0.006959662,0.052955136,0.045995474
34,RoanCamp,cam1-003-000558-0.tif,-329.7014741055693,0.0,-0.9742443614888783,-2.4902458,34.644253,37.1345,229053,229053,1.1423839,3.0626335,1.9202496,0.036691688,0.08840235,0.051710665
35,RoanCamp,cam1-003-000566-0.tif,-860.8264973785718,0.0,-1.846782409046586,-3.2237892,33.15278,36.376568,434540,434540,-0.024253607,1.7334559,1.7577095,0.003967069,0.052286897,0.048319828
36,RoanCamp,cam1-003-000576-0.tif,-547.5723185044928,0.0,-1.1976372101666384,-2.502472,34.60688,37.109352,418083,418083,0.9766531,2.519971,1.5433178,0.031228673,0.07281705,0.041588377
37,RoanCamp,cam1-003-000619-0.tif,-162.2998835984318,0.0,-0.9708639257558558,-1.4829826,34.646175,36.129158,55892,55892,0.7058815,1.8390939,1.1332124,0.021716572,0.053082164,0.031365592
38,RoanCamp,cam1-003-000629-0.tif,-233.38402803629117,0.0,-0.8601130548824408,-1.4214821,34.724922,36.146404,147252,147252,0.6673415,1.9523054,1.284964,0.020673152,0.056222025,0.035548873
39,RoanCamp,cam1-003-000640-0.tif,-424.79922764743725,0.0,-1.5400022985956054,-2.363926,33.84574,36.209667,152179,152179,-0.103850365,1.4822109,1.5860612,-9.022653e-06,0.043793127,0.04380215
40,RoanCamp,cam1-003-000649-0.tif,-293.9005288216663,0.0,-1.992214090510166,-3.2366333,33.23222,36.468853,43527,43527,-0.70526993,1.2332742,1.9385442,-0.016045362,0.037110798,0.05315616
