,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
0,Nkuhlu,Flight2_cam1-000-000201-0.tif,-396.6005280571249,0.0,-0.9654835622230613,-1.6698494,35.88253,37.55238,337479,337479,-0.6664767,1.3639021,2.0303788,-0.016057715,0.0380102,0.054067913
