,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
0,Letaba,cam1-001-001262-0.tif,63.572534649054695,0.0,0.37906324905412514,0.19325039170995129,0.516728497311782,0.32347810560183077,56253,56253,-0.010606517643394375,0.5044795704989702,0.5150860881423646,-0.6160415529652131,0.9762952365187222,1.5923367894839353
1,Letaba,cam1-001-001380-0.tif,198.69183384125594,0.0,0.6528819521501893,0.30473144564373855,0.5325999577776439,0.22786851213390533,185234,185234,0.06284620952008929,0.49711230080977736,0.43426609128968807,-0.9724058812865964,0.9333690203132116,1.905774901599808
2,Letaba,cam1-001-001659-0.tif,138.97411483198516,0.0,0.5777288581240547,0.44249945973774096,0.846488222207943,0.403988762470202,115731,115731,0.2831214302537777,0.8942945698990966,0.6111731396453189,-0.45637078879463133,1.0564760931539694,1.5128468819486007
3,Letaba,cam1-001-002009-0.tif,161.51992433930232,0.0,0.369411137627886,0.1686317791011522,0.3866454619528867,0.21801368285173447,382351,382351,0.04775778503878986,0.4797419872241499,0.43198420218536004,-0.7406744623424582,1.2407800800274418,1.9814545423699
4,Letaba,cam1-001-002044-0.tif,-31.534823157944725,9.352027889892737e-218,-0.13330418570135102,-0.09499576201571786,0.4864699907649344,0.5814657527806523,111924,111924,-0.17998137622466825,0.6169284312097528,0.7969098074344211,-0.10234524087425845,1.2681736652237956,1.370518906098054
5,Nkuhlu,Flight2_cam1-000-000201-0.tif,431.00227214773884,0.0,1.049231162327496,0.780543388397386,1.036915159071033,0.256371770673647,337479,337479,0.34798064111244464,0.8972768487444163,0.5492962076319716,-1.2772438530703683,0.8653329454150154,2.1425767984853836
6,Hlangwine,Flight1_cam1-002-000068-0.tif,85.2697105197124,0.0,0.17447604267925046,0.0805253106239569,0.28342549928714417,0.20290018866318726,477692,477692,0.04105076428508625,0.4815952071253006,0.4405444428402143,-0.4720421702849895,1.699195055972669,2.1712372262576585
7,Hlangwine,Flight1_cam1-002-000207-0.tif,75.43490613973404,0.0,0.15003479176519616,0.07222334486544524,0.4197256452880887,0.34750230042264346,505581,505581,0.04546225751226951,0.5035714483314747,0.4581091908192052,-0.11852774780492115,1.1997633549073143,1.3182911027122355
8,Hlangwine,Flight2_cam1-000-000155-0.tif,200.1123706528606,0.0,0.40872553110861093,0.21931549559882918,0.40441072413301704,0.18509522853418786,479418,479418,0.20221524760519177,0.6280795536511422,0.42586430604595044,-0.7477114576333441,1.55307343789567,2.300784895529014
9,Hlangwine,Flight2_cam1-000-000194-0.tif,281.68855645136284,0.0,0.5838678520062296,0.286154923931048,0.39672326453277273,0.11056834060172469,465521,465521,0.31792460970036174,0.6225689923918412,0.3046443826914794,-1.18598095160721,1.56927775114235,2.75525870274956
10,Hlangwine,Flight2_cam1-000-000224-0.tif,155.52503748495687,0.0,0.46513854107414426,0.21693711809979138,0.39652505475788674,0.17958793665809536,223597,223597,0.13456022077546764,0.5287942845125567,0.3942340637370891,-0.8616436916827095,1.3335709261434487,2.1952146178261582
11,Hlangwine,Flight2_cam1-000-000240-0.tif,8.823147929514635,1.1160722462709611e-18,0.023990919657000977,0.010594632878298538,0.22259990965749796,0.21200527677919942,270510,270510,0.024787818943916906,0.45383007470704,0.4290422557631231,0.015036401976217029,2.038770255591402,2.0237338536151848
12,Hlangwine,Flight2_cam1-000-000262-0.tif,151.67497041899372,0.0,0.307827852509496,0.1401901569163889,0.2984241329031322,0.1582339759867433,485559,485559,0.125653568700061,0.5138897439956337,0.3882361752955727,-0.7315462558339823,1.722011350075502,2.4535576059094844
13,Hlangwine,Flight2_cam1-000-000282-0.tif,345.2944576489805,0.0,0.7394309427516121,0.4215651551758897,0.6151850169903753,0.1936198618144856,436128,436128,0.25845438711306495,0.6845094272395109,0.42605504012644596,-1.0877830535309245,1.1126887169461415,2.200471770477066
14,Hlangwine,Flight4_cam1-000-000119-0.tif,176.34950846781575,0.0,0.676909376231594,0.48337889239404913,0.7611086939816802,0.2777298015876311,135743,135743,0.33946224490505783,0.863363402359757,0.5239011574546991,-0.7520202913265828,1.1343496785500364,1.8863699698766192
15,RoanCamp,cam1-000-000227-0.tif,364.85593978237955,0.0,0.8293262156866609,0.523993240161688,0.7145798998438478,0.1905866596821598,387099,387099,0.2662695290982359,0.7507789749844043,0.48450944588616834,-1.491542366731473,1.0506578412693484,2.5422002080008212
16,RoanCamp,cam1-000-000236-0.tif,153.3164681896709,0.0,0.709665383638404,0.38539701482638117,0.565880508092782,0.18048349326640084,93347,93347,0.15908192952452455,0.6167530111617572,0.45767108163723264,-1.445906032261217,1.0898997267823087,2.5358057590435257
17,RoanCamp,cam1-000-000463-0.tif,370.4427292182108,0.0,0.78887449525856,0.4316541538244675,0.5010784182815313,0.06942426445706384,441018,441018,0.4547900910948952,0.7250841092729617,0.27029401817806653,-2.4463180675570833,1.4470471742919342,3.8933652418490174
18,RoanCamp,cam1-001-000198-0.tif,303.04584109918324,0.0,0.6414002581853837,0.33526589814521646,0.43770315536287363,0.10243725721765715,446466,446466,0.2359527717802795,0.6271979627041703,0.39124519092389076,-2.3864342251214365,1.4329299549695906,3.819364180091027
19,RoanCamp,cam1-001-000468-0.tif,-19.330168945207046,3.1157134128356244e-83,-0.03908507723626222,-0.013531716911133168,0.10723151293385291,0.12076322984498608,489192,489192,-0.11537805054512773,0.2836826514780717,0.39906070202319943,-0.6589727771503782,2.6455157044465545,3.3044884815969326
20,RoanCamp,cam1-002-000302-0.tif,-115.32462042150047,0.0,-0.23781002080364513,-0.12715659003699153,0.21785604913818202,0.34501263917517355,470342,470342,-0.21020930485063627,0.4191616701558897,0.629370975006526,0.09983357465911236,1.9240304403483572,1.8241968656892449
21,RoanCamp,cam1-002-000323-0.tif,199.85170813899254,0.0,0.4376030923345246,0.22931468171084113,0.3671365646953352,0.13782188298449405,417143,417143,0.21351256690516424,0.6197910083680781,0.40627844146291386,-1.2596758290679912,1.6881756489779378,2.947851478045929
22,RoanCamp,cam1-003-000047-0.tif,122.22833790295142,0.0,0.2728555833529981,0.09615735338269962,0.1991911904251712,0.10303383704247157,401336,401336,0.028905600107331286,0.36656747480710594,0.33766187469977466,-1.4369144681915962,1.8402795526482476,3.277194020839844
23,RoanCamp,cam1-003-000303-0.tif,244.8074667660283,0.0,0.6746426930507302,0.29260406576907094,0.3739621250009303,0.08135805923185938,263349,263349,0.2136323725509442,0.5271741488498176,0.3135417762988734,-2.444150934438187,1.4096993080475895,3.8538502424857763
24,RoanCamp,cam1-003-000558-0.tif,308.49778379983513,0.0,0.9115889542225822,0.505496833797751,0.5810282571972263,0.07553142339947526,229053,229053,0.4331121445978251,0.7270450263320606,0.2939328817342355,-2.6402235628942323,1.2513075178807866,3.8915310807750187
25,RoanCamp,cam1-003-000566-0.tif,421.8607301637333,0.0,0.9050430085904911,0.509301260132652,0.5782085880022519,0.06890732786959994,434540,434540,0.4536962715649056,0.74183643152583,0.2881401599609244,-2.898569464522643,1.2829910293946392,4.181560493917282
26,RoanCamp,cam1-003-000576-0.tif,433.2548922716232,0.0,0.9476047279143099,0.41399116090737853,0.45939187051701,0.045400709609631475,418083,418083,0.35825004587306875,0.5775969073622608,0.219346861489192,-3.5740455148971124,1.2573076374038141,4.8313531523009265
27,RoanCamp,cam1-003-000619-0.tif,63.675156876051524,0.0,0.8870763960334881,0.33458502027831755,0.3413172628874734,0.006732242609155856,10305,10305,0.4489888253998806,0.5275866817506859,0.0785978563508053,-10.129103273504677,1.545736882123722,11.674840155628399
