,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
48,RoanCamp,cam1-001-000198-0.tif,-115.70971961281431,0.0,-0.24490104363439372,-0.3038311,31.757643,32.061474,446466,446466,0.42727768,1.4357339,1.0084562,0.013755251,0.045209084,0.031453833
49,RoanCamp,cam1-001-000333-0.tif,-157.78966358959872,0.0,-0.7078225369167593,-0.9553528,32.9913,33.94665,99389,99389,-0.009215593,1.345091,1.3543066,0.0008759387,0.040771082,0.039895143
50,RoanCamp,cam1-001-000468-0.tif,281.2955943572785,0.0,0.5687720930622242,0.80760574,34.67014,33.862534,489192,489192,0.41330266,1.611444,1.1981413,0.011096802,0.046479307,0.035382506
51,RoanCamp,cam1-001-000605-0.tif,-193.5325296302551,0.0,-0.862408978583969,-1.281044,33.151096,34.43214,100719,100719,-0.18158567,1.391855,1.5734407,-0.0037116706,0.041985188,0.04569686
52,RoanCamp,cam1-002-000302-0.tif,207.50316792431653,0.0,0.4278906606661383,0.45832062,32.601036,32.142715,470342,470342,-0.04024744,1.0508034,1.0910509,-0.0017117448,0.03223221,0.033943955
53,RoanCamp,cam1-002-000323-0.tif,-280.9578301446123,0.0,-0.6151962295305157,-0.9199257,32.070007,32.989933,417143,417143,0.14364266,1.5654325,1.4217899,0.005715288,0.048812978,0.04309769
54,RoanCamp,cam1-002-000442-0.tif,-108.09064129452183,0.0,-0.6323198717310617,-0.79556274,32.59864,33.394203,58443,58443,-0.23977387,1.1325532,1.3723271,-0.0063524246,0.034742344,0.04109477
55,RoanCamp,cam1-003-000047-0.tif,-216.40314392112225,0.0,-0.4830860774554107,-0.7499924,35.56192,36.311913,401336,401336,0.23073876,1.6635793,1.4328406,0.007320553,0.046779796,0.039459243
56,RoanCamp,cam1-003-000167-0.tif,-205.17358176453442,0.0,-0.8691650055201261,-2.2398682,38.87103,41.110897,111447,111447,-0.02821064,2.5628905,2.5911012,0.0029060692,0.06593318,0.06302711
57,RoanCamp,cam1-003-000303-0.tif,-167.88178235160362,0.0,-0.4626501833464541,-1.2286491,38.128193,39.356842,263349,263349,1.6362208,3.3446321,1.7084113,0.044312466,0.08772071,0.04340824
58,RoanCamp,cam1-003-000440-0.tif,-242.06878683467826,0.0,-1.0072961308093413,-1.9026604,35.270718,37.173378,115503,115503,0.048378706,1.9129133,1.8645346,0.004077375,0.054235168,0.050157793
59,RoanCamp,cam1-003-000465-0.tif,-205.82046065055945,0.0,-0.6060059936402522,-1.1571884,35.973106,37.130295,230703,230703,0.22447908,2.018471,1.7939919,0.0077944323,0.056110557,0.048316125
60,RoanCamp,cam1-003-000473-0.tif,-215.95904323433572,0.0,-0.6463913414758152,-1.1849785,35.710472,36.89545,223245,223245,-0.001999855,1.8322213,1.8342211,0.0015936568,0.051307674,0.049714018
61,RoanCamp,cam1-003-000483-0.tif,-237.81251242205988,0.0,-0.8069744799966675,-1.2892075,34.734646,36.023853,173692,173692,-0.0126491785,1.5912443,1.6038935,0.001288347,0.045811445,0.044523098
62,RoanCamp,cam1-003-000491-0.tif,-196.5097363137847,0.0,-0.7218746431075942,-1.3823509,35.060356,36.442707,148209,148209,-0.2962159,1.7611018,2.0573177,-0.0062229075,0.050230574,0.05645348
63,RoanCamp,cam1-003-000506-0.tif,-135.66738169313984,0.0,-0.5464043937179945,-1.0376778,34.70087,35.73855,123297,123297,0.044360638,1.921153,1.8767923,0.0028487407,0.05536325,0.05251451
64,RoanCamp,cam1-003-000514-0.tif,-84.66340403985039,0.0,-0.46193175052354035,-0.7941284,34.318226,35.112354,67184,67184,0.20231688,1.8173263,1.6150094,0.006959662,0.052955136,0.045995474
65,RoanCamp,cam1-003-000558-0.tif,-329.7014741055693,0.0,-0.9742443614888783,-2.4902458,34.644253,37.1345,229053,229053,1.1423839,3.0626335,1.9202496,0.036691688,0.08840235,0.051710665
66,RoanCamp,cam1-003-000566-0.tif,-860.8264973785718,0.0,-1.846782409046586,-3.2237892,33.15278,36.376568,434540,434540,-0.024253607,1.7334559,1.7577095,0.003967069,0.052286897,0.048319828
67,RoanCamp,cam1-003-000576-0.tif,-547.5723185044928,0.0,-1.1976372101666384,-2.502472,34.60688,37.109352,418083,418083,0.9766531,2.519971,1.5433178,0.031228673,0.07281705,0.041588377
68,RoanCamp,cam1-003-000619-0.tif,-162.2998835984318,0.0,-0.9708639257558558,-1.4829826,34.646175,36.129158,55892,55892,0.7058815,1.8390939,1.1332124,0.021716572,0.053082164,0.031365592
69,RoanCamp,cam1-003-000629-0.tif,-233.38402803629117,0.0,-0.8601130548824408,-1.4214821,34.724922,36.146404,147252,147252,0.6673415,1.9523054,1.284964,0.020673152,0.056222025,0.035548873
70,RoanCamp,cam1-003-000640-0.tif,-424.79922764743725,0.0,-1.5400022985956054,-2.363926,33.84574,36.209667,152179,152179,-0.103850365,1.4822109,1.5860612,-9.022653e-06,0.043793127,0.04380215
71,RoanCamp,cam1-003-000649-0.tif,-293.9005288216663,0.0,-1.992214090510166,-3.2366333,33.23222,36.468853,43527,43527,-0.70526993,1.2332742,1.9385442,-0.016045362,0.037110798,0.05315616
72,BuffaloCamp,cam1-000-000053-0.tif,-76.96067929124082,0.0,-0.2113550712999851,-0.28258133,34.75258,35.03516,265181,265181,0.23961294,1.4514259,1.211813,0.0071760714,0.041764554,0.034588482
73,BuffaloCamp,cam1-000-000154-0.tif,-78.19691168417664,0.0,-0.23489388843543174,-0.35146713,32.351673,32.70314,221649,221649,0.3607154,1.6657284,1.3050131,0.011583343,0.05148817,0.039904825
74,BuffaloCamp,cam1-000-000204-0.tif,-27.505571015340298,1.7401976825812267e-160,-0.5231806104999326,-0.79044724,31.604507,32.394955,5528,5528,0.5556427,1.7629079,1.2072651,0.018513191,0.055780265,0.037267074
75,BuffaloCamp,cam1-001-000066-0.tif,-82.93870917632279,0.0,-0.29130725709103494,-0.5118637,33.577507,34.08937,162122,162122,0.1841613,1.8467928,1.6626315,0.006228164,0.05500089,0.048772726
76,BuffaloCamp,cam1-001-000219-0.tif,-50.07441864246278,0.0,-0.2146903093085789,-0.43097687,32.83087,33.26185,108802,108802,0.22554207,2.117036,1.891494,0.007616315,0.06448309,0.056866776
77,BuffaloCamp,cam1-001-000280-0.tif,-46.8398931025936,0.0,-0.16349077276242846,-0.2511406,31.120646,31.371786,164163,164163,0.9263977,1.9278133,1.0014156,0.030025546,0.061946444,0.0319209
78,Makhohlola,cam1-000-000095-0.tif,-80.01608616176904,0.0,-0.9521677354807313,-0.6973305,33.8416,34.53893,14124,14124,0.04205042,0.7530843,0.7110339,0.0016667657,0.022253213,0.020586448
79,Makhohlola,cam1-000-000108-0.tif,-230.75204764273647,0.0,-1.5659239402774716,-1.0821304,33.752472,34.834602,43429,43429,-0.07978487,0.6500043,0.7297892,-0.0016921461,0.019257978,0.020950124
80,Makhohlola,cam1-000-000178-0.tif,-33.59085345162618,2.7831343421683073e-245,-0.26118408748676797,-0.16887665,33.77576,33.944637,33081,33081,-0.058515012,0.61666113,0.67517614,-0.0016330034,0.018257506,0.01989051
81,Makhohlola,cam1-000-000187-0.tif,-28.69012671298297,8.11708933021179e-181,-0.09433230103386034,-0.056922913,33.48249,33.539413,185001,185001,0.102422535,0.652464,0.55004144,0.0030868687,0.019486722,0.016399853
82,Makhohlola,cam1-000-000194-0.tif,-147.48848464181958,0.0,-0.9347171812029813,-0.6390991,33.16499,33.80409,49795,49795,-0.004932165,0.68126476,0.6861969,0.0002424568,0.020541685,0.020299228
