site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,1.2816708329178925e-71,3.845012498753678e-71,0.0,0.0,0.0,3.784316102288844e-145,1.1535037496261032e-70
Letaba,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkuhlu,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoanCamp,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
