site,count,mean,std,min,25%,50%,75%,max
BuffaloCamp,6.0,2.9003294709687114e-161,7.102401174278406e-161,0.0,0.0,0.0,0.0,1.7401976825812267e-160
Hlangwine,18.0,2.137921527652981e-09,9.070432859088754e-09,0.0,0.0,0.0,1.1914249459249271e-210,3.8482587497753656e-08
Letaba,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Makhohlola,5.0,1.6234178660423581e-181,0.0,0.0,0.0,0.0,2.7831343421683073e-245,8.11708933021179e-181
Nkuhlu,4.0,3.710558612929663e-210,0.0,0.0,0.0,0.0,3.710558612929663e-210,1.4842234451718651e-209
RoanCamp,41.0,4.2861099709175484e-265,0.0,0.0,0.0,0.0,0.0,1.757305088076195e-263
