site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,186.22615230565873,112.36299641015388,-27.46016795104232,155.78439818070547,187.6622482015235,205.99442963799933,381.2753492126351
Letaba,5.0,129.51137114373927,153.82489078628092,-101.61678557316925,105.07357919677605,105.36817374846989,247.80834198739592,290.9235463592237
Nkuhlu,1.0,362.5219341456132,,362.5219341456132,362.5219341456132,362.5219341456132,362.5219341456132,362.5219341456132
RoanCamp,13.0,306.9759055097707,140.51998420649355,71.04781392509167,210.46559571988436,336.132810685564,419.1851796391053,482.5156239428069
