site,count,mean,std,min,25%,50%,75%,max
Hlangwine,9.0,4.2490266084251154e-49,1.2747079825275346e-48,0.0,0.0,0.0,0.0,3.8241239475826036e-48
Letaba,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nkuhlu,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
RoanCamp,13.0,4.718412091952838e-60,1.7012476736305262e-59,0.0,0.0,0.0,0.0,6.133935719538689e-59
