term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.6803722069017009,2.126107515213973,7.9514808219054665,5.54471713476612e-4
s(AirTemp_scaled),2.618464836098264,3.1714271027292287,2.406511755027052,0.13399180541810507
s(Srad_mJ_scaled),1.0002333407857922,1.000328035509479,2.399848766121977,0.12539124519844214
s(Specific_RH_gkg_scaled),3.4222810017749166,4.148044529816236,0.9611082890572511,0.4181409119714599
