term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.0004145547699352,1.0006250207153267,8.559812942014528,0.004431509791372357
s(AirTemp_scaled),1.5471611682242443,1.760413524395198,0.25574898637883775,0.8066764576361929
"s(pai_cd_scaled,AirTemp_scaled)",3.9482873662593807,27,0.2759717214894851,0.03692708041676385
