term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.8131040402180676,2.3008297837485405,7.883929967646006,4.132436784133331e-4
"s(AirTemp_scaled,RH_scaled)",5.967825289137199,7.724437139349707,1.4697100485849721,0.14972175656104902
s(Time_num_scaled),1.000077448812739,1.0001218283675466,0.789375926316526,0.37698375159692504
