term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),2.018654896669366,2.584579987396693,8.987591542839613,8.003166688974606e-5
s(Time_num_scaled),3.5053376056677554,4.480129078671407,2.5809076005331186,0.03631270955035226
