term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.605755629983687,2.0185955718543873,9.24228517005327,2.2645835094314837e-4
s(AirTemp_scaled),1.0002568908528284,1.0003978210505835,1.0351507197215115,0.31200918249691234
s(RH_scaled),4.577951140558952,5.501594124871402,2.511117921510877,0.03387308182832316
