term,edf,ref.df,statistic,p.value
s(pai_cd_scaled),1.9083183737928748,2.424240681563829,8.178532353084927,2.2010935811844767e-4
s(AirTemp_scaled),5.3686729436641745,6.119599484334915,10.522369728169652,0
